%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82501.538,300.248,0.957,14.948,106.939,103.950,-8.865,-3.902,-2.031,-0.522,0.108,-4.464,-4.272,-5.139,-2.679,0.104,3.804,-4.036,1.361,0.314,-1.659,-3.040,0.000,62.140,13.735,-1.353,18.029,-11.992
82497.507,300.246,0.957,14.953,107.018,104.110,-9.298,-3.122,-2.886,-0.835,0.541,-5.606,-4.378,-5.139,-3.237,0.000,2.958,-3.930,0.628,-0.209,-1.555,-4.279,0.000,62.102,13.735,-1.355,18.013,-12.014
82497.507,300.249,0.957,14.942,106.860,104.110,-9.081,-3.567,-2.779,-0.626,0.757,-4.983,-4.485,-4.710,-2.791,-0.730,3.698,-3.717,0.733,0.105,-1.037,-3.265,0.000,62.121,13.745,-1.355,18.029,-12.014
82509.601,300.249,0.957,14.936,106.781,104.110,-9.406,-3.567,-1.604,-1.149,0.757,-4.879,-4.165,-4.924,-2.791,0.418,2.536,-3.930,0.942,-0.209,-0.933,-2.928,0.000,62.063,13.735,-1.355,18.029,-12.014
82501.538,300.248,0.957,14.948,106.939,103.950,-8.433,-3.679,-1.924,-0.313,-0.432,-4.983,-4.378,-5.031,-2.456,-0.104,3.592,-4.249,1.047,0.837,-1.659,-3.040,0.000,62.082,13.735,-1.356,18.045,-12.014
82509.601,300.248,0.957,14.947,106.939,103.950,-8.541,-3.679,-2.031,-0.104,0.865,-4.983,-4.058,-4.496,-3.349,0.418,3.381,-3.824,1.466,0.419,-1.140,-3.265,0.000,62.025,13.735,-1.356,18.045,-12.014
82493.475,300.249,0.957,14.954,107.018,104.590,-9.081,-3.567,-2.779,-0.418,0.649,-4.775,-4.058,-4.710,-2.233,-0.104,3.381,-4.249,0.942,0.209,-1.348,-3.040,0.000,62.005,13.725,-1.356,18.029,-12.003
82497.507,300.246,0.957,14.948,106.939,104.110,-9.298,-2.899,-1.497,-0.940,0.541,-4.983,-5.126,-4.817,-2.791,0.626,3.170,-3.717,1.571,-0.731,-1.348,-2.928,0.000,62.005,13.725,-1.358,18.029,-12.014
82505.569,300.248,0.957,14.947,106.939,104.110,-8.865,-3.456,-2.245,-0.104,0.108,-5.294,-4.058,-5.674,-2.344,0.104,3.064,-4.036,1.571,0.628,-1.866,-3.265,0.000,61.948,13.704,-1.357,18.029,-12.014
82497.507,300.249,0.957,14.948,106.939,104.270,-8.433,-4.459,-2.138,-0.940,0.649,-4.983,-4.485,-4.710,-3.349,0.104,3.275,-3.930,1.152,0.628,-1.451,-3.490,0.000,61.967,13.704,-1.358,18.013,-12.014
82497.507,300.248,0.957,14.953,107.018,104.110,-9.081,-3.456,-3.421,-0.626,0.324,-5.606,-4.058,-5.139,-2.679,-0.313,2.641,-3.611,0.628,0.314,-1.969,-3.040,0.000,61.909,13.694,-1.359,18.029,-12.014
82493.475,300.246,0.957,14.948,106.939,103.950,-9.081,-3.456,-2.031,-0.835,0.216,-5.087,-4.805,-5.246,-3.014,0.313,2.747,-4.036,1.361,-0.104,-1.866,-2.815,0.000,61.890,13.704,-1.360,18.013,-12.014
82497.507,300.246,0.957,14.953,107.018,104.110,-9.730,-3.122,-1.924,-0.626,0.216,-5.294,-4.058,-5.888,-3.014,-0.104,2.536,-4.461,0.524,-0.104,-1.451,-3.490,0.000,61.890,13.664,-1.361,18.045,-12.024
82493.475,300.248,0.957,14.943,106.860,103.950,-8.649,-4.236,-2.245,-0.313,0.757,-4.879,-4.272,-4.496,-3.014,-0.104,3.487,-4.673,1.361,0.209,-1.451,-3.153,0.000,61.852,13.653,-1.361,18.029,-12.035
82505.569,300.246,0.957,14.958,107.097,103.950,-8.865,-3.679,-2.459,-0.313,0.757,-5.917,-4.805,-4.389,-2.456,0.418,3.487,-4.461,0.524,0.105,-1.037,-3.265,0.000,61.794,13.633,-1.363,18.013,-11.981
82497.507,300.248,0.957,14.948,106.939,103.790,-8.325,-2.899,-1.817,-0.626,0.541,-5.397,-4.699,-4.710,-2.009,0.000,3.592,-4.142,1.257,-0.104,-1.451,-2.815,0.000,61.775,13.613,-1.364,18.029,-12.024
82493.475,300.249,0.957,14.948,106.939,104.270,-9.081,-3.567,-2.138,-0.626,0.108,-4.671,-4.165,-5.246,-3.237,0.313,2.536,-3.824,1.047,-0.104,-1.451,-3.716,0.000,61.755,13.623,-1.366,18.062,-12.014
82493.475,300.248,0.957,14.943,106.860,104.110,-8.865,-3.790,-1.924,-0.104,-0.108,-4.671,-4.165,-5.246,-2.567,0.313,3.487,-4.461,1.152,0.523,-1.659,-2.928,0.000,61.736,13.603,-1.367,18.045,-12.035
82493.475,300.246,0.957,14.948,106.939,104.110,-8.541,-2.899,-2.138,-0.626,0.324,-5.190,-4.058,-4.389,-3.126,0.104,3.275,-4.142,1.361,0.314,-0.933,-3.941,0.000,61.698,13.592,-1.368,18.045,-12.014
82489.444,300.246,0.957,14.949,106.939,104.430,-8.216,-3.010,-2.138,-0.940,0.865,-4.775,-4.272,-4.710,-3.126,-0.834,3.698,-4.249,1.047,0.209,-1.555,-3.265,0.000,61.717,13.592,-1.370,18.029,-12.014
82493.475,300.246,0.957,14.948,106.939,104.110,-9.406,-3.679,-1.710,-0.835,0.433,-4.775,-4.272,-4.710,-3.014,0.313,2.958,-4.461,1.257,-0.627,-1.037,-2.590,0.000,61.698,13.582,-1.372,18.029,-12.014
82493.475,300.248,0.957,14.943,106.860,104.270,-8.757,-3.902,-2.031,-0.313,-0.648,-5.190,-4.272,-5.246,-3.237,-0.104,3.487,-4.780,0.733,0.419,-2.177,-3.040,0.000,61.698,13.572,-1.375,18.045,-12.014
82493.475,300.245,0.957,14.943,106.860,104.110,-8.649,-3.790,-2.245,-0.626,0.649,-5.294,-4.272,-4.710,-3.461,-0.208,3.170,-4.355,0.733,0.314,-1.451,-3.941,0.000,61.698,13.572,-1.377,18.045,-12.003
82489.444,300.246,0.957,14.943,106.860,104.590,-9.081,-2.453,-2.779,-0.940,0.433,-4.878,-4.165,-4.924,-2.009,-0.313,3.381,-3.611,0.942,0.000,-1.451,-3.828,0.000,61.640,13.562,-1.378,18.013,-12.024
82493.475,300.248,0.957,14.948,106.939,104.430,-8.649,-3.122,-1.924,-0.835,0.324,-4.775,-4.165,-5.246,-2.344,0.522,2.958,-4.567,1.675,-0.940,-1.244,-3.040,0.000,61.640,13.582,-1.382,18.029,-12.014
82501.538,300.248,0.957,14.937,106.781,104.270,-9.189,-3.233,-2.031,-0.418,0.000,-4.878,-4.378,-5.995,-2.567,0.313,3.275,-4.248,1.047,0.209,-2.280,-3.378,0.000,61.678,13.582,-1.383,18.062,-12.014
82489.444,300.248,0.957,14.954,107.018,104.270,-8.973,-4.459,-2.459,-0.835,0.541,-5.294,-4.805,-4.924,-3.684,-0.104,3.170,-4.248,0.838,0.314,-0.829,-3.828,0.000,61.640,13.582,-1.385,18.029,-12.014
82489.444,300.249,0.957,14.954,107.018,104.110,-9.189,-3.010,-2.673,-0.835,0.216,-6.020,-4.485,-5.246,-2.679,-0.521,2.853,-3.611,0.419,0.523,-1.451,-3.040,0.000,61.659,13.582,-1.386,18.029,-12.014
82493.475,300.246,0.957,14.954,107.018,104.110,-8.973,-3.122,-1.497,-0.940,0.541,-4.671,-4.592,-5.139,-2.567,0.209,3.064,-4.248,1.571,-0.940,-1.555,-2.928,0.000,61.678,13.582,-1.389,18.013,-12.003
82493.475,300.248,0.957,14.959,107.097,104.590,-9.514,-3.233,-1.924,-0.522,0.216,-5.190,-3.738,-5.567,-2.567,0.000,3.698,-3.930,0.838,0.523,-1.762,-3.153,0.000,61.678,13.592,-1.391,18.029,-12.003
82497.507,300.249,0.957,14.948,106.939,104.270,-8.865,-4.459,-2.459,-0.209,0.324,-4.982,-4.058,-4.924,-2.902,0.418,3.381,-4.461,1.257,0.523,-0.726,-3.265,0.000,61.659,13.592,-1.393,18.029,-12.014
82493.475,300.249,0.957,14.965,107.176,104.110,-8.757,-2.564,-2.245,-0.418,0.649,-5.501,-4.485,-4.710,-2.121,-0.208,3.487,-3.930,-0.209,0.000,-1.348,-3.490,0.000,61.678,13.613,-1.394,18.029,-11.992
82489.444,300.249,0.957,14.954,107.018,104.270,-8.541,-2.787,-2.031,-0.731,0.324,-4.878,-5.126,-5.246,-2.456,0.000,3.275,-4.036,0.942,-0.418,-1.762,-2.815,0.000,61.659,13.613,-1.396,18.029,-12.014
82493.475,300.251,0.957,14.959,107.097,104.270,-9.298,-3.456,-2.138,-0.418,0.216,-4.878,-4.058,-5.567,-2.456,0.104,3.381,-3.717,0.942,0.523,-1.659,-3.603,0.000,61.698,13.592,-1.397,18.029,-12.014
82493.475,300.251,0.957,14.959,107.097,104.110,-7.784,-3.567,-2.245,-0.626,0.433,-5.086,-4.272,-5.031,-2.902,0.209,3.804,-4.780,1.361,0.209,-1.866,-3.265,0.000,61.698,13.613,-1.398,18.045,-12.003
82497.507,300.249,0.957,14.954,107.018,104.430,-8.541,-3.122,-2.352,-0.731,0.324,-5.709,-4.485,-5.246,-2.902,-0.521,3.592,-4.355,0.838,0.105,-1.451,-4.166,0.000,61.678,13.623,-1.400,18.045,-11.992
82497.507,300.249,0.957,14.970,107.255,104.430,-9.081,-3.345,-2.138,-0.522,0.216,-4.775,-4.592,-5.353,-2.902,-0.521,2.958,-4.248,0.733,-0.418,-1.762,-3.153,0.000,61.717,13.623,-1.401,18.029,-11.992
82493.475,300.248,0.957,14.970,107.255,104.590,-9.189,-3.567,-1.817,-1.149,0.865,-4.671,-3.951,-5.674,-2.791,0.522,2.430,-4.036,1.361,0.000,-1.140,-3.040,0.000,61.698,13.623,-1.400,18.029,-12.024
82497.507,300.248,0.957,14.965,107.176,104.430,-8.541,-3.679,-2.138,-0.313,0.649,-5.086,-4.485,-5.246,-2.902,0.418,3.804,-4.567,1.256,0.314,-1.659,-3.040,0.000,61.717,13.643,-1.402,18.045,-12.014
