%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82299.968,299.585,0.957,15.084,108.872,87.508,-9.515,-3.679,-1.818,-0.418,0.108,-4.984,-4.699,-4.710,-3.573,0.209,3.698,-4.355,0.838,0.314,-1.140,-3.266,0.000,-10.752,27.038,1.427,-0.009,42.998
82299.968,299.580,0.957,15.089,108.951,87.348,-9.731,-3.344,-2.245,-0.731,0.433,-5.295,-4.058,-4.924,-2.679,-0.521,3.381,-3.612,0.419,-0.000,-1.348,-3.041,0.000,-10.771,27.038,1.427,0.008,42.998
82299.968,299.580,0.957,15.084,108.872,87.348,-9.191,-3.122,-1.497,-0.835,0.324,-4.984,-4.805,-4.710,-2.903,-0.313,3.698,-3.718,1.152,0.105,-1.451,-3.266,0.000,-10.906,27.059,1.429,0.008,43.008
82299.968,299.583,0.957,15.084,108.872,87.829,-9.623,-3.122,-2.138,-0.940,0.433,-4.880,-3.951,-4.924,-3.014,0.418,2.958,-4.462,1.152,0.419,-0.829,-2.928,0.000,-10.983,27.079,1.429,0.008,43.008
82295.937,299.580,0.957,15.084,108.872,87.829,-8.542,-4.348,-1.711,-0.104,-0.108,-4.880,-4.058,-4.389,-2.791,0.313,4.226,-4.355,1.257,0.733,-1.762,-2.928,0.000,-11.060,27.099,1.430,0.008,42.998
82304.000,299.582,0.957,15.089,108.951,87.668,-9.083,-3.010,-2.031,-0.104,0.865,-5.399,-4.058,-5.031,-2.791,0.835,3.698,-3.824,1.466,0.314,-1.348,-3.491,0.000,-11.136,27.109,1.430,0.008,42.998
82299.968,299.582,0.957,15.089,108.951,87.668,-8.866,-3.010,-2.031,0.105,0.649,-4.568,-4.699,-4.710,-2.010,-0.104,4.015,-3.399,1.257,-0.105,-0.726,-2.590,0.000,-11.233,27.120,1.431,0.008,42.976
82308.031,299.580,0.957,15.078,108.793,87.668,-8.866,-3.010,-1.604,-0.731,0.108,-5.295,-4.058,-4.603,-3.014,0.104,3.381,-3.293,1.466,-0.105,-1.555,-2.703,0.000,-11.290,27.130,1.433,0.008,42.976
82299.968,299.580,0.957,15.089,108.951,87.829,-9.191,-3.344,-2.245,-0.104,-0.432,-5.191,-4.058,-5.781,-2.568,0.522,3.487,-4.674,0.943,0.209,-1.969,-2.815,0.000,-11.348,27.140,1.433,0.008,42.987
82304.000,299.583,0.957,15.089,108.951,87.829,-8.974,-4.013,-1.925,0.105,0.433,-5.088,-4.058,-4.603,-3.573,0.418,4.226,-4.568,1.885,0.733,-0.933,-3.153,0.000,-11.502,27.140,1.434,0.024,42.998
82304.000,299.582,0.957,15.089,108.951,87.668,-9.083,-2.453,-2.566,-0.104,0.216,-5.503,-4.592,-4.710,-2.568,-0.000,3.064,-3.718,0.524,0.628,-1.037,-3.604,0.000,-11.618,27.181,1.435,0.024,42.976
82299.968,299.582,0.957,15.095,109.030,87.508,-9.407,-3.010,-2.138,-0.418,-0.108,-4.361,-4.271,-5.031,-2.791,-0.313,3.804,-3.293,1.361,0.209,-1.348,-3.041,0.000,-11.675,27.150,1.436,0.008,42.998
