%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83372.319,299.677,0.969,24.851,299.281,296.846,-7.569,-2.230,-0.855,-0.104,1.514,-4.568,-3.524,-4.389,-1.898,0.835,4.015,-3.612,2.199,0.733,-0.933,-3.153,0.000,87.926,16.085,-0.616,13.002,-8.062
83376.351,299.677,0.969,24.844,299.123,296.846,-6.920,-2.007,-1.390,-0.000,1.298,-4.153,-4.165,-4.710,-1.786,0.209,3.803,-3.505,1.676,0.419,-1.244,-2.365,0.000,88.003,16.075,-0.618,12.985,-8.073
83372.319,299.679,0.969,24.848,299.202,297.006,-8.218,-2.676,-0.642,-0.522,0.973,-3.945,-3.951,-4.068,-1.898,1.253,3.592,-3.081,2.199,0.105,-1.037,-2.365,0.000,88.003,16.126,-0.620,12.969,-8.073
83368.288,299.679,0.969,24.852,299.281,296.846,-7.677,-2.564,-1.176,0.105,0.216,-4.568,-3.417,-5.246,-1.786,1.462,4.015,-3.612,2.513,1.256,-0.829,-2.027,0.000,88.022,16.116,-0.623,12.985,-8.052
83372.319,299.680,0.969,24.845,299.123,296.525,-7.028,-3.456,-1.176,0.732,0.973,-4.153,-3.844,-4.068,-2.679,0.940,4.437,-3.824,2.409,1.151,-0.829,-3.041,0.000,88.060,16.156,-0.627,13.018,-8.073
83376.351,299.680,0.969,24.841,299.044,297.006,-7.461,-2.341,-1.925,-0.835,1.298,-4.568,-4.165,-4.603,-2.345,0.313,3.592,-3.505,1.257,1.361,-0.622,-2.815,0.000,88.099,16.166,-0.630,12.985,-8.062
83376.351,299.679,0.969,24.851,299.281,296.846,-7.785,-2.230,-1.069,-0.000,0.865,-3.842,-3.844,-4.710,-1.675,0.731,4.226,-3.293,2.304,1.151,-0.829,-2.703,0.000,88.137,16.237,-0.634,12.985,-8.073
83372.319,299.679,0.969,24.842,299.044,296.846,-8.109,-2.787,-1.390,-0.418,0.324,-4.153,-3.951,-5.245,-2.456,0.835,3.487,-2.974,1.990,0.942,-0.933,-2.477,0.000,88.195,16.258,-0.638,12.969,-8.052
83372.319,299.679,0.969,24.842,299.044,296.846,-7.461,-2.899,-1.711,0.105,0.649,-3.738,-3.844,-4.282,-1.786,1.148,4.332,-3.930,2.304,1.047,-1.348,-2.027,0.000,88.195,16.298,-0.641,12.985,-8.084
83372.319,299.677,0.969,24.841,299.044,296.685,-7.353,-2.899,-1.711,-0.209,1.189,-5.295,-3.631,-5.031,-2.791,0.522,3.698,-3.824,1.780,1.151,-0.726,-3.491,0.000,88.272,16.349,-0.646,12.985,-8.084
