%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
16678.221,272.766,0.213,14.872,23.557,23.583,-7.785,-2.564,-0.856,0.837,0.649,-3.634,-2.991,-4.604,-2.010,1.253,4.966,-3.293,2.304,1.465,-0.518,-2.252,0.000,31.313,42.123,-0.412,23.067,-20.062
16678.221,272.764,0.213,14.897,23.636,23.583,-7.569,-2.676,-1.069,0.627,1.406,-4.257,-3.205,-4.068,-2.568,1.357,4.438,-3.400,2.513,1.570,-0.311,-1.914,0.000,31.313,42.133,-0.412,23.051,-20.062
16678.221,272.762,0.213,14.847,23.478,23.423,-8.542,-2.007,-1.176,-0.000,0.649,-4.257,-2.991,-3.533,-1.340,0.731,4.861,-2.656,1.466,0.942,-0.726,-2.140,0.000,31.371,42.133,-0.412,23.067,-20.073
16674.190,272.762,0.213,14.874,23.557,23.583,-8.326,-2.118,-0.642,0.627,0.973,-3.322,-4.059,-4.283,-1.787,1.149,4.332,-2.444,2.094,1.047,0.000,-1.577,0.000,31.467,42.153,-0.411,23.084,-20.051
16670.159,272.764,0.213,14.851,23.478,23.583,-8.217,-2.230,-0.642,0.314,0.865,-3.530,-2.777,-4.390,-1.563,1.462,3.804,-2.762,1.885,0.628,-0.622,-2.140,0.000,31.486,42.143,-0.410,23.067,-20.051
16674.190,272.766,0.213,14.799,23.320,23.423,-7.893,-2.676,-1.390,0.941,0.649,-3.530,-3.098,-4.497,-2.233,1.357,4.227,-3.400,1.990,1.256,-1.244,-1.914,0.000,31.525,42.123,-0.408,23.067,-20.062
16670.159,272.766,0.213,14.826,23.399,23.583,-7.352,-2.564,-1.069,0.627,1.298,-4.464,-2.884,-3.961,-2.010,1.671,4.332,-3.293,1.571,1.465,-0.207,-2.140,0.000,31.544,42.123,-0.408,23.051,-20.073
16666.127,272.766,0.213,14.828,23.399,23.262,-7.785,-2.007,-1.390,0.523,1.082,-4.776,-3.952,-4.068,-1.228,0.626,4.332,-2.868,1.466,1.675,-0.829,-2.477,0.000,31.583,42.102,-0.407,23.067,-20.051
16666.127,272.766,0.213,14.878,23.557,23.423,-7.785,-2.007,-1.069,0.314,1.298,-4.049,-3.525,-3.961,-1.228,0.731,4.227,-3.400,2.304,0.942,-1.244,-1.914,0.000,31.602,42.092,-0.405,23.067,-20.062
16674.190,272.764,0.213,14.874,23.557,23.262,-8.326,-2.787,-0.642,0.209,1.298,-3.426,-2.884,-3.961,-2.010,1.044,3.276,-3.293,2.199,0.942,-0.311,-1.577,0.000,31.660,42.062,-0.405,23.051,-20.051
16678.221,272.764,0.213,14.797,23.320,23.262,-7.785,-2.118,-0.856,0.314,0.649,-3.945,-3.098,-4.390,-1.675,0.835,4.649,-3.506,1.571,1.361,-1.347,-1.914,0.000,31.679,42.031,-0.403,23.067,-20.062
16678.221,272.762,0.213,14.847,23.478,23.423,-7.569,-2.564,-0.963,0.209,1.190,-4.257,-2.991,-3.854,-2.680,1.044,4.437,-3.400,1.780,1.465,-0.415,-2.477,0.000,31.698,42.001,-0.401,23.067,-20.062
16670.159,272.761,0.213,14.826,23.399,23.583,-7.893,-2.230,-1.818,0.523,0.649,-4.049,-3.098,-4.068,-1.563,0.940,4.332,-2.975,1.152,1.151,-0.104,-2.140,0.000,31.736,41.970,-0.399,23.035,-20.051
16670.159,272.759,0.213,14.826,23.399,23.102,-7.785,-1.672,-1.069,0.627,1.298,-3.322,-3.845,-3.961,-1.005,1.044,4.437,-2.975,1.885,1.047,-0.518,-1.689,0.000,31.717,41.919,-0.397,23.067,-20.073
16670.159,272.762,0.213,14.826,23.399,23.262,-8.758,-2.118,-0.642,0.105,1.298,-3.945,-2.777,-4.176,-1.563,1.671,3.592,-2.656,1.990,0.628,-0.726,-1.351,0.000,31.794,41.899,-0.395,23.067,-20.051
