%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82404.785,299.766,0.958,14.945,106.954,86.889,-8.326,-2.341,-1.390,-0.000,1.190,-5.191,-4.059,-4.176,-3.014,0.209,3.803,-3.825,0.942,0.105,-1.244,-4.279,0.000,3.547,12.228,0.595,42.966,-9.010
82400.753,299.767,0.958,14.946,106.954,86.889,-8.974,-2.899,-1.711,0.105,-0.108,-4.464,-4.059,-4.818,-2.456,-0.208,3.592,-2.975,1.571,0.628,-1.244,-2.477,0.000,3.700,12.279,0.595,42.999,-9.021
82408.816,299.766,0.958,14.940,106.875,86.409,-8.866,-2.787,-1.497,-1.044,0.108,-4.568,-4.486,-5.139,-3.684,0.418,2.430,-3.825,1.675,-0.627,-0.829,-2.815,0.000,3.835,12.279,0.596,42.999,-9.010
82412.847,299.766,0.958,14.934,106.796,86.569,-9.082,-3.233,-1.818,-0.104,0.433,-4.672,-4.273,-5.675,-3.238,0.418,3.486,-3.612,1.152,0.209,-1.866,-2.590,0.000,3.989,12.319,0.597,42.999,-9.010
82408.816,299.766,0.958,14.934,106.796,86.409,-8.866,-3.344,-1.604,0.418,0.865,-4.984,-3.845,-4.176,-3.238,0.627,3.803,-3.931,1.780,0.209,-1.140,-3.378,0.000,4.124,12.340,0.597,42.999,-9.021
82416.879,299.766,0.958,14.933,106.796,86.409,-8.866,-2.676,-2.246,-0.522,-0.216,-4.880,-4.166,-4.711,-2.010,0.418,3.170,-3.612,1.466,0.419,-0.518,-2.477,0.000,4.259,12.380,0.599,42.999,-9.032
82404.785,299.766,0.958,14.945,106.954,86.249,-8.542,-2.230,-1.283,-0.104,0.216,-4.568,-4.486,-4.497,-2.679,0.000,3.486,-4.143,2.094,0.105,-1.140,-2.590,0.000,4.413,12.380,0.601,42.966,-9.032
82408.816,299.767,0.958,14.940,106.875,86.409,-10.056,-3.567,-1.497,-0.313,0.649,-5.087,-4.166,-5.782,-2.791,0.627,3.486,-3.718,1.675,0.105,-1.451,-3.829,0.000,4.567,12.421,0.602,42.966,-9.032
82404.785,299.767,0.958,14.945,106.954,86.249,-9.191,-4.348,-2.032,-0.522,0.000,-5.191,-3.952,-4.497,-2.903,0.522,4.226,-4.568,1.361,1.152,-1.451,-2.815,0.000,4.721,12.421,0.603,42.966,-9.021
82404.785,299.766,0.958,14.951,107.033,85.929,-8.650,-3.121,-1.818,-0.731,0.757,-5.503,-4.593,-5.460,-2.791,0.104,3.592,-3.825,1.047,0.419,-1.244,-3.716,0.000,4.855,12.431,0.606,42.983,-9.032
82412.847,299.769,0.958,14.945,106.954,86.089,-9.082,-2.341,-1.925,-0.418,0.324,-4.361,-4.486,-4.176,-2.233,-0.313,3.275,-4.037,1.257,0.209,-1.555,-2.703,0.000,5.009,12.472,0.608,42.999,-9.021
82412.847,299.766,0.958,14.939,106.875,85.769,-9.407,-3.010,-1.604,-1.357,0.000,-4.880,-3.845,-4.818,-2.903,0.731,3.170,-3.612,1.885,0.105,-1.762,-2.703,0.000,5.144,12.441,0.610,42.999,-9.021
82404.785,299.766,0.958,14.940,106.875,85.609,-9.082,-3.902,-1.390,-0.522,-0.648,-4.880,-4.486,-5.889,-2.568,0.418,3.275,-4.675,1.466,0.837,-1.244,-2.928,0.000,5.240,12.472,0.612,43.032,-9.021
82400.753,299.767,0.958,14.946,106.954,85.769,-8.542,-3.344,-2.032,0.000,0.324,-4.776,-3.845,-4.497,-3.573,0.418,4.120,-4.143,1.466,0.628,-1.451,-3.266,0.000,5.356,12.462,0.614,42.983,-9.000
82404.785,299.769,0.958,14.951,107.033,85.769,-9.299,-2.118,-2.673,-0.313,0.649,-5.399,-3.952,-4.497,-2.121,0.104,3.381,-3.612,1.466,0.942,-1.037,-3.153,0.000,5.510,12.441,0.616,42.983,-9.021
82400.753,299.766,0.958,14.946,106.954,85.609,-8.758,-1.672,-1.390,-0.731,0.000,-4.153,-4.486,-4.390,-2.456,0.522,4.120,-3.187,2.618,0.000,-0.726,-2.590,0.000,5.606,12.441,0.618,42.983,-9.021
82408.816,299.767,0.958,14.945,106.954,85.609,-9.299,-3.010,-1.604,0.000,0.324,-4.672,-3.845,-5.460,-2.903,0.940,2.853,-3.612,1.675,0.209,-1.451,-2.703,0.000,5.683,12.411,0.620,43.015,-9.053
82408.816,299.767,0.958,14.951,107.033,85.609,-8.650,-3.790,-1.497,-0.835,0.000,-4.568,-3.952,-4.283,-2.233,0.626,3.592,-3.400,1.885,0.523,-1.140,-2.477,0.000,5.741,12.401,0.623,42.983,-9.032
82404.785,299.766,0.958,14.951,107.033,85.609,-8.542,-2.676,-1.711,-0.522,0.757,-5.503,-4.059,-4.925,-2.791,0.522,3.275,-3.718,1.466,-0.105,-1.451,-3.941,0.000,5.856,12.390,0.625,42.983,-9.021
82404.785,299.769,0.958,14.940,106.875,85.609,-8.974,-3.121,-2.459,-0.104,0.108,-4.361,-4.059,-4.604,-2.345,-0.521,3.909,-3.718,1.256,0.419,-1.244,-2.703,0.000,5.933,12.370,0.627,42.966,-9.010
82404.785,299.769,0.958,14.940,106.875,85.449,-9.299,-2.787,-1.818,-1.253,0.757,-4.880,-4.166,-5.675,-1.898,0.418,3.170,-3.931,1.989,-0.941,-0.829,-3.041,0.000,6.029,12.319,0.630,42.966,-9.021
82404.785,299.769,0.958,14.940,106.875,85.449,-8.866,-2.787,-2.032,0.000,-0.108,-4.880,-4.273,-4.818,-2.679,0.731,3.487,-3.931,1.361,0.419,-1.244,-3.266,0.000,6.068,12.289,0.632,42.983,-9.032
82404.785,299.772,0.958,14.946,106.954,85.609,-8.542,-3.679,-1.283,0.209,0.757,-4.672,-4.059,-4.390,-2.568,0.418,3.803,-4.462,1.047,0.838,-1.037,-3.491,0.000,6.125,12.268,0.634,42.983,-9.021
82400.753,299.770,0.958,14.951,107.033,85.449,-9.191,-3.121,-3.101,-0.731,0.216,-5.503,-4.059,-5.139,-2.233,-0.000,3.592,-3.400,1.466,0.314,-1.348,-2.703,0.000,6.202,12.228,0.635,42.999,-9.021
82404.785,299.770,0.958,14.946,106.954,85.449,-8.866,-2.453,-1.711,-0.418,0.541,-4.568,-4.273,-5.246,-2.456,-0.000,4.015,-3.718,1.361,-0.105,-0.933,-3.153,0.000,6.241,12.197,0.638,42.983,-9.010
82400.753,299.769,0.958,14.946,106.954,85.609,-9.623,-3.233,-2.139,-0.835,0.216,-4.672,-4.059,-5.246,-2.568,0.104,2.747,-3.400,1.361,0.209,-1.658,-3.041,0.000,6.318,12.187,0.639,42.999,-9.021
82396.722,299.767,0.958,14.963,107.191,85.609,-9.299,-3.902,-1.283,-0.522,-0.216,-5.191,-4.166,-4.711,-2.903,-0.208,3.593,-3.931,1.571,0.733,-2.073,-3.041,0.000,6.318,12.167,0.639,42.966,-9.010
82400.753,299.769,0.958,14.940,106.875,85.609,-8.542,-2.899,-1.925,0.000,0.757,-5.607,-4.273,-4.283,-3.014,0.209,3.698,-3.294,1.361,0.419,-1.658,-3.491,0.000,6.376,12.157,0.640,42.983,-9.000
82400.753,299.767,0.958,14.940,106.875,85.609,-8.758,-3.121,-2.246,-0.209,0.216,-4.984,-3.739,-4.604,-2.233,-0.313,3.910,-3.506,1.256,0.942,-1.555,-2.928,0.000,6.433,12.126,0.642,42.966,-9.021
82400.753,299.767,0.958,14.946,106.954,85.609,-8.650,-3.233,-0.855,-0.835,0.433,-4.464,-4.059,-4.604,-2.679,0.626,3.804,-3.081,2.303,-0.523,-1.140,-2.815,0.000,6.491,12.126,0.641,42.983,-9.043
82412.847,299.772,0.958,14.928,106.717,85.929,-8.326,-3.456,-1.604,0.105,0.108,-4.776,-3.525,-5.032,-2.456,0.731,3.698,-3.718,1.361,0.628,-1.658,-2.815,0.000,6.510,12.126,0.642,42.983,-9.010
82408.816,299.769,0.958,14.940,106.875,85.769,-8.542,-3.456,-1.711,-0.209,0.757,-4.984,-3.525,-3.961,-2.456,0.522,3.804,-3.506,1.885,0.628,-0.415,-2.590,0.000,6.568,12.116,0.642,42.950,-9.021
82396.722,299.769,0.958,14.941,106.875,85.769,-8.542,-2.453,-2.353,-0.209,0.541,-5.087,-4.059,-4.283,-2.010,0.522,3.698,-3.400,1.047,0.628,-1.140,-3.153,0.000,6.587,12.157,0.641,43.015,-9.032
82408.816,299.769,0.958,14.934,106.796,85.769,-8.542,-3.121,-1.711,-0.626,0.108,-4.672,-4.380,-4.818,-2.121,-0.208,3.487,-4.037,1.256,-0.523,-1.866,-2.928,0.000,6.626,12.167,0.641,42.983,-9.021
82404.785,299.767,0.958,14.934,106.796,85.769,-9.947,-3.790,-1.604,-1.044,0.216,-4.984,-4.059,-5.032,-3.014,0.626,2.853,-3.718,1.780,0.314,-1.866,-3.041,0.000,6.664,12.197,0.641,42.983,-9.043
82408.816,299.769,0.958,14.951,107.033,85.769,-8.109,-3.567,-1.711,-0.104,-0.216,-5.087,-4.380,-4.925,-2.903,0.209,3.910,-3.718,1.256,0.523,-1.969,-2.477,0.000,6.722,12.218,0.641,42.966,-9.021
82404.785,299.769,0.958,14.934,106.796,85.769,-8.866,-3.233,-2.246,-0.731,0.541,-5.295,-3.952,-4.604,-3.126,0.313,3.698,-3.718,1.780,0.209,-1.555,-3.266,0.000,6.741,12.268,0.641,42.999,-9.032
