%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82985.305,300.066,0.963,24.774,295.667,293.081,-7.784,-2.787,-0.962,0.209,0.757,-3.633,-3.310,-5.353,-2.121,1.566,4.226,-3.293,2.199,1.779,-0.726,-2.365,0.000,58.473,1.068,-0.970,18.032,-10.096
82989.337,300.066,0.963,24.777,295.747,292.921,-6.595,-2.676,-1.069,0.523,1.081,-3.530,-3.097,-3.533,-1.898,1.775,4.121,-3.612,2.513,1.884,-0.622,-2.590,0.000,58.396,1.017,-0.967,18.016,-10.075
82977.243,300.067,0.963,24.779,295.747,293.081,-7.135,-1.672,-1.711,0.000,0.865,-4.049,-3.204,-4.175,-1.451,0.835,4.226,-3.187,2.094,1.779,-0.207,-2.365,0.000,58.300,0.946,-0.964,18.016,-10.096
82981.274,300.066,0.963,24.788,295.984,293.081,-6.811,-1.561,-0.107,0.209,1.622,-3.426,-4.058,-4.389,-1.340,1.148,4.015,-3.293,2.722,0.837,-1.140,-2.590,0.000,58.165,0.844,-0.960,18.032,-10.075
82977.243,300.067,0.963,24.786,295.905,292.921,-7.568,-1.895,-1.176,0.000,1.190,-3.322,-2.670,-4.710,-1.898,1.461,3.487,-2.974,2.408,1.361,-1.037,-2.590,0.000,58.050,0.773,-0.957,18.016,-10.075
82977.243,300.069,0.963,24.782,295.826,293.081,-7.351,-3.345,-1.069,-0.209,0.757,-4.360,-3.417,-4.710,-2.233,1.044,3.909,-4.143,1.989,1.675,-0.415,-2.027,0.000,57.973,0.692,-0.953,18.000,-10.075
82985.305,300.069,0.963,24.781,295.826,293.402,-7.027,-1.226,-0.535,0.837,2.163,-4.256,-3.204,-4.175,-1.451,1.566,4.332,-2.974,2.094,1.675,-0.933,-2.590,0.000,57.896,0.610,-0.950,18.016,-10.096
82985.305,300.069,0.963,24.781,295.826,293.241,-7.351,-2.007,-1.176,0.105,0.865,-3.841,-4.592,-4.389,-2.233,0.835,3.698,-3.187,2.513,0.523,-0.829,-2.027,0.000,57.819,0.529,-0.947,18.016,-10.086
82981.274,300.070,0.963,24.788,295.984,293.402,-7.568,-1.561,-0.748,0.105,1.298,-3.530,-3.204,-4.175,-1.898,1.983,3.909,-3.081,2.828,1.570,-0.622,-2.365,0.000,57.742,0.438,-0.943,18.016,-10.096
82981.274,300.070,0.963,24.792,296.063,293.241,-6.811,-2.676,-1.176,0.418,0.324,-3.945,-3.310,-4.817,-1.898,1.357,4.438,-3.930,2.618,2.303,-1.140,-2.252,0.000,57.684,0.367,-0.940,18.016,-10.096
82985.305,300.069,0.963,24.794,296.142,293.562,-7.027,-2.118,-0.962,0.418,1.190,-4.049,-3.097,-4.603,-2.010,0.940,4.226,-3.081,2.409,1.047,-1.140,-3.378,0.000,57.626,0.316,-0.938,18.000,-10.064
82985.305,300.069,0.963,24.794,296.142,293.722,-6.919,-2.007,-0.855,-0.209,1.298,-3.218,-4.485,-4.389,-1.786,0.835,3.804,-3.081,2.513,1.047,-0.726,-1.689,0.000,57.607,0.245,-0.935,18.016,-10.064
82985.305,300.070,0.963,24.794,296.142,293.722,-8.000,-2.230,-1.069,0.105,1.190,-3.426,-3.097,-3.747,-1.675,1.670,3.804,-3.187,2.618,1.047,-0.829,-1.914,0.000,57.645,0.214,-0.933,18.016,-10.075
82989.337,300.070,0.963,24.797,296.221,293.402,-6.487,-2.676,-0.748,0.523,0.433,-3.530,-3.417,-4.496,-1.340,1.357,4.649,-3.187,2.723,1.675,-0.726,-2.139,0.000,57.665,0.163,-0.932,18.016,-10.086
82985.305,300.069,0.963,24.801,296.300,293.562,-7.568,-2.899,-1.176,0.105,1.947,-4.256,-3.631,-4.496,-2.791,1.148,4.015,-3.506,2.723,1.361,-0.518,-2.252,0.000,57.722,0.123,-0.930,18.000,-10.075
82977.243,300.069,0.963,24.799,296.221,293.562,-7.243,-1.895,-1.069,0.209,1.081,-3.426,-3.631,-4.282,-1.005,0.731,4.332,-2.974,2.304,1.465,-0.726,-2.139,0.000,57.742,0.082,-0.930,18.016,-10.075
82985.305,300.070,0.963,24.801,296.300,293.882,-7.027,-2.007,-0.642,-0.940,0.973,-3.841,-3.951,-4.710,-1.786,1.148,3.170,-3.293,2.304,0.419,-0.622,-2.365,0.000,57.838,0.052,-0.929,18.032,-10.075
82981.274,300.067,0.963,24.805,296.379,293.402,-7.135,-2.787,-1.390,-0.313,0.541,-3.737,-3.631,-4.924,-1.563,1.253,3.804,-3.612,2.094,1.780,-1.140,-2.365,0.000,57.915,0.011,-0.929,18.032,-10.075
82985.305,300.069,0.963,24.804,296.379,293.562,-6.703,-2.899,-1.283,0.627,1.081,-3.841,-3.738,-4.175,-2.903,1.044,3.487,-4.568,2.409,1.465,-0.726,-2.702,0.000,58.011,-0.020,-0.928,18.016,-10.064
82985.305,300.069,0.963,24.814,296.616,293.722,-7.243,-2.007,-1.925,-0.104,1.081,-3.737,-3.738,-4.282,-1.340,0.731,4.226,-2.974,1.571,1.780,-0.829,-2.477,0.000,58.088,-0.020,-0.928,18.016,-10.075
82985.305,300.070,0.963,24.808,296.458,293.562,-7.243,-2.341,-0.535,0.209,1.514,-3.841,-4.271,-4.175,-1.563,0.940,3.804,-3.081,2.409,1.047,-0.829,-2.027,0.000,58.223,-0.050,-0.928,18.032,-10.043
82985.305,300.069,0.963,24.804,296.379,293.562,-7.351,-2.118,-0.748,0.314,1.298,-4.152,-3.310,-4.710,-1.451,1.253,4.226,-2.762,2.304,1.780,-0.622,-2.590,0.000,58.300,-0.081,-0.928,18.032,-10.086
82985.305,300.069,0.963,24.808,296.458,293.562,-7.351,-3.010,-1.390,0.523,0.649,-3.737,-3.417,-4.282,-1.786,1.566,4.438,-4.249,2.304,1.989,-0.933,-2.702,0.000,58.377,-0.121,-0.928,17.983,-10.086
82985.305,300.069,0.963,24.814,296.616,293.562,-7.135,-1.784,-1.497,0.523,1.298,-3.841,-3.417,-4.175,-1.228,0.731,4.121,-2.656,2.304,1.361,-1.140,-2.927,0.000,58.492,-0.142,-0.927,18.000,-10.064
82985.305,300.069,0.963,24.808,296.458,293.402,-6.703,-1.672,-0.428,0.314,1.838,-3.530,-3.951,-3.747,-1.563,1.357,4.332,-2.974,2.932,0.837,-0.829,-2.477,0.000,58.550,-0.213,-0.928,18.016,-10.075
82989.337,300.070,0.963,24.810,296.537,293.722,-8.000,-2.564,-0.642,0.105,0.973,-3.737,-3.204,-5.246,-1.675,1.461,3.487,-3.506,2.304,1.570,-0.311,-2.477,0.000,58.627,-0.274,-0.926,18.049,-10.064
82989.337,300.069,0.963,24.814,296.616,293.562,-6.487,-2.453,-0.535,0.732,1.514,-3.114,-2.670,-3.854,-1.005,2.088,5.071,-3.824,2.722,2.094,-0.829,-2.477,0.000,58.704,-0.335,-0.926,18.016,-10.075
82989.337,300.067,0.963,24.797,296.221,293.402,-7.243,-1.449,-1.390,0.105,0.865,-4.464,-3.204,-4.817,-1.675,0.940,4.332,-3.293,2.199,1.465,-0.311,-3.040,0.000,58.762,-0.406,-0.924,18.016,-10.064
82981.274,300.067,0.963,24.808,296.458,293.722,-7.351,-1.784,-0.855,0.418,1.622,-2.907,-4.058,-4.175,-1.675,0.731,4.226,-3.293,2.722,1.570,-1.037,-2.477,0.000,58.781,-0.497,-0.922,18.032,-10.064
82985.305,300.067,0.963,24.804,296.379,293.402,-7.892,-2.453,-0.855,-0.209,1.190,-4.049,-2.883,-4.603,-1.898,1.044,3.064,-3.187,2.199,1.151,-0.415,-2.139,0.000,58.781,-0.578,-0.920,18.016,-10.064
82981.274,300.066,0.963,24.808,296.458,293.562,-7.027,-3.010,-1.176,0.523,0.433,-3.530,-3.524,-4.496,-1.786,1.566,4.649,-3.824,2.304,0.837,-1.451,-2.590,0.000,58.800,-0.700,-0.918,18.016,-10.075
82985.305,300.067,0.963,24.808,296.458,293.241,-7.243,-2.118,-1.711,-0.209,1.190,-4.464,-3.738,-4.710,-1.786,0.626,4.543,-3.399,2.199,1.570,-0.622,-3.040,0.000,58.762,-0.792,-0.914,18.065,-10.075
82985.305,300.066,0.963,24.807,296.458,293.081,-7.135,-1.672,-0.855,0.627,1.081,-3.633,-3.417,-3.854,-0.782,0.731,4.015,-2.974,2.408,1.047,-1.555,-2.590,0.000,58.742,-0.883,-0.913,18.016,-10.075
82985.305,300.066,0.963,24.807,296.458,293.402,-7.243,-2.453,-1.390,-0.731,1.081,-3.945,-3.524,-4.496,-1.116,1.670,3.381,-2.762,3.141,1.256,-0.311,-1.802,0.000,58.704,-1.015,-0.909,18.016,-10.075
82985.305,300.062,0.963,24.797,296.221,293.081,-6.811,-2.118,-0.642,0.105,0.541,-4.049,-3.738,-4.817,-1.675,1.148,3.592,-3.187,2.304,1.361,-1.762,-2.702,0.000,58.685,-1.127,-0.905,18.000,-10.064
82989.337,300.064,0.963,24.804,296.379,293.402,-7.135,-2.118,-0.962,0.837,1.298,-3.841,-3.204,-3.747,-2.345,1.461,4.121,-2.656,2.722,2.198,-0.311,-2.702,0.000,58.665,-1.219,-0.901,18.016,-10.075
82985.305,300.067,0.963,24.801,296.300,293.241,-7.027,-1.672,-1.604,0.627,1.298,-3.737,-3.524,-4.710,-1.340,0.313,4.438,-2.974,2.199,1.256,-1.140,-1.802,0.000,58.646,-1.330,-0.898,18.016,-10.064
82985.305,300.062,0.963,24.804,296.379,293.241,-7.243,-1.784,-0.428,-0.835,0.973,-3.737,-3.524,-4.389,-1.451,1.461,4.226,-3.506,2.408,0.837,-0.415,-2.815,0.000,58.608,-1.442,-0.894,18.000,-10.054
82977.243,300.062,0.963,24.802,296.300,293.241,-7.460,-2.453,-0.535,0.418,0.649,-3.945,-3.631,-4.817,-1.786,1.253,3.909,-3.081,2.513,1.675,-1.037,-2.027,0.000,58.569,-1.513,-0.891,18.016,-10.075
82981.274,300.062,0.963,24.798,296.221,293.241,-6.811,-2.899,-1.176,0.732,1.514,-3.737,-3.310,-3.854,-1.898,2.088,4.438,-3.293,2.932,1.989,-0.207,-2.815,0.000,58.569,-1.615,-0.888,18.016,-10.064
82989.337,300.062,0.964,24.794,296.142,293.081,-7.568,-2.007,-1.925,0.523,1.730,-3.426,-3.524,-4.603,-1.451,0.835,4.121,-3.399,1.571,1.570,-0.518,-2.815,0.000,58.588,-1.676,-0.886,18.016,-10.075
82985.305,300.062,0.963,24.791,296.063,293.081,-7.351,-1.784,-0.642,-0.522,0.757,-3.530,-4.378,-4.389,-1.786,1.148,3.275,-3.718,2.094,0.314,-1.037,-2.702,0.000,58.608,-1.747,-0.884,18.000,-10.075
82989.337,300.061,0.964,24.793,296.142,293.081,-8.000,-2.787,-1.069,-0.209,0.541,-3.737,-3.631,-5.139,-1.563,1.670,3.804,-3.081,2.827,1.989,-0.726,-1.689,0.000,58.627,-1.777,-0.882,18.049,-10.075
82989.337,300.061,0.964,24.797,296.221,293.241,-6.595,-2.341,-1.176,0.105,1.406,-3.426,-3.524,-3.747,-1.786,1.461,4.226,-3.824,2.932,1.780,-0.311,-2.139,0.000,58.646,-1.777,-0.881,18.016,-10.064
82981.274,300.062,0.963,24.791,296.063,293.081,-6.919,-1.672,-1.283,0.209,1.190,-4.360,-3.951,-4.496,-2.233,0.626,3.698,-3.399,1.466,0.942,-0.622,-3.490,0.000,58.742,-1.798,-0.881,18.032,-10.075
82981.274,300.062,0.963,24.791,296.063,293.241,-8.216,-2.787,-1.497,-0.209,0.865,-3.633,-4.271,-4.496,-1.228,1.148,4.226,-3.293,3.037,1.361,-0.518,-1.351,0.000,58.800,-1.798,-0.880,18.032,-10.075
82981.274,300.061,0.963,24.791,296.063,293.081,-7.568,-1.895,-0.321,0.314,1.406,-3.114,-2.670,-4.496,-1.340,1.357,3.698,-2.762,2.618,1.675,-1.140,-2.477,0.000,58.916,-1.757,-0.880,18.032,-10.096
82981.274,300.062,0.963,24.791,296.063,292.921,-7.135,-2.787,-1.283,-0.104,1.081,-4.049,-3.417,-4.282,-1.786,1.044,4.226,-4.143,2.827,1.989,-0.933,-2.815,0.000,59.031,-1.727,-0.882,18.016,-10.086
82985.305,300.064,0.963,24.788,295.984,292.921,-7.027,-2.453,-1.711,0.732,1.189,-4.464,-3.738,-4.710,-2.010,1.148,3.804,-3.081,1.989,0.942,-0.726,-4.053,0.000,59.147,-1.676,-0.882,18.016,-10.064
82977.243,300.062,0.963,24.789,295.984,292.921,-7.676,-2.341,-2.031,0.105,0.973,-3.530,-3.738,-4.496,-1.340,0.731,4.332,-3.081,2.827,1.256,-0.415,-1.802,0.000,59.320,-1.615,-0.884,18.032,-10.075
82973.211,300.062,0.963,24.786,295.905,292.921,-7.568,-2.007,-0.748,-0.104,1.406,-3.737,-3.204,-4.175,-1.451,1.983,3.592,-3.293,2.199,0.942,-0.415,-2.139,0.000,59.435,-1.544,-0.887,18.016,-10.086
82973.211,300.066,0.963,24.789,295.984,292.921,-7.135,-2.787,-0.642,0.105,0.216,-3.426,-3.738,-4.603,-2.010,1.357,4.121,-3.718,1.885,1.047,-1.555,-2.702,0.000,59.551,-1.462,-0.889,18.032,-10.075
82985.305,300.062,0.963,24.788,295.984,292.761,-7.135,-2.676,-1.497,0.209,1.189,-4.464,-3.524,-3.640,-2.568,1.461,3.698,-3.081,2.513,1.361,-0.311,-2.927,0.000,59.705,-1.371,-0.891,18.000,-10.075
82977.243,300.062,0.963,24.789,295.984,293.402,-7.460,-1.561,-1.283,0.314,1.406,-3.426,-3.738,-4.282,-1.675,0.731,4.332,-3.081,2.408,1.256,-0.311,-2.027,0.000,59.820,-1.280,-0.893,18.016,-10.075
82981.274,300.064,0.963,24.791,296.063,293.081,-7.243,-2.787,-0.962,-0.000,1.081,-3.633,-3.738,-4.175,-1.563,1.461,3.592,-3.399,2.618,0.628,-0.415,-2.139,0.000,59.955,-1.188,-0.896,18.032,-10.054
82977.243,300.062,0.963,24.789,295.984,293.402,-6.919,-2.564,-0.855,0.209,0.432,-3.945,-3.844,-5.139,-1.786,1.044,3.064,-3.930,2.408,1.256,-1.244,-3.040,0.000,60.090,-1.117,-0.897,18.016,-10.075
82981.274,300.064,0.963,24.791,296.063,293.402,-7.676,-3.456,-1.604,-0.000,0.973,-3.945,-3.631,-4.068,-2.456,1.357,4.226,-3.824,2.199,1.465,-1.451,-3.040,0.000,60.224,-1.026,-0.898,18.016,-10.064
82977.243,300.066,0.963,24.792,296.063,293.562,-7.027,-1.561,-1.604,-0.418,1.298,-4.256,-3.844,-3.961,-1.116,0.835,3.909,-2.656,1.780,1.570,-0.311,-2.477,0.000,60.301,-0.985,-0.899,18.032,-10.075
82977.243,300.066,0.963,24.792,296.063,293.562,-6.703,-2.564,-0.535,-0.104,1.298,-3.530,-3.951,-4.175,-1.898,1.044,3.698,-3.930,2.722,1.151,-0.829,-3.153,0.000,60.378,-0.904,-0.900,18.000,-10.086
82977.243,300.066,0.963,24.795,296.142,293.882,-7.784,-2.230,-1.069,-0.418,0.541,-3.737,-3.631,-5.139,-1.675,1.253,3.592,-2.974,2.932,1.675,-0.933,-2.815,0.000,60.436,-0.853,-0.900,18.000,-10.064
82977.243,300.066,0.963,24.799,296.221,293.402,-6.595,-2.787,-0.535,0.418,0.973,-3.633,-3.417,-4.496,-2.010,0.731,3.909,-4.037,2.618,1.780,-0.415,-2.927,0.000,60.436,-0.802,-0.899,18.032,-10.075
82981.274,300.061,0.963,24.798,296.221,293.562,-7.243,-2.007,-1.818,-0.626,0.649,-4.152,-3.417,-4.068,-1.563,1.044,3.804,-2.549,2.618,1.465,-0.726,-3.040,0.000,60.494,-0.751,-0.899,18.016,-10.075
82977.243,300.067,0.963,24.799,296.221,293.882,-6.703,-2.007,-1.283,0.314,1.081,-3.426,-3.951,-4.389,-1.340,1.148,4.015,-3.293,2.722,0.837,-0.829,-2.139,0.000,60.455,-0.741,-0.898,18.032,-10.075
82977.243,300.064,0.963,24.805,296.379,293.562,-7.460,-1.784,-0.321,-0.000,1.190,-3.530,-2.883,-4.603,-2.010,1.670,3.592,-2.974,2.722,0.733,-0.622,-2.027,0.000,60.455,-0.741,-0.894,18.000,-10.086
82985.305,300.066,0.963,24.801,296.300,293.722,-7.351,-2.676,-1.069,0.105,0.000,-4.049,-3.524,-4.175,-1.675,1.357,4.438,-3.399,2.513,1.570,-1.348,-2.027,0.000,60.417,-0.751,-0.892,18.000,-10.064
82985.305,300.067,0.963,24.804,296.379,293.562,-6.703,-1.895,-1.283,0.627,1.298,-3.945,-3.204,-4.175,-1.451,0.940,4.121,-2.656,3.037,1.884,-0.829,-3.040,0.000,60.378,-0.772,-0.890,18.016,-10.086
82985.305,300.067,0.963,24.804,296.379,293.882,-6.919,-2.007,-1.283,0.941,0.865,-3.011,-3.844,-4.603,-1.451,0.522,4.332,-3.293,2.618,1.361,-0.518,-1.802,0.000,60.301,-0.792,-0.886,18.016,-10.086
82985.305,300.062,0.963,24.807,296.458,294.042,-7.460,-2.230,-0.962,-0.626,1.622,-3.322,-3.204,-4.710,-1.786,1.357,3.381,-3.187,2.827,0.837,-0.311,-2.027,0.000,60.244,-0.822,-0.882,18.065,-10.064
82985.305,300.064,0.963,24.804,296.379,293.882,-7.243,-2.453,-0.642,0.523,0.865,-3.426,-3.524,-4.603,-1.451,1.461,4.121,-3.506,2.722,1.570,-1.555,-2.590,0.000,60.128,-0.853,-0.878,18.016,-10.064
82981.274,300.062,0.963,24.815,296.616,293.722,-7.676,-2.564,-0.855,0.209,1.081,-3.841,-3.524,-4.282,-2.345,1.044,4.332,-3.612,2.199,1.151,-1.140,-3.603,0.000,60.090,-0.893,-0.875,18.000,-10.075
82989.337,300.064,0.963,24.810,296.537,293.722,-7.351,-1.895,-1.925,0.314,1.298,-3.945,-3.631,-4.710,-1.786,0.522,4.121,-3.718,1.257,1.570,-1.037,-2.815,0.000,60.013,-0.914,-0.870,18.016,-10.075
82981.274,300.067,0.963,24.815,296.616,293.882,-7.676,-2.453,-0.855,-0.835,0.757,-3.945,-3.951,-4.603,-1.786,1.357,3.592,-2.974,2.304,0.523,-0.829,-2.590,0.000,59.955,-0.944,-0.867,18.032,-10.086
82989.337,300.066,0.963,24.810,296.537,293.722,-7.784,-2.564,-0.642,0.314,0.216,-3.737,-3.310,-4.282,-1.675,1.357,3.804,-3.081,2.618,1.780,-1.244,-2.702,0.000,59.936,-0.965,-0.862,18.000,-10.075
82985.305,300.062,0.963,24.811,296.537,293.882,-7.027,-3.233,-1.497,0.523,0.973,-3.530,-3.524,-3.747,-1.675,1.044,4.015,-3.612,1.990,1.361,-0.726,-2.815,0.000,59.839,-1.015,-0.859,18.016,-10.096
82989.337,300.066,0.963,24.813,296.616,293.882,-7.784,-1.895,-2.138,-0.104,0.433,-4.256,-3.524,-4.817,-1.675,1.044,4.226,-3.718,2.304,0.733,-1.140,-2.927,0.000,59.859,-1.026,-0.856,18.032,-10.064
82985.305,300.064,0.963,24.817,296.695,293.722,-6.487,-2.118,-0.428,-0.000,0.973,-3.114,-3.844,-3.533,-1.675,1.044,4.226,-3.187,2.723,0.942,-0.518,-1.914,0.000,59.820,-1.046,-0.853,18.000,-10.075
82989.337,300.066,0.963,24.813,296.616,293.562,-7.243,-2.118,-1.069,0.105,1.190,-3.841,-2.883,-4.817,-1.451,1.357,3.592,-3.081,2.199,1.151,-1.244,-2.815,0.000,59.839,-1.015,-0.850,18.032,-10.075
82985.305,300.066,0.963,24.814,296.616,293.562,-7.135,-3.122,-1.069,-0.313,0.433,-3.633,-3.524,-4.282,-2.010,0.731,3.804,-4.355,2.513,1.780,-0.415,-2.139,0.000,59.878,-1.026,-0.848,18.016,-10.086
82993.368,300.067,0.964,24.816,296.695,293.882,-7.135,-2.230,-1.604,-0.104,0.757,-4.464,-3.631,-4.175,-1.563,0.731,3.804,-3.081,1.990,1.256,-0.622,-3.265,0.000,59.974,-1.005,-0.847,18.016,-10.075
82981.274,300.066,0.963,24.815,296.616,293.882,-6.811,-2.230,-0.535,0.627,1.514,-2.907,-3.631,-4.175,-1.116,0.940,4.015,-2.868,2.828,0.942,-0.311,-1.576,0.000,59.974,-0.985,-0.845,18.016,-10.086
82989.337,300.069,0.963,24.814,296.616,293.882,-7.351,-2.230,-0.214,0.000,1.190,-3.945,-2.883,-4.603,-2.010,1.357,3.064,-3.612,1.990,1.361,-0.726,-2.702,0.000,60.051,-0.944,-0.845,18.000,-10.064
