%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
16984.597,272.758,0.217,25.083,68.240,67.614,-6.813,-2.453,-0.963,0.418,0.433,-4.050,-3.418,-4.819,-1.787,1.044,4.755,-3.400,1.990,1.256,-1.037,-1.915,0.000,-27.872,15.804,0.452,32.955,-29.974
16980.566,272.756,0.217,25.085,68.240,67.614,-7.353,-2.564,-1.070,-0.104,1.081,-4.257,-3.418,-4.284,-2.456,1.566,4.649,-3.506,2.513,1.256,-0.829,-1.915,0.000,-27.853,15.875,0.451,33.004,-29.974
16984.597,272.758,0.217,25.083,68.240,67.614,-7.786,-1.895,-1.177,0.732,1.514,-3.946,-3.525,-3.748,-1.452,0.731,3.804,-2.656,1.152,0.942,-0.829,-2.703,0.000,-27.814,15.916,0.451,32.971,-29.974
16984.597,272.758,0.217,25.068,68.160,67.774,-7.678,-1.895,-0.428,0.105,0.973,-3.842,-3.952,-3.855,-1.898,0.731,4.438,-3.081,2.618,1.256,-0.311,-1.014,0.000,-27.776,15.966,0.450,33.004,-29.974
16984.597,272.756,0.217,25.053,68.081,67.454,-8.435,-2.007,-0.535,0.209,1.190,-3.842,-2.564,-4.498,-2.122,1.462,4.226,-2.763,2.408,1.466,-0.311,-1.690,0.000,-27.776,16.038,0.449,32.988,-29.974
16984.597,272.756,0.217,25.068,68.160,67.614,-7.570,-2.007,-0.214,0.627,0.649,-3.842,-2.991,-4.391,-1.228,1.253,4.755,-3.400,2.304,1.989,-1.140,-2.140,0.000,-27.718,16.078,0.448,32.955,-29.963
16984.597,272.758,0.217,25.097,68.319,67.614,-7.029,-2.230,-1.070,0.732,1.081,-3.946,-3.098,-3.963,-1.898,1.253,4.226,-3.400,2.513,1.151,-0.726,-1.915,0.000,-27.699,16.139,0.447,32.971,-29.995
16980.566,272.759,0.217,25.071,68.160,67.614,-7.137,-1.449,-0.856,0.314,1.406,-4.673,-3.204,-3.641,-0.670,1.358,4.438,-2.338,2.513,1.675,-0.104,-2.140,0.000,-27.699,16.190,0.447,32.971,-29.974
16992.659,272.754,0.217,25.091,68.319,67.774,-7.570,-1.561,-0.642,0.209,1.190,-3.323,-3.311,-4.070,-1.005,0.731,4.438,-2.338,1.780,1.256,-0.311,-2.028,0.000,-27.699,16.251,0.445,32.971,-29.974
16992.659,272.759,0.217,25.091,68.319,67.614,-8.002,-2.564,-0.642,-0.522,1.190,-3.530,-3.311,-4.070,-1.340,1.253,3.909,-3.081,2.827,0.628,-0.726,-1.464,0.000,-27.680,16.292,0.444,32.971,-29.963
16984.597,272.758,0.217,25.083,68.240,67.774,-8.002,-2.118,-0.321,0.209,1.081,-3.323,-2.991,-4.498,-1.228,1.462,4.438,-2.869,2.408,1.256,-0.311,-1.915,0.000,-27.680,16.342,0.444,32.988,-29.963
16984.597,272.756,0.217,25.083,68.240,67.134,-7.245,-2.341,-0.642,0.627,0.973,-3.530,-3.098,-3.855,-1.898,1.775,4.650,-3.506,2.408,1.361,-1.037,-1.802,0.000,-27.757,16.373,0.443,33.004,-29.963
16992.659,272.756,0.217,25.062,68.160,67.614,-7.029,-1.895,-0.963,0.418,1.406,-4.465,-2.991,-3.855,-2.233,0.522,4.333,-2.763,2.304,1.151,0.104,-2.478,0.000,-27.737,16.403,0.442,32.988,-29.974
16992.659,272.754,0.217,25.076,68.240,67.134,-7.245,-1.895,-1.497,0.523,0.973,-3.842,-3.952,-4.070,-1.340,0.313,4.544,-2.975,1.885,0.838,-0.518,-1.915,0.000,-27.776,16.454,0.441,32.988,-29.985
16988.628,272.754,0.217,25.079,68.240,67.294,-7.461,-1.449,-0.642,-0.522,1.298,-3.427,-3.738,-4.284,-1.228,1.044,3.910,-3.400,2.304,0.419,-0.207,-1.352,0.000,-27.814,16.485,0.440,32.988,-29.974
16988.628,272.756,0.217,25.065,68.160,67.294,-8.110,-1.784,-0.856,0.732,1.406,-3.530,-2.777,-4.926,-2.233,1.044,3.699,-2.975,2.094,0.942,-0.726,-1.577,0.000,-27.834,16.495,0.440,32.955,-29.974
16992.659,272.754,0.217,25.106,68.398,67.454,-7.029,-2.899,-1.070,0.523,0.433,-3.842,-3.418,-4.712,-2.010,1.044,4.755,-3.825,1.990,1.047,-1.348,-2.028,0.000,-27.911,16.525,0.439,32.971,-29.985
16992.659,272.756,0.217,25.077,68.240,67.454,-6.921,-1.784,-0.963,0.000,1.514,-4.569,-3.204,-4.070,-2.568,1.149,4.227,-2.975,1.990,1.152,-0.311,-1.690,0.000,-27.968,16.566,0.438,32.971,-29.985
17000.722,272.759,0.217,25.114,68.477,67.294,-8.110,-1.895,-2.032,0.523,1.298,-3.842,-3.311,-4.391,-0.893,0.418,3.910,-2.975,1.257,1.780,-0.415,-1.802,0.000,-28.045,16.586,0.438,32.988,-29.985
16992.659,272.758,0.217,25.120,68.477,67.454,-7.245,-1.784,-0.642,0.418,1.298,-2.907,-4.059,-4.070,-1.563,0.940,4.544,-2.656,3.037,1.361,-0.518,-1.690,0.000,-28.103,16.586,0.436,33.004,-29.974
