%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83376.351,298.895,0.972,14.969,108.881,107.658,-7.461,-2.230,-1.818,-0.104,0.865,-5.191,-3.738,-4.710,-2.903,0.418,4.015,-3.293,1.571,1.151,-0.933,-3.266,0.000,32.677,8.360,-0.938,12.922,-13.828
83384.413,298.896,0.972,14.958,108.723,107.658,-7.785,-2.341,-1.497,-0.209,0.649,-4.257,-4.058,-5.031,-2.010,-0.104,4.437,-3.187,1.676,0.837,-1.244,-2.027,0.000,32.638,8.289,-0.936,12.922,-13.828
83372.319,298.896,0.972,14.959,108.723,107.498,-8.326,-2.787,-1.176,-0.731,0.433,-4.361,-3.951,-4.924,-2.568,1.148,2.958,-4.037,1.466,-0.209,-0.622,-1.577,0.000,32.619,8.207,-0.936,12.922,-13.839
83372.319,298.895,0.972,14.954,108.644,107.338,-7.785,-2.899,-1.283,0.418,0.541,-3.634,-3.951,-4.710,-2.233,1.044,3.803,-3.505,1.990,1.047,-1.555,-2.477,0.000,32.600,8.126,-0.933,12.938,-13.828
83372.319,298.896,0.972,14.970,108.881,107.818,-7.569,-3.567,-1.283,0.523,0.973,-4.465,-4.165,-4.389,-2.903,0.731,3.064,-4.037,1.780,0.523,-1.037,-2.703,0.000,32.561,8.045,-0.932,12.954,-13.839
83380.382,298.898,0.972,14.964,108.802,107.818,-7.893,-2.230,-2.352,-0.418,1.081,-4.361,-3.738,-4.068,-1.563,0.313,3.909,-4.037,1.571,0.837,-1.244,-2.703,0.000,32.561,7.963,-0.928,12.922,-13.828
83380.382,298.898,0.972,14.953,108.644,107.498,-8.001,-3.010,-0.962,-0.626,0.757,-4.776,-4.271,-4.603,-1.898,0.626,3.064,-3.505,1.780,-0.314,-1.140,-2.703,0.000,32.561,7.892,-0.927,12.905,-13.828
83380.382,298.896,0.972,14.964,108.802,107.498,-8.001,-2.676,-1.497,-0.522,0.649,-4.465,-3.737,-5.460,-2.233,0.835,3.592,-3.612,2.094,0.942,-1.348,-2.365,0.000,32.561,7.821,-0.925,12.922,-13.839
83380.382,298.898,0.972,14.958,108.723,107.177,-7.461,-3.567,-1.390,0.209,0.649,-4.049,-3.524,-4.496,-2.233,0.835,3.698,-4.037,2.199,1.256,-1.348,-2.252,0.000,32.600,7.730,-0.924,12.938,-13.828
83376.351,298.898,0.972,14.959,108.723,107.498,-8.109,-2.787,-1.818,-0.209,0.541,-4.568,-3.737,-4.924,-2.010,0.209,3.803,-3.505,1.466,0.942,-1.037,-3.266,0.000,32.638,7.659,-0.921,12.905,-13.828
83380.382,298.895,0.972,14.953,108.644,107.498,-8.326,-2.007,-1.176,-0.104,0.973,-3.738,-4.058,-4.282,-2.121,0.522,3.698,-3.187,2.199,0.733,-1.037,-2.252,0.000,32.619,7.598,-0.920,12.922,-13.850
