%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82699.076,299.184,0.963,24.875,297.931,296.068,-7.568,-2.118,-1.818,0.105,1.406,-3.944,-3.738,-4.603,-1.340,-0.000,4.438,-2.868,1.885,1.884,-0.311,-2.815,0.000,-544.798,-289.718,14.557,27.999,-10.057
82686.982,299.180,0.963,24.880,298.010,295.588,-7.460,-2.564,-0.962,-0.418,0.865,-4.048,-4.485,-4.496,-2.010,1.148,4.015,-3.293,2.827,0.628,-0.311,-2.139,0.000,-544.798,-289.718,14.557,27.999,-10.078
82691.014,299.182,0.963,24.877,297.931,296.068,-7.568,-2.118,-1.069,0.000,1.298,-3.010,-3.204,-4.603,-1.340,1.879,4.438,-2.868,3.246,2.094,-0.622,-1.802,0.000,-544.798,-289.718,14.557,27.982,-10.057
82695.045,299.177,0.963,24.879,298.010,295.588,-6.703,-2.899,-1.176,0.523,1.190,-4.152,-3.310,-4.068,-2.233,0.940,4.015,-4.355,2.618,1.570,-1.348,-2.590,0.000,-544.798,-289.718,14.557,28.015,-10.046
82686.982,299.180,0.963,24.884,298.089,295.748,-7.352,-2.341,-2.031,-0.000,1.298,-4.256,-3.951,-4.710,-1.786,0.522,4.015,-2.549,1.675,1.256,-0.829,-3.265,0.000,-544.798,-289.718,14.557,27.982,-10.067
82686.982,299.179,0.963,24.884,298.089,295.748,-7.568,-2.453,-1.283,-0.000,0.324,-3.529,-4.592,-4.282,-2.010,0.940,4.121,-3.293,2.932,1.465,-0.726,-2.252,0.000,-544.798,-289.718,14.557,27.982,-10.057
82695.045,299.180,0.963,24.882,298.089,295.908,-7.568,-2.118,-1.069,0.314,0.649,-3.737,-3.204,-4.389,-1.675,1.461,3.275,-2.868,2.199,1.256,-0.933,-2.815,0.000,-544.798,-289.718,14.557,27.999,-10.057
82699.076,299.174,0.963,24.885,298.168,295.588,-7.568,-3.122,-1.497,0.418,0.541,-3.633,-3.738,-4.282,-2.233,1.357,4.226,-3.824,2.304,1.465,-0.726,-1.914,0.000,-544.798,-289.718,14.557,27.982,-10.057
82691.014,299.174,0.963,24.883,298.089,295.588,-7.676,-2.676,-1.283,-0.209,1.298,-4.567,-3.417,-4.496,-2.567,1.044,4.121,-3.081,2.722,1.675,-0.207,-3.265,0.000,-544.798,-289.718,14.557,28.015,-10.067
82686.982,299.175,0.963,24.887,298.168,295.588,-6.919,-2.564,-1.283,0.314,1.081,-3.114,-3.310,-3.961,-1.674,0.522,4.438,-3.293,2.827,1.361,-0.415,-1.914,0.000,-544.798,-289.718,14.557,27.999,-10.057
