%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82723.265,299.211,0.963,25.053,302.252,297.177,-6.919,-2.899,-1.497,0.314,1.081,-4.049,-3.631,-4.282,-2.009,0.835,4.226,-3.930,2.513,1.361,-0.622,-2.590,0.000,13.735,34.431,-1.789,12.902,-6.591
82719.233,299.213,0.963,25.057,302.331,297.016,-7.027,-1.672,-1.817,-0.104,1.622,-4.568,-3.097,-4.175,-1.898,1.148,4.120,-2.974,1.780,1.780,-0.933,-2.815,0.000,13.658,34.442,-1.789,12.919,-6.559
82719.233,299.213,0.963,25.057,302.331,297.016,-7.892,-2.564,-1.069,-0.209,0.757,-4.049,-4.805,-3.961,-1.563,0.731,4.437,-3.187,2.932,1.152,-0.726,-1.689,0.000,13.581,34.431,-1.791,12.935,-6.580
82719.233,299.211,0.963,25.057,302.331,297.177,-7.676,-2.453,-0.642,0.105,1.081,-3.633,-3.310,-4.282,-2.456,1.148,3.487,-3.824,1.780,1.570,-1.037,-2.477,0.000,13.446,34.401,-1.792,12.919,-6.580
82719.233,299.211,0.963,25.053,302.252,297.337,-7.243,-3.233,-1.818,-0.522,-0.540,-3.737,-3.631,-4.603,-2.344,0.522,3.487,-4.674,2.304,1.152,-1.037,-2.590,0.000,13.350,34.381,-1.792,12.886,-6.569
82715.202,299.214,0.963,25.054,302.252,297.337,-7.892,-2.341,-1.069,-0.522,1.190,-4.672,-3.738,-4.603,-2.679,1.462,4.543,-3.081,2.827,1.989,-0.207,-2.815,0.000,13.235,34.340,-1.793,12.951,-6.559
82727.296,299.209,0.963,25.058,302.410,297.016,-7.351,-2.118,-0.962,0.837,1.190,-3.218,-3.738,-4.496,-1.563,0.835,4.015,-3.187,3.037,1.675,-0.933,-1.914,0.000,13.100,34.279,-1.794,12.951,-6.559
82723.265,299.208,0.963,25.056,302.331,297.177,-7.351,-2.341,-0.535,-0.731,1.190,-3.426,-3.738,-4.710,-2.121,1.671,3.170,-3.506,2.094,0.523,-1.140,-2.590,0.000,12.965,34.238,-1.794,12.919,-6.559
82719.233,299.214,0.963,25.060,302.410,297.016,-7.027,-2.787,-1.604,0.000,0.108,-4.049,-3.310,-4.817,-1.340,1.879,4.754,-3.506,2.722,1.989,-0.933,-1.689,0.000,12.830,34.177,-1.794,12.935,-6.559
82719.233,299.213,0.963,25.063,302.489,297.177,-6.595,-2.341,-0.428,0.418,1.406,-4.360,-3.204,-4.282,-2.233,1.044,4.332,-2.974,2.827,1.466,-0.104,-2.815,0.000,12.676,34.096,-1.793,12.919,-6.537
82727.296,299.213,0.963,25.052,302.252,297.337,-7.784,-2.118,-2.566,-0.209,0.757,-4.049,-3.524,-4.175,-2.010,0.418,3.698,-3.081,2.304,1.361,-0.518,-3.041,0.000,12.542,34.055,-1.794,12.919,-6.559
82723.265,299.208,0.963,25.056,302.331,297.177,-7.460,-2.787,-0.535,-0.835,0.973,-3.945,-3.951,-4.710,-1.786,1.357,3.698,-3.718,2.408,0.733,-0.518,-2.703,0.000,12.368,33.974,-1.794,12.935,-6.559
82727.296,299.211,0.963,25.062,302.489,297.177,-7.676,-2.676,-0.962,0.105,0.433,-3.841,-3.524,-5.567,-2.791,1.148,3.909,-3.612,2.932,1.361,-1.140,-2.027,0.000,12.253,33.933,-1.793,12.935,-6.559
82727.296,299.208,0.963,25.052,302.252,297.337,-6.919,-3.233,-1.069,0.209,1.514,-3.633,-3.844,-4.282,-2.010,0.940,4.015,-3.612,2.408,2.093,-0.726,-2.365,0.000,12.061,33.852,-1.793,12.951,-6.548
82727.296,299.208,0.963,25.058,302.410,297.177,-6.703,-1.784,-1.925,-0.209,0.973,-4.879,-3.631,-4.603,-1.451,1.253,4.121,-3.081,1.989,1.465,-0.726,-3.041,0.000,11.887,33.781,-1.794,12.919,-6.569
82727.296,299.211,0.963,25.059,302.410,297.497,-7.460,-2.453,-1.283,-0.313,0.757,-3.945,-4.485,-4.603,-2.010,0.731,3.804,-3.612,2.513,0.419,-0.933,-2.139,0.000,11.753,33.740,-1.794,12.919,-6.559
82731.327,299.211,0.963,25.058,302.410,297.337,-8.108,-2.341,-0.642,-0.522,1.406,-3.841,-3.310,-4.496,-1.675,1.148,3.804,-2.974,2.827,1.779,-0.518,-2.365,0.000,11.618,33.690,-1.795,12.935,-6.559
82727.296,299.209,0.963,25.062,302.489,297.177,-6.919,-2.787,-0.855,-0.104,0.108,-3.945,-4.165,-4.710,-2.010,0.835,4.226,-4.143,2.304,1.779,-1.244,-2.590,0.000,11.483,33.639,-1.796,12.919,-6.559
82731.327,299.208,0.963,25.055,302.331,297.177,-6.811,-2.230,-1.925,0.105,0.973,-4.360,-3.631,-5.139,-2.345,0.731,4.015,-3.293,2.408,1.361,-0.726,-3.265,0.000,11.368,33.598,-1.797,12.935,-6.569
82719.233,299.208,0.963,25.063,302.489,297.337,-7.676,-2.118,-1.390,0.418,0.865,-3.737,-3.844,-4.496,-2.233,0.626,4.015,-3.399,2.827,1.779,-0.622,-1.802,0.000,11.271,33.588,-1.798,12.902,-6.559
82727.296,299.211,0.963,25.065,302.568,297.497,-7.784,-2.453,-0.962,-0.626,1.081,-3.945,-3.738,-4.496,-1.898,1.462,3.592,-2.974,2.827,1.047,-0.311,-2.477,0.000,11.175,33.557,-1.799,12.951,-6.559
82723.265,299.214,0.963,25.063,302.489,297.497,-6.595,-2.899,-1.176,1.150,0.757,-3.218,-2.883,-4.282,-1.340,1.671,4.860,-2.868,2.618,2.512,-0.622,-2.252,0.000,11.041,33.557,-1.802,12.919,-6.548
82723.265,299.211,0.963,25.062,302.489,297.337,-7.568,-2.564,-1.069,0.314,0.757,-4.256,-4.271,-4.924,-2.568,1.462,3.804,-2.868,2.513,1.361,-0.415,-2.927,0.000,10.983,33.557,-1.803,12.919,-6.569
82719.233,299.206,0.963,25.063,302.489,297.337,-7.892,-2.118,-1.711,0.314,0.973,-3.841,-3.738,-4.710,-1.340,0.731,4.121,-3.612,2.304,1.465,-0.311,-2.702,0.000,10.887,33.588,-1.805,12.902,-6.559
82723.265,299.209,0.963,25.062,302.489,297.497,-6.703,-2.676,-0.748,-1.044,1.298,-4.049,-4.165,-4.817,-1.675,1.253,3.064,-3.399,2.618,0.523,-0.622,-2.702,0.000,10.810,33.608,-1.808,12.935,-6.559
82719.233,299.213,0.963,25.053,302.252,297.497,-7.243,-2.453,-0.855,-0.000,0.973,-4.049,-3.417,-5.246,-1.563,1.044,4.015,-3.506,2.618,1.675,-1.140,-2.927,0.000,10.733,33.629,-1.810,12.919,-6.537
82719.233,299.211,0.963,25.063,302.489,297.337,-7.027,-2.899,-1.283,0.105,0.865,-4.049,-4.271,-4.175,-2.568,1.357,4.121,-3.930,2.513,1.675,-1.037,-2.927,0.000,10.694,33.690,-1.812,12.919,-6.548
82723.265,299.209,0.963,25.056,302.331,297.497,-7.243,-1.784,-1.711,0.418,0.973,-4.360,-3.417,-3.854,-1.228,1.148,4.438,-2.868,2.304,1.779,-0.518,-2.365,0.000,10.675,33.751,-1.815,12.902,-6.559
82719.233,299.209,0.963,25.060,302.410,297.337,-6.703,-1.338,-0.748,0.209,0.973,-3.737,-4.165,-4.389,-1.563,1.253,4.332,-3.399,3.141,1.151,-0.622,-2.477,0.000,10.617,33.801,-1.816,12.935,-6.569
82723.265,299.213,0.963,25.063,302.489,297.497,-7.676,-2.230,-0.748,-0.104,0.649,-4.256,-3.417,-5.674,-2.010,1.148,3.064,-3.399,2.094,1.047,-0.829,-2.927,0.000,10.617,33.842,-1.818,12.919,-6.580
82723.265,299.214,0.963,25.059,302.410,297.497,-7.351,-3.790,-1.925,-0.000,0.541,-4.049,-3.738,-4.603,-1.786,0.731,3.909,-4.249,2.722,1.465,-0.829,-2.702,0.000,10.559,33.913,-1.820,12.935,-6.569
82719.233,299.216,0.963,25.057,302.331,297.497,-6.811,-2.007,-1.497,0.314,1.189,-4.464,-3.524,-4.603,-1.786,0.940,4.438,-3.081,2.304,1.570,-0.829,-2.815,0.000,10.540,33.964,-1.819,12.919,-6.548
82719.233,299.214,0.963,25.053,302.252,297.497,-7.351,-2.118,-1.176,0.314,0.973,-3.530,-4.058,-4.817,-1.563,0.418,4.121,-2.656,3.037,1.675,-0.622,-1.914,0.000,10.521,34.025,-1.819,12.902,-6.559
82723.265,299.214,0.963,25.059,302.410,297.497,-7.784,-1.672,-0.428,-0.209,1.081,-3.737,-3.524,-4.068,-1.786,1.462,3.487,-2.974,2.408,1.047,-0.311,-2.927,0.000,10.540,34.076,-1.820,12.935,-6.569
82719.233,299.214,0.963,25.053,302.252,297.337,-7.135,-2.899,-1.283,0.314,0.324,-3.530,-3.631,-3.854,-1.340,1.775,4.966,-3.399,2.618,1.884,-0.622,-2.365,0.000,10.521,34.147,-1.818,12.919,-6.559
82715.202,299.214,0.963,25.057,302.331,297.657,-7.351,-2.453,-0.855,0.314,0.973,-4.256,-3.417,-4.817,-2.121,1.357,4.015,-3.506,2.304,1.361,-0.311,-2.927,0.000,10.482,34.198,-1.818,12.951,-6.559
82719.233,299.217,0.963,25.054,302.252,297.497,-7.784,-2.118,-1.283,0.314,1.298,-3.737,-3.738,-3.961,-1.563,-0.104,3.804,-3.293,2.618,1.256,-0.726,-2.477,0.000,10.502,34.228,-1.815,12.902,-6.591
82715.202,299.216,0.963,25.051,302.173,297.657,-7.568,-2.230,-1.069,-0.626,0.216,-3.945,-3.951,-4.710,-2.345,1.357,3.909,-3.612,2.513,0.209,-0.518,-2.139,0.000,10.521,34.289,-1.814,12.951,-6.591
82723.265,299.216,0.963,25.053,302.252,297.497,-7.351,-2.676,-0.428,0.209,1.406,-3.218,-3.204,-4.496,-1.563,1.566,5.071,-2.656,2.722,1.779,-1.244,-2.252,0.000,10.482,34.309,-1.809,12.902,-6.559
82719.233,299.216,0.963,25.047,302.094,297.657,-6.811,-3.010,-1.604,0.000,1.190,-4.360,-4.165,-4.282,-2.568,1.253,3.909,-4.143,2.408,1.465,-1.244,-3.040,0.000,10.502,34.320,-1.807,12.968,-6.591
82719.233,299.214,0.963,25.050,302.173,297.337,-7.460,-2.564,-2.138,0.105,1.081,-4.568,-4.378,-4.496,-1.675,0.835,3.487,-3.293,2.094,1.151,-1.037,-3.490,0.000,10.502,34.340,-1.803,12.919,-6.569
82719.233,299.217,0.963,25.047,302.094,297.497,-7.676,-2.564,-1.176,-0.418,0.324,-3.841,-4.485,-4.603,-1.563,0.731,4.754,-4.037,3.246,1.151,-1.140,-2.590,0.000,10.482,34.370,-1.799,12.935,-6.559
82719.233,299.216,0.963,25.047,302.094,297.177,-7.351,-2.118,-0.642,0.209,1.730,-3.322,-2.990,-4.389,-1.563,1.775,3.487,-2.762,2.513,1.465,-1.037,-2.365,0.000,10.425,34.360,-1.794,12.919,-6.548
82719.233,299.214,0.963,25.044,302.015,297.497,-6.811,-3.456,-1.283,0.105,0.541,-3.945,-3.417,-4.282,-1.898,0.835,4.226,-3.718,1.885,1.570,-0.829,-2.815,0.000,10.425,34.360,-1.789,12.935,-6.559
82719.233,299.216,0.963,25.044,302.015,297.497,-7.351,-2.007,-1.497,0.105,1.298,-4.256,-3.524,-4.496,-1.898,1.357,4.438,-2.656,2.932,1.361,-1.037,-3.265,0.000,10.405,34.330,-1.784,12.886,-6.569
82715.202,299.216,0.963,25.038,301.857,297.497,-7.027,-1.895,-0.962,-0.313,1.406,-3.841,-4.165,-4.282,-1.786,0.522,3.804,-3.930,2.932,1.465,-1.140,-2.027,0.000,10.367,34.340,-1.780,12.919,-6.559
82723.265,299.214,0.963,25.036,301.857,297.657,-7.784,-2.899,-1.176,-0.626,1.081,-3.530,-3.524,-4.496,-2.121,1.566,3.381,-3.399,1.989,0.942,-1.140,-2.477,0.000,10.386,34.330,-1.774,12.919,-6.580
