%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83315.880,299.711,0.968,14.957,108.324,106.332,-7.784,-2.341,-1.925,0.105,1.190,-3.841,-3.951,-4.603,-1.898,-0.104,3.698,-3.612,1.152,1.151,-1.451,-2.703,0.000,43.006,15.050,-1.943,27.934,-13.515
83307.817,299.711,0.968,14.969,108.482,106.172,-8.108,-2.453,-0.535,-0.731,0.757,-4.049,-4.165,-4.496,-2.233,0.418,3.910,-3.612,2.094,0.209,-1.348,-2.590,0.000,43.063,15.060,-1.943,27.951,-13.515
83311.848,299.712,0.968,14.952,108.245,106.492,-8.000,-2.899,-1.390,-0.000,0.973,-4.568,-3.524,-4.817,-2.456,0.626,3.698,-3.293,1.780,1.465,-1.658,-2.815,0.000,43.121,15.081,-1.942,27.934,-13.536
83307.817,299.709,0.968,14.958,108.324,106.492,-7.568,-3.233,-1.283,-0.418,0.541,-3.841,-4.165,-5.031,-2.121,0.731,3.804,-4.037,1.885,1.151,-1.348,-2.590,0.000,43.121,15.101,-1.941,27.902,-13.536
83315.880,299.709,0.968,14.957,108.324,106.492,-7.568,-2.007,-1.925,-0.000,0.757,-4.568,-3.951,-4.496,-2.010,0.313,3.381,-3.505,1.780,1.047,-1.451,-3.153,0.000,43.217,15.101,-1.941,27.934,-13.526
83311.848,299.712,0.968,14.952,108.245,106.012,-7.676,-2.341,-1.818,-0.209,0.108,-4.153,-4.592,-4.710,-2.010,0.209,3.487,-3.718,1.989,0.314,-1.244,-2.590,0.000,43.217,15.111,-1.939,27.934,-13.515
83311.848,299.711,0.968,14.957,108.324,106.332,-8.541,-3.122,-1.711,-0.418,0.541,-4.257,-3.524,-4.924,-2.679,0.731,2.959,-3.505,2.304,0.523,-1.348,-2.703,0.000,43.217,15.111,-1.938,27.934,-13.526
83311.848,299.714,0.968,14.957,108.324,106.012,-7.892,-3.344,-1.604,-0.104,-0.216,-4.257,-3.631,-5.138,-2.345,0.835,4.438,-3.824,2.199,1.465,-1.348,-2.252,0.000,43.217,15.081,-1.937,27.918,-13.526
83311.848,299.712,0.968,14.957,108.324,106.012,-7.460,-2.676,-1.176,-0.104,1.514,-4.776,-3.951,-4.710,-3.014,0.835,3.593,-4.037,2.304,0.837,-0.829,-3.041,0.000,43.275,15.070,-1.937,27.934,-13.515
83303.785,299.712,0.968,14.936,108.008,106.332,-7.892,-2.676,-2.138,-0.418,0.973,-4.153,-4.271,-4.924,-1.340,-0.417,3.698,-3.824,1.989,0.837,-0.829,-2.365,0.000,43.236,15.040,-1.937,27.951,-13.526
83315.880,299.711,0.968,14.946,108.166,106.332,-7.568,-3.122,-1.069,-0.522,1.406,-4.153,-3.417,-4.068,-2.233,0.940,3.381,-3.612,2.513,0.105,-1.037,-2.365,0.000,43.256,15.020,-1.936,27.934,-13.536
83315.880,299.709,0.968,14.941,108.087,106.172,-7.676,-2.564,-0.962,-0.000,0.216,-4.465,-3.844,-5.246,-1.898,1.044,4.332,-3.612,1.675,1.465,-1.348,-2.477,0.000,43.256,14.989,-1.935,27.951,-13.515
83319.911,299.709,0.968,14.935,108.008,106.172,-7.568,-3.344,-1.176,-0.313,0.865,-4.049,-4.058,-4.068,-2.456,0.731,4.120,-3.930,2.094,1.047,-1.244,-2.703,0.000,43.236,14.949,-1.934,27.951,-13.526
83315.880,299.709,0.968,14.935,108.008,106.332,-7.568,-2.453,-1.604,0.209,1.190,-4.880,-3.524,-4.603,-2.121,0.418,3.909,-3.506,1.675,1.047,-0.933,-2.815,0.000,43.236,14.928,-1.933,27.951,-13.526
83315.880,299.709,0.968,14.935,108.008,106.012,-7.460,-2.564,-1.069,-0.313,0.649,-4.257,-4.378,-4.710,-1.786,1.253,3.698,-3.612,2.304,0.314,-1.348,-2.365,0.000,43.236,14.867,-1.934,27.918,-13.526
83311.848,299.712,0.968,14.930,107.929,106.332,-8.541,-3.010,-1.497,-0.104,0.865,-3.738,-3.951,-5.138,-2.233,0.731,3.275,-3.187,1.675,0.523,-1.037,-3.041,0.000,43.217,14.827,-1.934,27.934,-13.526
83315.880,299.712,0.968,14.924,107.849,106.172,-7.351,-3.456,-1.283,-0.313,0.324,-3.945,-3.738,-5.031,-3.126,0.731,3.909,-4.249,1.780,0.942,-1.140,-2.590,0.000,43.217,14.776,-1.933,27.934,-13.526
83327.974,299.712,0.969,14.934,108.008,106.172,-7.892,-2.118,-1.497,-0.000,0.865,-5.191,-3.631,-4.603,-2.009,1.044,4.015,-3.399,1.361,0.523,-1.348,-3.491,0.000,43.198,14.705,-1.933,27.918,-13.526
83323.942,299.711,0.969,14.929,107.929,106.332,-8.108,-2.676,-2.031,-0.000,0.865,-3.738,-3.631,-4.603,-2.009,-0.417,3.698,-3.399,2.094,0.837,-1.140,-2.252,0.000,43.198,14.674,-1.934,27.934,-13.547
83323.942,299.712,0.969,14.923,107.849,106.332,-8.108,-3.122,-1.176,-0.522,0.865,-4.361,-3.417,-4.603,-1.786,0.835,3.381,-3.399,2.094,0.105,-1.140,-2.590,0.000,43.198,14.634,-1.934,27.951,-13.536
83319.911,299.712,0.968,14.929,107.929,105.852,-7.460,-2.787,-1.176,0.209,0.108,-4.257,-4.058,-4.817,-2.344,0.835,4.015,-3.930,1.885,0.733,-1.866,-3.041,0.000,43.198,14.552,-1.934,27.951,-13.547
83319.911,299.711,0.968,14.935,108.008,106.012,-7.892,-2.118,-1.069,0.209,1.622,-4.776,-3.631,-4.603,-2.902,1.148,3.909,-3.293,1.885,1.047,-0.933,-3.153,0.000,43.179,14.491,-1.936,27.934,-13.536
83315.880,299.711,0.968,14.924,107.849,106.012,-7.676,-2.007,-2.031,0.209,1.298,-4.153,-3.631,-4.817,-1.340,0.104,3.698,-3.399,1.466,0.942,-1.037,-2.815,0.000,43.179,14.461,-1.936,27.934,-13.515
83319.911,299.711,0.968,14.924,107.849,106.172,-7.784,-2.230,-1.390,-0.731,1.081,-4.257,-3.844,-4.282,-2.456,1.357,3.592,-3.718,2.408,-0.105,-1.140,-2.590,0.000,43.179,14.390,-1.937,27.918,-13.526
83323.942,299.709,0.969,14.923,107.849,106.012,-7.351,-2.787,-1.390,0.105,0.433,-4.465,-3.204,-5.460,-2.233,1.148,4.120,-3.612,1.989,1.151,-1.451,-2.252,0.000,43.140,14.359,-1.939,27.934,-13.526
83323.942,299.709,0.969,14.940,108.087,105.852,-7.568,-3.233,-1.176,0.418,0.865,-4.153,-3.524,-4.175,-2.344,0.731,3.804,-4.037,1.780,1.151,-0.933,-3.041,0.000,43.179,14.319,-1.940,27.951,-13.536
83319.911,299.708,0.968,14.924,107.849,106.172,-8.108,-1.895,-1.818,-0.000,1.190,-4.568,-3.844,-4.282,-2.233,0.418,4.015,-3.081,1.256,1.151,-1.348,-2.815,0.000,43.179,14.258,-1.942,27.918,-13.536
83323.942,299.711,0.969,14.929,107.929,105.852,-7.784,-2.007,-1.069,-0.626,0.541,-4.361,-4.378,-4.924,-2.121,0.626,3.909,-3.718,2.094,0.628,-1.555,-2.590,0.000,43.140,14.227,-1.944,27.951,-13.515
83323.942,299.708,0.969,14.918,107.770,106.012,-8.108,-2.676,-0.748,-0.104,1.081,-4.257,-3.310,-4.924,-2.456,0.940,3.592,-3.506,1.990,1.151,-1.140,-2.140,0.000,43.198,14.186,-1.946,27.951,-13.526
83319.911,299.709,0.968,14.924,107.849,106.492,-7.243,-3.233,-1.604,-0.104,0.649,-4.153,-3.417,-4.496,-2.567,0.835,4.649,-3.824,2.094,1.256,-1.037,-2.815,0.000,43.198,14.146,-1.947,27.918,-13.515
83311.848,299.711,0.968,14.930,107.929,106.012,-7.351,-2.564,-1.604,-0.000,0.649,-4.672,-2.990,-4.175,-1.786,0.626,4.015,-3.081,1.571,0.942,-0.415,-3.829,0.000,43.198,14.095,-1.951,27.918,-13.526
83311.848,299.709,0.968,14.930,107.929,106.012,-7.351,-2.564,-1.818,0.209,0.973,-3.634,-4.058,-4.924,-1.563,-0.208,4.120,-3.187,1.990,0.523,-0.726,-2.477,0.000,43.217,14.064,-1.953,27.918,-13.526
83319.911,299.704,0.968,14.935,108.008,106.012,-8.000,-2.676,-1.390,-0.731,0.973,-3.842,-3.524,-4.924,-2.456,1.357,3.275,-3.612,1.885,0.523,-0.933,-2.815,0.000,43.198,14.044,-1.956,27.951,-13.526
83315.880,299.708,0.968,14.930,107.929,106.172,-7.784,-3.344,-1.176,-0.209,0.216,-4.361,-3.631,-4.817,-2.456,1.148,4.120,-3.930,1.257,0.942,-1.866,-2.703,0.000,43.198,14.014,-1.960,27.951,-13.515
83319.911,299.708,0.968,14.924,107.849,106.012,-8.000,-2.676,-2.031,-0.209,1.190,-4.465,-3.951,-4.389,-3.014,0.626,4.015,-4.037,1.885,0.419,-1.037,-3.041,0.000,43.236,13.993,-1.962,27.934,-13.526
83311.848,299.709,0.968,14.930,107.929,106.492,-7.676,-2.453,-2.673,0.418,0.541,-4.153,-4.378,-4.924,-1.674,-0.104,3.170,-3.824,1.047,0.837,-1.451,-2.252,0.000,43.217,13.953,-1.965,27.951,-13.526
