%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82428.973,300.383,0.956,14.915,106.331,105.040,-8.649,-2.230,-1.069,-0.104,0.865,-4.049,-3.417,-4.603,-2.344,1.148,3.804,-3.824,2.304,0.523,-0.622,-2.027,0.000,-1.216,-2.438,-1.784,23.029,-14.004
82433.004,300.383,0.956,14.915,106.331,105.040,-8.000,-3.567,-2.031,0.105,0.324,-4.049,-2.776,-4.175,-2.121,1.148,4.332,-3.930,1.675,1.047,-1.037,-2.703,0.000,-1.216,-2.438,-1.785,23.045,-14.004
82428.973,300.385,0.956,14.904,106.173,105.200,-8.216,-2.676,-1.604,0.314,1.190,-5.398,-3.310,-4.175,-2.679,0.940,4.015,-2.868,2.094,1.152,-1.037,-3.378,0.000,-1.216,-2.438,-1.786,23.061,-13.993
82433.004,300.383,0.956,14.920,106.411,105.040,-8.433,-2.007,-1.924,0.314,1.081,-4.464,-3.844,-4.175,-1.898,-0.313,4.120,-2.656,2.199,0.733,-0.933,-1.914,0.000,-1.254,-2.407,-1.786,23.012,-13.993
82424.942,300.383,0.956,14.904,106.173,104.879,-9.081,-3.122,-1.176,-0.418,0.865,-3.841,-3.631,-4.282,-2.679,0.940,3.698,-3.293,1.989,0.419,-0.933,-2.477,0.000,-1.235,-2.418,-1.786,23.029,-14.004
82424.942,300.382,0.956,14.915,106.331,105.040,-8.000,-2.676,-1.817,0.627,0.433,-4.152,-3.631,-5.031,-1.786,1.253,4.543,-3.824,1.361,1.256,-1.140,-2.477,0.000,-1.216,-2.397,-1.787,23.045,-13.993
82437.036,300.380,0.956,14.914,106.331,105.040,-8.108,-3.010,-1.390,0.627,1.406,-4.568,-3.204,-4.175,-2.791,1.566,4.437,-2.868,2.513,0.942,-0.415,-3.153,0.000,-1.216,-2.418,-1.787,22.996,-13.971
82433.004,300.382,0.956,14.915,106.331,105.360,-7.568,-2.118,-1.604,0.000,1.081,-3.945,-3.524,-4.175,-1.786,0.104,4.437,-3.399,1.675,0.942,-0.622,-2.477,0.000,-1.235,-2.448,-1.787,23.029,-14.014
82428.973,300.382,0.956,14.904,106.173,104.879,-8.541,-2.453,-0.855,-0.418,0.649,-4.256,-3.738,-4.282,-1.451,1.148,4.543,-3.399,1.675,-0.209,-0.622,-2.027,0.000,-1.216,-2.468,-1.786,23.045,-14.004
82433.004,300.382,0.956,14.920,106.411,105.040,-8.216,-2.341,-1.069,0.627,1.081,-3.737,-3.310,-4.496,-1.786,1.566,4.332,-3.187,2.094,1.256,-1.348,-1.914,0.000,-1.235,-2.489,-1.785,23.061,-13.982
