%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82525.726,299.337,0.960,24.912,298.037,295.527,-9.189,-3.902,-2.566,-0.313,-0.324,-4.983,-4.058,-5.460,-2.680,0.209,3.592,-4.355,0.838,0.419,-2.177,-2.928,0.000,18.584,16.452,-0.448,18.093,-8.060
82529.758,299.337,0.960,24.915,298.116,295.847,-8.649,-3.902,-1.711,-1.044,0.108,-4.775,-4.165,-4.496,-3.908,-0.208,3.275,-4.037,1.257,0.105,-1.348,-3.491,0.000,18.738,16.463,-0.443,18.093,-8.049
82525.726,299.335,0.960,24.916,298.116,295.847,-8.865,-2.899,-3.101,-0.209,0.108,-4.672,-4.271,-5.031,-2.568,-0.625,2.958,-3.612,0.314,0.105,-1.555,-3.041,0.000,18.853,16.513,-0.439,18.093,-8.060
82529.758,299.332,0.961,24.918,298.195,296.007,-8.865,-3.679,-2.138,-0.731,-0.432,-4.983,-4.805,-4.924,-3.014,0.104,3.064,-3.930,1.361,0.105,-1.451,-2.928,0.000,18.988,16.544,-0.434,18.110,-8.071
82525.726,299.335,0.960,24.919,298.195,295.687,-9.622,-3.790,-1.711,-0.626,0.216,-4.256,-3.844,-6.209,-3.014,0.104,2.324,-3.612,1.780,0.733,-1.451,-3.716,0.000,19.103,16.605,-0.429,18.110,-8.049
82529.758,299.335,0.960,24.915,298.116,295.847,-9.406,-4.236,-2.352,-0.626,0.216,-4.568,-4.165,-4.282,-2.568,0.209,4.226,-4.143,1.361,0.942,-1.451,-2.815,0.000,19.238,16.635,-0.423,18.093,-8.038
82529.758,299.333,0.961,24.912,298.037,295.847,-8.649,-2.341,-2.352,-0.522,0.000,-5.606,-4.165,-4.817,-2.791,0.418,3.275,-3.718,0.943,0.105,-1.348,-3.716,0.000,19.315,16.646,-0.419,18.126,-8.060
82525.726,299.333,0.960,24.915,298.116,295.527,-8.324,-3.010,-1.925,-0.418,0.541,-4.983,-5.019,-5.139,-2.345,-0.313,3.381,-3.718,1.466,0.000,-1.451,-2.815,0.000,19.431,16.686,-0.413,18.077,-8.060
82529.758,299.335,0.960,24.918,298.195,295.687,-9.946,-3.679,-2.245,-1.253,0.757,-4.983,-4.058,-5.246,-2.791,0.313,3.170,-3.399,1.466,0.419,-0.726,-2.590,0.000,19.488,16.696,-0.407,18.077,-8.060
82525.726,299.337,0.960,24.912,298.037,295.527,-9.081,-3.345,-2.031,-0.000,-0.432,-4.360,-3.844,-4.817,-2.456,0.418,4.015,-3.930,1.571,1.151,-1.555,-2.815,0.000,19.623,16.676,-0.403,18.093,-8.038
82533.789,299.337,0.961,24.921,298.274,295.527,-8.433,-3.233,-2.138,-0.000,0.433,-4.879,-4.165,-4.389,-2.903,0.104,3.275,-3.506,1.152,0.314,-1.244,-3.829,0.000,19.662,16.676,-0.397,18.093,-8.060
82529.758,299.333,0.961,24.918,298.195,295.527,-9.081,-3.233,-2.352,-0.522,0.541,-4.464,-4.485,-4.710,-2.345,-1.042,3.381,-3.612,1.047,0.419,-1.451,-2.703,0.000,19.700,16.696,-0.391,18.110,-8.038
82525.726,299.333,0.960,24.922,298.274,295.207,-8.757,-3.122,-1.069,-0.626,0.433,-4.152,-4.271,-4.389,-2.568,0.731,3.064,-4.037,1.047,0.105,-1.140,-2.477,0.000,19.758,16.666,-0.385,18.110,-8.049
82525.726,299.335,0.960,24.919,298.195,295.207,-8.973,-3.567,-2.138,-0.313,-0.648,-5.191,-4.165,-5.674,-3.126,0.000,3.804,-4.143,0.733,0.942,-1.762,-2.477,0.000,19.815,16.646,-0.379,18.093,-8.049
