%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82985.305,299.532,0.965,14.742,104.884,103.621,-6.919,-2.341,-1.283,0.209,1.514,-3.218,-3.097,-4.389,-1.005,0.313,3.910,-3.293,2.827,1.151,-0.726,-2.252,0.000,34.075,10.165,-1.185,38.039,-15.985
82977.243,299.529,0.965,14.749,104.963,103.461,-7.135,-2.007,-0.642,-0.418,1.406,-4.049,-3.204,-3.961,-1.786,1.357,3.698,-3.399,2.618,0.733,-0.622,-2.027,0.000,34.114,10.155,-1.184,38.039,-15.985
82977.243,299.533,0.965,14.732,104.726,103.461,-6.919,-2.676,-0.642,0.105,0.973,-3.737,-3.204,-5.031,-1.340,1.253,3.910,-3.081,1.989,1.779,-1.140,-2.590,0.000,34.114,10.134,-1.184,38.056,-15.996
82977.243,299.530,0.965,14.726,104.647,103.461,-6.811,-3.122,-0.855,0.418,1.190,-3.426,-3.631,-4.068,-2.345,1.148,4.121,-4.037,3.036,1.465,-0.518,-2.703,0.000,34.095,10.134,-1.184,38.056,-15.996
82977.243,299.532,0.965,14.743,104.884,103.621,-6.919,-1.784,-2.031,-0.104,1.081,-4.256,-3.097,-4.389,-1.340,1.148,3.910,-3.081,2.304,1.151,-0.622,-2.928,0.000,34.056,10.144,-1.182,38.056,-15.996
82973.211,299.529,0.965,14.738,104.805,103.621,-7.027,-2.230,-0.855,0.418,0.757,-3.322,-4.378,-4.496,-1.228,1.357,4.015,-3.081,2.618,0.942,-0.829,-1.802,0.000,34.095,10.124,-1.181,38.023,-15.996
82977.243,299.532,0.965,14.732,104.726,103.781,-7.027,-2.007,-1.069,-0.418,1.406,-3.530,-3.204,-4.282,-1.563,1.462,3.487,-2.868,2.827,1.361,-0.933,-2.365,0.000,34.075,10.124,-1.180,38.039,-15.985
82981.274,299.535,0.965,14.732,104.726,103.301,-6.595,-2.899,-1.390,0.732,0.324,-3.219,-3.417,-4.175,-1.786,1.462,4.544,-4.037,2.932,1.884,-1.244,-2.252,0.000,34.114,10.124,-1.179,38.039,-15.996
82981.274,299.533,0.965,14.737,104.805,103.461,-6.811,-2.341,-1.069,0.627,1.406,-4.361,-3.417,-4.496,-2.233,0.940,4.015,-3.399,2.513,1.361,-0.622,-3.041,0.000,34.095,10.124,-1.177,38.056,-16.007
82977.243,299.532,0.965,14.743,104.884,103.461,-7.460,-1.895,-1.283,0.418,1.081,-3.322,-3.738,-4.710,-1.005,0.209,3.910,-3.187,2.199,1.570,-0.726,-2.027,0.000,34.095,10.134,-1.176,38.039,-15.996
82977.243,299.527,0.965,14.737,104.805,103.621,-6.811,-2.007,0.214,-0.522,0.865,-3.219,-3.951,-4.496,-1.786,1.462,4.120,-3.293,2.722,0.523,-0.622,-2.252,0.000,34.133,10.134,-1.174,38.088,-15.996
82981.274,299.532,0.965,14.732,104.726,103.461,-7.351,-2.453,-0.855,0.314,1.190,-3.738,-3.310,-5.246,-1.898,1.253,4.120,-3.187,3.036,1.675,-0.829,-1.802,0.000,34.152,10.144,-1.172,38.056,-16.007
82977.243,299.532,0.965,14.732,104.726,103.461,-6.487,-2.787,-0.962,0.209,1.298,-3.530,-3.417,-4.603,-1.898,1.253,4.543,-4.249,2.722,1.675,-0.933,-2.477,0.000,34.191,10.155,-1.171,38.039,-16.007
82973.211,299.530,0.965,14.743,104.884,103.461,-6.595,-1.449,-1.283,0.209,1.514,-4.880,-3.844,-4.068,-1.451,1.148,4.226,-3.081,2.199,1.675,-1.140,-3.041,0.000,34.191,10.155,-1.170,38.056,-15.985
82977.243,299.533,0.965,14.743,104.884,103.621,-6.703,-1.784,-0.962,-0.313,0.649,-3.426,-4.271,-3.961,-1.563,0.940,4.120,-3.187,2.932,1.465,-0.104,-1.802,0.000,34.229,10.175,-1.168,38.039,-16.017
82973.211,299.530,0.965,14.743,104.884,103.301,-7.243,-2.230,-0.962,-0.209,1.298,-3.426,-2.883,-4.817,-1.898,1.462,3.698,-3.506,2.408,0.837,-0.104,-2.140,0.000,34.268,10.216,-1.167,38.072,-15.996
82977.243,299.529,0.965,14.754,105.042,103.461,-6.487,-2.453,-0.855,0.523,0.216,-3.530,-3.631,-4.389,-2.344,1.775,4.437,-3.187,2.827,1.884,-0.933,-2.477,0.000,34.268,10.205,-1.165,38.039,-15.996
82977.243,299.529,0.965,14.749,104.963,103.301,-7.135,-2.453,-1.069,-0.104,1.406,-3.634,-3.738,-3.961,-2.456,1.148,3.804,-3.930,2.932,1.884,-0.518,-2.590,0.000,34.306,10.226,-1.164,38.039,-15.996
82973.211,299.529,0.965,14.755,105.042,103.141,-6.703,-1.784,-1.604,0.627,0.973,-3.842,-3.524,-4.175,-1.898,0.626,3.909,-3.293,2.304,1.361,-0.829,-2.365,0.000,34.326,10.277,-1.163,38.072,-15.996
82977.243,299.533,0.965,14.749,104.963,103.621,-7.351,-2.453,-0.642,-0.104,0.973,-3.530,-4.165,-4.496,-1.898,1.148,4.015,-3.718,3.037,0.628,-0.829,-2.477,0.000,34.326,10.277,-1.160,38.039,-15.985
82977.243,299.532,0.965,14.743,104.884,103.141,-7.784,-2.230,-0.855,-0.000,0.757,-3.634,-3.417,-4.710,-2.121,1.462,3.170,-3.187,2.827,1.256,-0.933,-2.703,0.000,34.364,10.287,-1.160,38.072,-15.996
