%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82747.453,299.504,0.962,15.074,109.348,108.009,-6.703,-1.672,-0.855,-0.000,0.649,-4.359,-4.485,-5.031,-1.451,0.940,4.332,-3.399,2.304,0.733,-0.518,-2.590,0.000,46.605,27.258,-1.071,13.029,-13.132
82747.453,299.500,0.963,15.079,109.427,107.849,-7.784,-2.341,-0.642,0.523,1.190,-3.944,-3.524,-4.282,-1.675,1.044,3.170,-2.656,3.246,1.779,-0.726,-2.027,0.000,46.605,27.238,-1.071,13.029,-13.111
82751.484,299.506,0.963,15.079,109.427,107.849,-6.487,-3.010,-1.176,0.105,0.541,-4.048,-3.310,-4.282,-1.675,1.044,4.754,-3.612,2.094,1.570,-1.140,-2.477,0.000,46.605,27.227,-1.070,13.029,-13.089
82739.390,299.501,0.962,15.080,109.427,108.169,-7.352,-1.895,-0.962,0.314,0.973,-4.671,-3.524,-4.603,-2.568,1.044,3.909,-3.081,2.513,1.675,-0.933,-3.040,0.000,46.605,27.187,-1.069,13.062,-13.111
82747.453,299.503,0.962,15.079,109.427,107.849,-7.784,-1.895,-1.711,0.209,0.865,-3.944,-3.738,-4.282,-1.563,0.209,4.226,-3.293,2.513,1.779,-0.311,-1.914,0.000,46.566,27.187,-1.069,13.013,-13.122
82747.453,299.500,0.963,15.085,109.506,108.009,-7.676,-2.453,-0.962,-0.835,0.433,-3.530,-3.524,-4.924,-1.786,1.566,3.381,-3.612,2.408,0.628,-1.244,-2.815,0.000,46.528,27.166,-1.068,13.062,-13.122
82747.453,299.501,0.962,15.079,109.427,108.329,-7.243,-2.230,-1.283,0.627,0.541,-4.049,-3.951,-4.924,-1.898,1.044,4.543,-3.718,2.513,1.570,-1.348,-2.477,0.000,46.489,27.126,-1.067,13.029,-13.122
82751.484,299.503,0.963,15.084,109.506,107.849,-7.352,-2.453,-0.962,0.000,1.298,-4.256,-3.631,-4.496,-2.456,1.044,4.649,-3.081,2.618,1.884,-0.518,-3.040,0.000,46.489,27.105,-1.067,13.046,-13.122
82755.516,299.503,0.963,15.078,109.427,108.329,-7.460,-1.784,-1.925,0.000,0.865,-3.945,-3.631,-4.710,-1.116,0.522,4.332,-3.612,2.304,1.465,-0.829,-2.252,0.000,46.432,27.075,-1.066,13.029,-13.122
82751.484,299.503,0.963,15.079,109.427,107.849,-7.352,-2.341,-0.855,-0.209,1.081,-3.841,-4.058,-4.389,-1.116,1.357,4.226,-3.293,3.141,0.837,-0.415,-2.252,0.000,46.374,27.034,-1.065,13.013,-13.111
