"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
1.40666666666666,-42.6165414738875
1.41333333333333,-42.2759110198684
1.42,-41.8925014209616
1.42666666666666,-41.4705838801468
1.43333333333333,-41.0148113279417
1.44,-40.530153572302
1.44666666666666,-40.0218299943915
1.45333333333333,-39.4952411818206
1.46,-38.9559008510212
1.46666666666666,-38.4093693280081
1.47333333333333,-37.8611897353844
1.48,-37.3168278784589
1.48666666666666,-36.781616641839
1.49333333333333,-36.2607055082269
1.5,-35.7590156025463
1.50666666666666,-35.2812004565406
1.51333333333333,-34.8316124906842
1.52,-34.4142750300693
1.52666666666666,-34.0328595158479
1.53333333333333,-33.6906674492404
1.54,-33.3906165146353
1.54666666666666,-33.1352302736144
1.55333333333333,-32.9266308027946
1.56,-32.7665336635883
1.56666666666666,-32.6562446384303
1.57333333333333,-32.5966577418125
1.58,-32.5882541109627
1.58666666666666,-32.6311014950853
1.59333333333333,-32.72485418833
1.6,-32.8687533844835
1.60666666666666,-33.0616280651431
1.61333333333333,-33.3018966621536
1.62,-33.5875698537657
1.62666666666666,-33.9162549568119
1.63333333333333,-34.2851624589703
1.64,-34.6911152910618
1.64666666666666,-35.1305614651505
1.65333333333333,-35.5995906967077
1.66,-36.0939555862138
1.66666666666666,-36.6090978567128
1.67333333333333,-37.1401800301321
1.68,-37.6821227795937
1.68666666666666,-38.2296480222754
1.69333333333333,-38.7773276241775
1.7,-39.3196373823144
1.70666666666666,-39.8510157405084
1.71333333333333,-40.3659264911686
1.72,-40.8589245272405
1.72666666666666,-41.3247235438032
1.73333333333333,-41.7582644558002
1.73999999999999,-42.1547832026879
1.74666666666666,-42.5098765566767
1.75333333333333,-42.8195645408598
1.75999999999999,-43.0803480971762
1.76666666666666,-43.2892607203301
1.77333333333333,-43.4439128895009
1.77999999999999,-43.5425282806807
1.78666666666666,-43.5839709235983
1.79333333333333,-43.5677626725987
1.79999999999999,-43.4940905842758
1.80666666666666,-43.3638040295733
1.81333333333333,-43.1784016078165
1.81999999999999,-42.9400081679932
1.82666666666666,-42.6513424718802
1.83333333333333,-42.3156762477014
1.83999999999999,-41.9367855755167
1.84666666666666,-41.5188957104177
1.85333333333333,-41.06662058136
1.85999999999999,-40.5848982974056
1.86666666666666,-40.0789240457109
1.87333333333333,-39.5540817745717
1.87999999999999,-39.0158760197338
1.88666666666666,-38.4698651543079
1.89333333333333,-37.921597225305
1.89999999999999,-37.3765493882073
1.90666666666666,-36.8400717720242
1.91333333333333,-36.317336409194
1.91999999999999,-35.8132916566379
1.92666666666666,-35.3326223257297
1.93333333333333,-34.87971553917
1.93999999999999,-34.45863215019
1.94666666666666,-34.0730834013641
1.95333333333333,-33.7264123721682
1.95999999999999,-33.4215796700507
1.96666666666666,-33.1611527611145
1.97333333333333,-32.9472983136787
1.97999999999999,-32.7817769395423
1.98666666666666,-32.6659397609547
1.99333333333333,-32.6007263022858
1.99999999999999,-32.5866632996239
2.00666666666666,-32.6238641339312
2.01333333333333,-32.7120287185649
2.01999999999999,-32.8504438043524
2.02666666666666,-33.0379837993459
2.03333333333333,-33.2731123302065
2.03999999999999,-33.5538848922577
2.04666666666666,-33.8779530400991
2.05333333333333,-34.242570655011
2.05999999999999,-34.6446028843391
2.06666666666666,-35.0805383773622
2.07333333333333,-35.5465054384463
2.07999999999999,-36.038292679357
2.08666666666666,-36.5513746777001
2.09333333333333,-37.0809430384802
2.09999999999999,-37.6219431135062
2.10666666666666,-38.1691164633977
2.11333333333333,-38.7170489556339
2.11999999999999,-39.2602241872793
2.12666666666666,-39.7930817114053
2.13333333333333,-40.3100793417435
2.14,-40.8057586192668
2.14666666666666,-41.2748123570696
2.15333333333333,-41.7121530429246
2.16,-42.1129807788859
2.16666666666666,-42.4728493784595
2.17333333333333,-42.7877292266117
2.18,-43.0540655367171
2.18666666666666,-43.2688307101569
2.19333333333333,-43.4295696158121
2.2,-43.5344367540449
2.20666666666666,-43.5822244478369
2.21333333333333,-43.572381406782
2.22,-43.5050212313911
2.22666666666666,-43.380920659139
2.23333333333333,-43.2015075932287
2.24,-42.9688391934422
2.24666666666666,-42.6855705389975
2.25333333333333,-42.3549145894174
2.26,-41.9805943646135
2.26666666666666,-41.5667884335989
2.27333333333333,-41.1180709368963
2.28,-40.6393474660297
2.28666666666667,-40.1357881807408
2.29333333333333,-39.6127595584274
2.3,-39.0757561400224
2.30666666666667,-38.5303335632614
2.31333333333333,-37.982044061093
2.32,-37.4363754548628
2.32666666666667,-36.8986944955658
2.33333333333333,-36.3741952100484
2.34,-35.8678527016332
2.34666666666667,-35.3843826456596
2.35333333333333,-34.9282065192938
2.36,-34.503422420087
2.36666666666667,-34.1137811666359
2.37333333333333,-33.7626672430124
2.38,-33.4530840504143
2.38666666666667,-33.1876428668387
2.39333333333333,-32.968554888837
2.4,-32.7976257372891
2.40666666666667,-32.6762518489915
2.41333333333333,-32.6054182439912
2.42,-32.5856972505038
2.42666666666667,-32.6172478799163
2.43333333333334,-32.6998156684114
2.44,-32.8327329336121
2.44666666666667,-33.0149195286917
2.45333333333334,-33.2448843069469
2.46,-33.5207276312714
2.46666666666667,-33.8401453697622
2.47333333333334,-34.2004349055453
2.48,-34.5985037508856
2.48666666666667,-35.03088138842
2.49333333333334,-35.4937349624218
2.5,-35.9828894080375
2.50666666666667,-36.4938525354767
2.51333333333334,-37.0218454799432
2.52,-37.5618387891871
2.52666666666667,-38.1085942533724
2.53333333333334,-38.6567123926326
2.54,-39.2006853139224
2.54666666666667,-39.7349544393338
2.55333333333334,-40.2539724023244
2.56,-40.7522682157593
2.56666666666667,-41.2245146451594
2.57333333333334,-41.6655965799592
2.58000000000001,-42.070679091219
2.58666666666667,-42.4352738006944
2.59333333333334,-42.7553021660448
2.60000000000001,-43.0271543109642
2.60666666666667,-43.2477420960168
2.61333333333334,-43.4145452332719
2.62000000000001,-43.5256493914633
2.62666666666667,-43.5797754133533
2.63333333333334,-43.5762989675596
2.64000000000001,-43.5152601771071
2.64666666666667,-43.3973629999216
2.65333333333334,-43.2239643757367
2.66000000000001,-42.9970533927399
2.66666666666667,-42.7192209590224
2.67333333333334,-42.3936206819054
2.68000000000001,-42.0239218560205
2.68666666666667,-41.6142556324963
2.69333333333334,-41.1691555811029
2.70000000000001,-40.6934939598493
2.70666666666667,-40.1924150684583
2.71333333333334,-39.6712670808563
2.72000000000001,-39.1355337263827
2.72666666666668,-38.5907671207902
2.73333333333334,-38.042522939099
2.74000000000001,-37.4962989778048
2.74666666666668,-36.9574779803397
2.75333333333334,-36.4312754050534
2.76000000000001,-35.9226926083223
2.76666666666668,-35.4364757061316
2.77333333333334,-34.9770801750201
2.78000000000001,-34.5486410662312
2.78666666666668,-34.1549485428464
2.79333333333334,-33.7994283145174
2.80000000000001,-33.4851264423625
2.80666666666668,-33.2146979199724
2.81333333333334,-32.9903984057998
2.82000000000001,-32.8140784863726
2.82666666666668,-32.6871798862645
2.83333333333334,-32.61073310598
2.84000000000001,-32.5853560584352
2.84666666666668,-32.6112533835654
2.85333333333335,-32.6882162434207
2.86000000000001,-32.8156225313898
2.86666666666668,-32.992437563267
2.87333333333335,-33.2172154491027
2.88000000000001,-33.4881014674908
2.88666666666668,-33.8028358726247
2.89333333333335,-34.1587596537592
2.90000000000001,-34.5528228316652
2.90666666666668,-34.9815959128482
2.91333333333335,-35.4412851261229
2.92000000000001,-35.9277520351024
2.92666666666668,-36.4365380531774
2.93333333333335,-36.9628942851566
2.94000000000001,-37.5018169842648
2.94666666666668,-38.0480887488543
2.95333333333335,-38.5963253959578
2.96000000000001,-39.1410282462191
2.96666666666668,-39.67664134548
2.97333333333335,-40.1976129416901
2.98000000000001,-40.6984603413677
2.98666666666668,-41.1738370964816
2.99333333333335,-41.6186013283943
3.00000000000002,-42.027883886893
3.00666666666668,-42.3971549741201
3.01333333333335,-42.7222878382401
3.02000000000002,-42.9996181608261
3.02666666666668,-43.2259978243204
3.03333333333335,-43.3988418489515
3.04000000000002,-43.516167428348
3.04666666666668,-43.5766241648555
3.05333333333335,-43.5795148036085
3.06000000000002,-43.5248059825864
3.06666666666668,-43.4131287477302
3.07333333333335,-43.2457688210847
3.08000000000002,-43.0246468491601
3.08666666666668,-42.7522890915595
3.09333333333335,-42.4317892297603
3.10000000000002,-42.066762176283
3.10666666666668,-41.6612909391483
3.11333333333335,-41.2198677398088
3.12000000000002,-40.7473306896588
3.12666666666668,-40.2487973968043
3.13333333333335,-39.7295968983282
3.14000000000002,-39.1952012927187
3.14666666666669,-38.651158383155
3.15333333333335,-38.103026537592
3.16000000000002,-37.5563128306587
3.16666666666669,-37.0164153616109
3.17333333333335,-36.4885704498502
3.18000000000002,-35.9778052037192
3.18666666666669,-35.4888957488495
3.19333333333335,-35.0263311986827
3.20000000000002,-34.594283260649
3.20666666666669,-34.1965812045612
3.21333333333335,-33.8366917811882
3.22000000000002,-33.5177035731269
3.22666666666669,-33.2423151894958
3.23333333333335,-33.0128266813695
3.24000000000002,-32.831133555288
3.24666666666669,-32.6987227952669
3.25333333333335,-32.616670365985
3.26000000000002,-32.5856397569107
3.26666666666669,-32.6058812340984
3.27333333333335,-32.6772315879464
3.28000000000002,-32.7991142958245
3.28666666666669,-32.9705401525315
3.29333333333336,-33.1901085533544
3.30000000000002,-33.4560097384297
3.30666666666669,-33.766028417602
3.31333333333336,-34.1175492866719
3.32000000000002,-34.5075650137874
3.32666666666669,-34.9326873142908
3.33333333333336,-35.3891617398677
3.34000000000002,-35.8728867807388
3.34666666666669,-36.3794378166271
3.35333333333336,-36.9040963536527
3.36000000000002,-37.4418848523151
3.36666666666669,-37.9876072902984
3.37333333333336,-38.5358954187943
3.38000000000002,-39.0812604697279
3.38666666666669,-39.6181498623056
3.39333333333336,-40.1410082499183
3.40000000000002,-40.6443420522148
3.40666666666669,-41.1227864410468
3.41333333333336,-41.5711736012004
3.42000000000002,-41.9846009740141
3.42666666666669,-42.3584981191348
3.43333333333336,-42.6886907998389
3.44000000000003,-42.9714609116376
3.44666666666669,-43.2036009315782
3.45333333333336,-43.3824616643722
3.46000000000003,-43.5059921974875
3.46666666666669,-43.5727711458612
3.47333333333336,-43.5820284623232
3.48000000000003,-43.5336573060935
3.48666666666669,-43.428215692374
3.49333333333336,-43.2669178845003
3.50000000000003,-43.0516157296351
3.50666666666669,-42.7847703728726
3.51333333333336,-42.4694150062216
3.52000000000003,-42.1091095117419
3.52666666666669,-41.7078880359018
3.53333333333336,-41.2702006792317
3.54000000000003,-40.8008505964968
3.54666666666669,-40.3049278737978
3.55333333333336,-39.787741577399
3.56000000000003,-39.2547513533791
3.56666666666669,-38.7114998979255
3.57333333333336,-38.1635475176532
3.58000000000003,-37.6164098621028
3.5866666666667,-37.0754997427491
3.59333333333336,-36.5460737620785
3.60000000000003,-36.033184271589
3.6066666666667,-35.5416369678577
3.61333333333336,-35.0759542313373
3.62000000000003,-34.6403441212002
3.6266666666667,-34.2386747699399
3.63333333333336,-33.8744537794455
3.64000000000003,-33.5508121106437
3.6466666666667,-33.2704918842573
3.65333333333336,-33.0358374716671
3.66000000000003,-32.8487892515095
3.6666666666667,-32.7108794372768
3.67333333333336,-32.6232294404268
3.68000000000003,-32.5865483180814
3.6866666666667,-32.601131959424
3.69333333333336,-32.6668627851279
3.70000000000003,-32.7832098640362
3.7066666666667,-32.9492294852678
3.71333333333336,-33.1635663562575
3.72000000000003,-33.4244557223165
3.7266666666667,-33.7297268155399
3.73333333333337,-34.0768081349167
3.74000000000003,-34.4627351302215
3.7466666666667,-34.8841609051471
3.75333333333337,-35.3373705663557
3.76000000000003,-35.8182998219343
3.7666666666667,-36.322558373707
3.77333333333337,-36.8454585531324
3.78000000000003,-37.3820495220422
3.7866666666667,-37.927157201055
3.79333333333337,-38.4754299057215
3.80000000000003,-39.0213894705473
3.8066666666667,-39.5594874324583
3.81333333333337,-40.0841656372676
3.82000000000003,-40.5899204347703
3.8266666666667,-41.0713694493563
3.83333333333337,-41.5233197617557
3.84000000000003,-41.9408362205782
3.8466666666667,-42.3193085248669
3.85333333333337,-42.6545156842186
3.86000000000003,-42.9426864724577
3.8666666666667,-43.1805545438373
3.87333333333337,-43.3654069750938
3.88000000000004,-43.4951251287962
3.8866666666667,-43.568216898615
3.89333333333337,-43.5838395899021
3.90000000000004,-43.541812903247
3.9066666666667,-43.4426217180748
3.91333333333337,-43.2874086112598
3.92000000000004,-43.0779562854594
3.9266666666667,-42.8166603167102
3.93333333333337,-42.5064928541023
3.94000000000004,-42.1509581095457
3.9466666666667,-41.7540406564846
3.95333333333337,-41.3201477070882
3.96000000000004,-40.85404665277
3.9666666666667,-40.360799228653
3.97333333333337,-39.845693695799
3.98000000000004,-39.3141764241982
3.9866666666667,-38.771784204961
3.99333333333337,-38.2240785240792
4.00000000000004,-37.6765828966865
4.00666666666671,-37.1347241959403
4.01333333333337,-36.603778722009
4.02000000000004,-36.088823552986
4.02666666666671,-35.594693509988
4.03333333333337,-35.1259438631246
4.04000000000004,-34.6868187118628
4.04666666666671,-34.2812248009541
4.05333333333337,-33.9127103877863
4.06000000000004,-33.5844486636674
4.06666666666671,-33.2992251530496
4.07333333333337,-33.0594284721814
4.08000000000004,-32.8670438215194
4.08666666666671,-32.7236486123725
4.09333333333337,-32.6304096844209
4.10000000000004,-32.5880816527581
4.10666666666671,-32.5970060261328
4.11333333333337,-32.6571108568757
4.12000000000004,-32.7679108120992
4.12666666666671,-32.9285076895351
4.13333333333337,-33.1375915341692
4.14000000000004,-33.3934426379856
4.14666666666671,-33.6939348190592
4.15333333333338,-34.0365404725289
4.16000000000004,-34.4183379595178
4.16666666666671,-34.8360219462179
4.17333333333338,-35.2859173202298
4.18000000000004,-35.7639972919489
4.18666666666671,-36.265906233734
4.19333333333338,-36.7869877187495
4.20000000000004,-37.3223180964698
4.20666666666671,-37.8667457864746
4.21333333333338,-38.4149362917485
4.22000000000004,-38.9614227342803
4.22666666666671,-39.5006615076868
4.23333333333338,-40.0270924330629
4.24000000000004,-40.5352026047277
4.24666666666671,-41.0195929312915
4.25333333333338,-41.4750462227698
4.26000000000004,-41.8965955534524
4.26666666666671,-42.2795915482379
4.27333333333338,-42.6197672006556
4.28000000000004,-42.9132988353538
4.28666666666671,-43.1568618761018
4.29333333333338,-43.347680170286
4.30000000000005,-43.4835677490456
4.30666666666671,-43.5629620639857
4.31333333333338,-43.584947931413
4.32000000000005,-43.5492716272538
4.32666666666671,-43.456344803864
4.33333333333338,-43.3072381372369
4.34000000000005,-43.1036648529783
4.34666666666671,-42.8479545151181
4.35333333333338,-42.5430176867076
4.36000000000005,-42.1923022786542
4.36666666666671,-41.7997425870726
4.37333333333338,-41.3697021737
4.38000000000005,-40.9069118633775
4.38666666666671,-40.416404212898
4.39333333333338,-39.9034458435256
4.40000000000005,-39.3734690235444
4.40666666666671,-38.8320038373951
4.41333333333338,-38.2846121862945
4.42000000000005,-37.7368247356574
4.42666666666671,-37.1940817629485
4.43333333333338,-36.6616786731846
4.44000000000005,-36.1447167468011
4.44666666666672,-35.6480594753164
4.45333333333338,-35.176294633641
4.46000000000005,-34.7337020430279
4.46666666666672,-34.3242268036126
4.47333333333338,-33.9514576269505
4.48000000000005,-33.6186097818894
4.48666666666672,-33.3285120846913
4.49333333333338,-33.083597317821
4.50000000000005,-32.8858954508397
4.50666666666672,-32.7370290594503
4.51333333333338,-32.6382103917851
4.52000000000005,-32.5902396104121
4.52666666666672,-32.5935038394924
4.53333333333338,-32.6479767638581
4.54000000000005,-32.7532186550158
4.54666666666672,-32.908376832625
4.55333333333338,-33.112186703178
4.56000000000005,-33.3629736447716
4.56666666666672,-33.6586561224054
4.57333333333338,-33.9967505167409
4.58000000000005,-34.3743782255371
4.58666666666672,-34.7882756463598
4.59333333333339,-35.2348076676473
4.60000000000005,-35.7099852797965
4.60666666666672,-36.2094878668471
4.61333333333339,-36.7286906524036
4.62000000000005,-37.2626976521422
4.62666666666672,-37.8063803330222
4.63333333333339,-38.3544220013464
4.64000000000005,-38.9013677450019
4.64666666666672,-39.441679547761
4.65333333333339,-39.9697959845829
4.66000000000005,-40.4801957058785
4.66666666666672,-40.9674637349978
4.67333333333339,-41.4263594452014
4.68000000000005,-41.8518849573478
4.68666666666672,-42.2393526130135
4.69333333333339,-42.5844501334763
4.70000000000005,-42.8833020746706
4.70666666666672,-43.1325262317381
4.71333333333339,-43.3292837322813
4.72000000000005,-43.4713216815776
4.72666666666672,-43.557007381346
4.73333333333339,-43.5853533308423
4.74000000000006,-43.5560324291251
4.74666666666672,-43.4693830239603
4.75333333333339,-43.3264036894351
4.76000000000006,-43.1287378542619
4.76666666666672,-42.8786486392399
4.77333333333339,-42.5789844887427
4.78000000000006,-42.2331363908336
4.78666666666672,-41.8449876673496
4.79333333333339,-41.4188574730977
4.80000000000006,-40.9594392668337
4.80666666666672,-40.4717356014954
4.81333333333339,-39.9609906239403
4.82000000000006,-39.4326216733741
4.82666666666672,-38.892151322632
4.83333333333339,-38.3451411192721
4.84000000000006,-37.797128157799
4.84666666666672,-37.2535654558476
4.85333333333339,-36.7197669230732
4.86000000000006,-36.2008575103202
4.86666666666672,-35.7017289176293
4.87333333333339,-35.2270010323194
4.88000000000006,-34.7809890717998
4.88666666666673,-34.367676228193
4.89333333333339,-33.990691460093
4.90000000000006,-33.6532919560607
4.90666666666673,-33.35834970811
4.91333333333339,-33.1083415829681
4.92000000000006,-32.9053422640649
4.92666666666673,-32.7510194562426
4.93333333333339,-32.6466307950489
4.94000000000006,-32.5930219791764
4.94666666666673,-32.5906257434422
4.95333333333339,-32.6394614054877
4.96000000000006,-32.7391348466911
4.96666666666673,-32.8888389210188
4.97333333333339,-33.0873544190369
4.98000000000006,-33.333051842409
4.98666666666673,-33.6238943613051
4.99333333333339,-33.9574424277844
5.00000000000006,-34.3308605971888
5.00666666666673,-34.7409271621488
5.01333333333339,-35.1840472258614
5.02000000000006,-35.6562698297379
5.02666666666673,-36.1533097034084
5.0333333333334,-36.670574122045
5.04000000000006,-37.2031952383362
5.04666666666673,-37.7460681074008
5.0533333333334,-38.293894447495
5.06000000000006,-38.8412319842407
5.06666666666673,-39.3825490193967
5.0733333333334,-39.9122836559503
5.08000000000006,-40.4249069089892
5.08666666666673,-40.9149887457689
5.0933333333334,-41.3772659371722
5.10000000000006,-41.8067104737874
5.10666666666673,-42.1985972088463
5.1133333333334,-42.5485693411972
5.12000000000006,-42.8527003462865
5.12666666666673,-43.1075510018637
5.1333333333334,-43.3102202361128
5.14000000000006,-43.4583886459993
5.14666666666673,-43.5503536884323
5.1533333333334,-43.5850557311234
5.16000000000006,-43.5620943578732
5.16666666666673,-43.4817345481309
5.1733333333334,-43.3449025865033
5.18000000000007,-43.1531717977638
5.18666666666673,-42.9087384401033
5.1933333333334,-42.6143883172093
5.20000000000007,-42.2734548816424
5.20666666666673,-41.8897697915619
5.2133333333334,-41.4676070441195
5.22000000000007,-41.0116219363895
5.22666666666673,-40.5267861939632
5.2333333333334,-40.0183206548681
5.24000000000007,-39.4916269002901
5.24666666666673,-38.9522191833457
5.2533333333334,-38.4056579244625
5.26000000000007,-37.8574859202769
5.26666666666673,-37.3131682577742
5.2733333333334,-36.7780367437303
5.28000000000007,-36.2572394597917
5.28666666666673,-35.7556958449
5.2933333333334,-35.2780574988177
5.30000000000007,-34.8286747023066
5.30666666666674,-34.4115684694809
5.3133333333334,-34.0304077929621
5.32000000000007,-33.68849161812
5.32666666666674,-33.3887349924303
5.3333333333334,-33.133658781536
5.34000000000007,-32.9253823248968
5.34666666666674,-32.7656184193378
5.3533333333334,-32.6556700654622
5.36000000000007,-32.5964284858487
5.36666666666674,-32.5883720205899
5.3733333333334,-32.6315656199103
5.38000000000007,-32.7256607799112
5.38666666666674,-32.8698959003491
5.3933333333334,-33.0630971770998
5.40000000000007,-33.3036802709355
5.40666666666674,-33.5896531128266
5.4133333333334,-33.9186203086977
5.42000000000007,-34.2877896881749
5.42666666666674,-34.6939815975526
5.4333333333334,-35.1336415628115
5.44000000000007,-35.6028569407823
5.44666666666674,-36.0973781334107
5.45333333333341,-36.6126448609892
5.46000000000007,-37.1438178762818
5.46666666666674,-37.6858163556844
5.47333333333341,-38.2333610307346
5.48000000000007,-38.7810229299623
5.48666666666674,-39.3232773951845
5.49333333333341,-39.8545628270245
5.50000000000007,-40.3693434106769
5.50666666666674,-40.8621748849278
5.51333333333341,-41.3277722528756
5.52000000000007,-41.7610782000649
5.52666666666674,-42.1573308903086
5.53333333333341,-42.5121297556516
5.54000000000007,-42.8214978868551
5.54666666666674,-43.0819396647212
5.55333333333341,-43.2904923490335
5.56000000000007,-43.444770457861
5.56666666666674,-43.543001921188
5.57333333333341,-43.5840551741483
5.58000000000007,-43.5674565606914
5.58666666666674,-43.4933976420348
5.59333333333341,-43.3627322392357
5.60000000000008,-43.1769632789652
5.60666666666674,-42.9382197493939
5.61333333333341,-42.6492243022913
5.62000000000008,-42.3132522514101
