"Hole Angular Displacement"
"Time (sec)","Angular Displacement1 (deg)"
0,-1.40383781493394e-14
0.00666666666666667,-4.55481333333335
0.0133333333333333,-9.10962666666668
0.02,-13.66444
0.0266666666666667,-18.2192533333333
0.0333333333333333,-22.7740666666667
0.04,-27.32888
0.0466666666666667,-31.8836933333334
0.0533333333333333,-36.4385066666667
0.06,-40.99332
0.0666666666666667,-45.5481333333334
0.0733333333333333,-50.1029466666667
0.08,-54.65776
0.0866666666666667,-59.2125733333333
0.0933333333333333,-63.7673866666667
0.1,-68.3222
0.106666666666667,-72.8770133333334
0.113333333333333,-77.4318266666667
0.12,-81.98664
0.126666666666667,-86.5414533333334
0.133333333333333,-91.0962666666667
0.14,-95.65108
0.146666666666667,-100.205893333333
0.153333333333333,-104.760706666667
0.16,-109.31552
0.166666666666667,-113.870333333333
0.173333333333333,-118.425146666667
0.18,-122.97996
0.186666666666667,-127.534773333333
0.193333333333333,-132.089586666667
0.2,-136.6444
0.206666666666667,-141.199213333333
0.213333333333333,-145.754026666667
0.22,-150.30884
0.226666666666666,-154.863653333333
0.233333333333333,-159.418466666667
0.24,-163.97328
0.246666666666666,-168.528093333333
0.253333333333333,-173.082906666667
0.26,-177.63772
0.266666666666666,177.807466666667
0.273333333333333,173.252653333334
0.28,168.69784
0.286666666666666,164.143026666667
0.293333333333333,159.588213333334
0.3,155.0334
0.306666666666666,150.478586666667
0.313333333333333,145.923773333334
0.32,141.36896
0.326666666666666,136.814146666667
0.333333333333333,132.259333333334
0.34,127.70452
0.346666666666666,123.149706666667
0.353333333333333,118.594893333334
0.36,114.04008
0.366666666666666,109.485266666667
0.373333333333333,104.930453333334
0.38,100.37564
0.386666666666666,95.820826666667
0.393333333333333,91.2660133333337
0.4,86.7112000000004
0.406666666666666,82.156386666667
0.413333333333333,77.6015733333337
0.419999999999999,73.0467600000004
0.426666666666666,68.4919466666671
0.433333333333333,63.9371333333338
0.439999999999999,59.3823200000005
0.446666666666666,54.8275066666671
0.453333333333333,50.2726933333338
0.459999999999999,45.7178800000005
0.466666666666666,41.1630666666672
0.473333333333333,36.6082533333338
0.479999999999999,32.0534400000005
0.486666666666666,27.4986266666672
0.493333333333333,22.9438133333339
0.499999999999999,18.3890000000006
0.506666666666666,13.8341866666672
0.513333333333333,9.27937333333392
0.519999999999999,4.7245600000006
0.526666666666666,0.16974666666728
0.533333333333333,-4.38506666666604
0.54,-8.93987999999936
0.546666666666666,-13.4946933333327
0.553333333333333,-18.049506666666
0.56,-22.6043199999999
0.566666666666666,-27.1591333333332
0.573333333333333,-31.7139466666666
0.58,-36.2687599999998
0.586666666666667,-40.8235733333332
0.593333333333333,-45.3783866666671
0.6,-49.9332
0.606666666666667,-54.4880133333333
0.613333333333333,-59.0428266666668
0.62,-63.5976399999998
0.626666666666667,-68.1524533333336
0.633333333333334,-72.7072666666669
0.64,-77.2620800000002
0.646666666666667,-81.8168933333341
0.653333333333334,-86.3717066666668
0.66,-90.9265200000003
0.666666666666667,-95.4813333333336
0.673333333333334,-100.036146666667
0.68,-104.59096
0.686666666666667,-109.145773333334
0.693333333333334,-113.700586666667
0.700000000000001,-118.255400000001
0.706666666666667,-122.810213333334
0.713333333333334,-127.365026666667
0.720000000000001,-131.91984
0.726666666666667,-136.474653333334
0.733333333333334,-141.029466666667
0.740000000000001,-145.58428
0.746666666666668,-150.139093333334
0.753333333333334,-154.693906666667
0.760000000000001,-159.248720000001
0.766666666666668,-163.803533333334
0.773333333333334,-168.358346666667
0.780000000000001,-172.913160000001
0.786666666666668,-177.467973333334
0.793333333333335,177.977213333332
0.800000000000001,173.422399999999
0.806666666666668,168.867586666666
0.813333333333335,164.312773333332
0.820000000000001,159.757959999999
0.826666666666668,155.203146666665
0.833333333333335,150.648333333332
