"Small Bottom Face Disp"
"Time (sec)","Linear Displacement3 (mm)"
1.87999999999999,-33.6167667154756
1.88666666666666,-33.8242803007541
1.89333333333333,-34.0485059677158
1.89999999999999,-34.2886623291511
1.90666666666666,-34.5439043363592
1.91333333333333,-34.8133246846933
1.91999999999999,-35.0959554892031
1.92666666666666,-35.3907702558971
1.93333333333333,-35.6966861723191
1.93999999999999,-36.0125667386784
1.94666666666666,-36.3372247576909
1.95333333333333,-36.6694256976388
1.95999999999999,-37.0078914389478
1.96666666666666,-37.3513044099088
1.97333333333333,-37.6983121120818
1.97999999999999,-38.0475320304947
1.98666666666666,-38.3975569181172
1.99333333333333,-38.746960438282
1.99999999999999,-39.0943031429077
2.00666666666666,-39.4381387586769
2.01333333333333,-39.7770207477033
2.01999999999999,-40.1095091040026
2.02666666666666,-40.4341773421939
2.03333333333333,-40.7496196304551
2.03999999999999,-41.0544580159305
2.04666666666666,-41.3473496875918
2.05333333333333,-41.6269942190456
2.05999999999999,-41.8921407320113
2.06666666666666,-42.1415949201865
2.07333333333333,-42.3742258729949
2.07999999999999,-42.5889726392641
2.08666666666666,-42.784850472211
2.09333333333333,-42.9609566991848
2.09999999999999,-43.1164761624071
2.10666666666666,-43.2506861804022
2.11333333333333,-43.3629609838923
2.11999999999999,-43.4527755845613
2.12666666666666,-43.5197090402352
2.13333333333333,-43.5634470855846
2.14,-43.5837841033884
2.14666666666666,-43.5806244176093
2.15333333333333,-43.5539828959669
2.16,-43.5039848562629
2.16666666666666,-43.4308652773521
2.17333333333333,-43.3349673222797
2.18,-43.2167401876468
2.18666666666666,-43.0767362996452
2.19333333333333,-42.9156078833523
2.2,-42.7341029377089
2.20666666666666,-42.5330606540646
2.21333333333333,-42.3134063211781
2.22,-42.0761457640573
2.22666666666666,-41.8223593679332
2.23333333333333,-41.5531957419498
2.24,-41.2698650797449
2.24666666666666,-40.9736322759798
2.25333333333333,-40.6658098589925
2.26,-40.3477508000985
2.26666666666666,-40.0208412596275
2.27333333333333,-39.6864933285699
2.28,-39.346137822737
2.28666666666667,-39.0012171836409
2.29333333333333,-38.6531785369268
2.3,-38.3034669551991
2.30666666666667,-37.9535189675581
2.31333333333333,-37.6047563531073
2.32,-37.258580250597
2.32666666666667,-36.9163656101354
2.33333333333333,-36.5794560081069
2.34,-36.24915883953
2.34666666666667,-35.9267408971873
2.35333333333333,-35.6134243407742
2.36,-35.310383054173
2.36666666666667,-35.0187393839162
2.37333333333333,-34.7395612473583
2.38,-34.4738595950155
2.38666666666667,-34.2225862080248
2.39333333333333,-33.9866318087653
2.4,-33.7668244603901
2.40666666666667,-33.5639282293667
2.41333333333333,-33.3786420841068
2.42,-33.2115990023805
2.42666666666667,-33.063365260427
2.43333333333334,-32.934439877474
2.44,-32.8252541907113
2.44666666666667,-32.7361715375959
2.45333333333334,-32.6674870246344
2.46,-32.6194273644564
2.46666666666667,-32.5921507659775
2.47333333333334,-32.5857468657197
2.48,-32.6002366918265
2.48666666666667,-32.6355726559279
2.49333333333334,-32.6916385717172
2.5,-32.7682497028152
2.50666666666667,-32.8651528461841
2.51333333333334,-32.9820264609147
2.52,-33.1184808556145
2.52666666666667,-33.2740584507882
2.53333333333334,-33.4482341354725
2.54,-33.6404157399068
2.54666666666667,-33.8499446481259
2.55333333333334,-34.0760965760085
2.56,-34.3180825414438
2.56666666666667,-34.5750500538581
2.57333333333334,-34.8460845503314
2.58000000000001,-35.1302111049047
2.58666666666667,-35.4263964364166
2.59333333333334,-35.7335512383072
2.60000000000001,-36.0505328512949
2.60666666666667,-36.3761482966826
2.61333333333334,-36.7091576843283
2.62000000000001,-37.0482780050526
2.62666666666667,-37.3921873125264
2.63333333333334,-37.7395292945501
2.64000000000001,-38.0889182281826
2.64666666666667,-38.4389443075142
2.65333333333334,-38.788179327083
2.66000000000001,-39.1351826980692
2.66666666666667,-39.4785077688035
2.67333333333334,-39.8167084154347
2.68000000000001,-40.1483458635014
2.68666666666667,-40.4719956962761
2.69333333333334,-40.7862550014259
2.70000000000001,-41.0897496037731
2.70666666666667,-41.3811413288243
2.71333333333334,-41.6591352393119
2.72000000000001,-41.9224867853143
2.72666666666668,-42.1700088076028
2.73333333333334,-42.4005783337359
2.74000000000001,-42.6131431070658
2.74666666666668,-42.8067277902413
2.75333333333334,-42.9804397869513
2.76000000000001,-43.1334746285214
2.76666666666668,-43.2651208755102
2.77333333333334,-43.3747644885974
2.78000000000001,-43.461892627754
2.78666666666668,-43.5260968438745
2.79333333333334,-43.567075632666
2.80000000000001,-43.5846363265501
2.80666666666668,-43.578696306582
2.81333333333334,-43.549283522843
2.82000000000001,-43.4965363183441
2.82666666666668,-43.4207025581203
2.83333333333334,-43.3221380718161
2.84000000000001,-43.201304424587
2.84666666666668,-43.0587660375021
2.85333333333335,-42.8951866847426
2.86000000000001,-42.7113254006885
2.86666666666668,-42.5080318353932
2.87333333333335,-42.286241101895
2.88000000000001,-42.0469681632424
2.88666666666668,-41.7913018109511
2.89333333333335,-41.5203982898175
2.90000000000001,-41.2354746265253
2.90666666666668,-40.9378017212749
2.91333333333335,-40.6286972626915
2.92000000000001,-40.3095185265267
2.92666666666668,-39.9816551181372
2.93333333333335,-39.6465217174217
2.94000000000001,-39.3055508828364
2.94666666666668,-38.9601859683317
2.95333333333335,-38.6118742036011
2.96000000000001,-38.2620599839746
2.96666666666668,-37.9121784116941
2.97333333333335,-37.5636491252891
2.98000000000001,-37.2178704483149
2.98666666666668,-36.8762138832058
2.99333333333335,-36.5400189700826
3.00000000000002,-36.2105885245211
3.00666666666668,-35.8891842627514
3.01333333333335,-35.5770228169102
3.02000000000002,-35.2752721378561
3.02666666666668,-34.9850482780439
3.03333333333335,-34.7074125424713
3.04000000000002,-34.4433689917108
3.04666666666668,-34.1938622776054
3.05333333333335,-33.959775789364
3.06000000000002,-33.7419300855778
3.06666666666668,-33.5410815861025
3.07333333333335,-33.3579214968078
3.08000000000002,-33.1930749398841
3.08666666666668,-33.0471002626849
3.09333333333335,-32.920488498946
3.10000000000002,-32.8136629576199
3.10666666666668,-32.7269789164475
3.11333333333335,-32.660723399712
3.12000000000002,-32.6151150223222
3.12666666666668,-32.5903038854005
3.13333333333335,-32.5863715118424
3.14000000000002,-32.6033308138062
3.14666666666669,-32.6411260877257
3.15333333333335,-32.6996330361429
3.16000000000002,-32.7786588193816
3.16666666666669,-32.8779421437467
3.17333333333335,-32.9971533964893
3.18000000000002,-33.1358948411517
3.18666666666669,-33.2937008900387
3.19333333333335,-33.4700384733974
3.20000000000002,-33.6643075273545
3.20666666666669,-33.8758416247218
3.21333333333335,-34.1039087743607
3.22000000000002,-34.347712415869
3.22666666666669,-34.6063926368606
3.23333333333335,-34.8790276400264
3.24000000000002,-35.164635486461
3.24666666666669,-35.4621761404028
3.25333333333335,-35.7705538385583
3.26000000000002,-36.0886198045744
3.26666666666669,-36.415175326007
3.27333333333335,-36.7489752073395
3.28000000000002,-37.0887316082919
3.28666666666669,-37.4331182718732
3.29333333333336,-37.780775141459
3.30000000000002,-38.1303133606936
3.30666666666669,-38.4803206443368
3.31333333333336,-38.829367002296
3.32000000000002,-39.1760107935103
3.32666666666669,-39.5188050801952
3.33333333333336,-39.8563042480192
3.34000000000002,-40.1870708521451
3.34666666666669,-40.5096826445404
3.35333333333336,-40.8227397336112
3.36000000000002,-41.1248718235403
3.36666666666669,-41.4147454776759
3.37333333333336,-41.691071347976
3.38000000000002,-41.9526113109237
3.38666666666669,-42.1981854495096
3.39333333333336,-42.4266788208349
3.40000000000002,-42.6370479496275
3.40666666666669,-42.8283269894755
3.41333333333336,-42.9996334958228
3.42000000000002,-43.1501737577247
3.42666666666669,-43.2792476389696
3.43333333333336,-43.3862528833864
3.44000000000003,-43.4706888439182
3.44666666666669,-43.5321596002851
3.45333333333336,-43.5703764357187
3.46000000000003,-43.5851596492511
3.46666666666669,-43.5764396863162
3.47333333333336,-43.5442575768915
3.48000000000003,-43.4887646770038
3.48666666666669,-43.4102217160632
3.49333333333336,-43.3089971591039
3.50000000000003,-43.1855648995194
3.50666666666669,-43.0405013042139
3.51333333333336,-42.8744816391684
3.52000000000003,-42.6882759091755
3.52666666666669,-42.4827441508517
3.53333333333336,-42.2588312229302
3.54000000000003,-42.017561142196
3.54666666666669,-41.7600310171949
3.55333333333336,-41.4874046349751
3.56000000000003,-41.2009057585495
3.56666666666669,-40.9018111944676
3.57333333333336,-40.5914436908273
3.58000000000003,-40.2711647262166
3.5866666666667,-39.9423672494563
3.59333333333336,-39.6064684286199
3.60000000000003,-39.2649024656588
3.6066666666667,-38.919113530102
3.61333333333336,-38.5705488617691
3.62000000000003,-38.2206520883156
3.6266666666667,-37.8708567987717
3.63333333333336,-37.522580409167
3.64000000000003,-37.1772183508628
3.6466666666667,-36.8361386066595
3.65333333333336,-36.5006766137642
3.66000000000003,-36.1721305471158
3.6666666666667,-35.8517569906469
3.67333333333336,-35.5407669986202
3.68000000000003,-35.2403225438772
3.6866666666667,-34.9515333449556
3.69333333333336,-34.6754540595861
3.70000000000003,-34.4130818281449
3.7066666666667,-34.1653541472732
3.71333333333336,-33.9331470511035
3.72000000000003,-33.7172735753962
3.7266666666667,-33.5184824783838
3.73333333333337,-33.337457191258
3.74000000000003,-33.1748149709908
3.7466666666667,-33.0311062285408
3.75333333333337,-32.9068140064262
3.76000000000003,-32.8023535810987
3.7666666666667,-32.7180721674949
3.77333333333337,-32.6542487055101
3.78000000000003,-32.611093710885
3.7866666666667,-32.5887491760565
3.79333333333337,-32.5872885098437
3.80000000000003,-32.6067165083512
3.8066666666667,-32.6469693531179
3.81333333333337,-32.7079146362505
3.82000000000003,-32.7893514159974
3.8266666666667,-32.8910103098786
3.83333333333337,-33.0125536360193
3.84000000000003,-33.1535756166857
3.8466666666667,-33.3136026611225
3.85333333333337,-33.492093747585
3.86000000000003,-33.6884409268829
3.8666666666667,-33.9019699717571
3.87333333333337,-34.1319411979358
3.88000000000004,-34.3775504837239
3.8866666666667,-34.6379305154163
3.89333333333337,-34.9121522856749
3.90000000000004,-35.1992268712268
3.9066666666667,-35.4981075148333
3.91333333333337,-35.8076920344221
3.92000000000004,-36.1268255796002
3.9266666666667,-36.4543037524727
3.93333333333337,-36.7888761058411
3.94000000000004,-37.1292500274759
3.9466666666667,-37.4740950143234
3.95333333333337,-37.8220473352967
3.96000000000004,-38.1717150757835
3.9666666666667,-38.5216835512986
3.97333333333337,-38.8705210719067
3.98000000000004,-39.2167850331803
3.9866666666667,-39.5590283039016
3.99333333333337,-39.8958058750856
4.00000000000004,-40.2256817298874
4.00666666666671,-40.5472358891931
4.01333333333337,-40.859071583489
4.02000000000004,-41.159822498
4.02666666666671,-41.4481600351242
4.03333333333337,-41.7228005359448
4.04000000000004,-41.9825124010972
4.04666666666671,-42.2261230505385
4.05333333333337,-42.4525256618229
4.06000000000004,-42.6606856273138
4.06666666666671,-42.8496466723637
4.07333333333337,-43.0185365788188
4.08000000000004,-43.1665724612433
4.08666666666671,-43.2930655469328
4.09333333333337,-43.3974254150755
4.10000000000004,-43.4791636552364
4.10666666666671,-43.5378969106374
4.11333333333337,-43.5733492774084
4.12000000000004,-43.5853540370217
4.12666666666671,-43.5738547054239
4.13333333333337,-43.5389053888696
4.14000000000004,-43.4806704430634
4.14666666666671,-43.3994234388602
4.15333333333338,-43.2955454443804
4.16000000000004,-43.1695226398848
4.16666666666671,-43.0219432880682
4.17333333333338,-42.8534940884646
4.18000000000004,-42.6649559503778
4.18666666666671,-42.4571992240484
4.19333333333338,-42.2311784346048
4.20000000000004,-41.9879265676376
4.20666666666671,-41.7285489589354
4.21333333333338,-41.4542168439619
4.22000000000004,-41.1661606250053
4.22666666666671,-40.8656629155386
4.23333333333338,-40.5540514221813
4.24000000000004,-40.2326917247197
4.24666666666671,-39.9029800139332
4.25333333333338,-39.5663358454859
4.26000000000004,-39.22419496591
4.26666666666671,-38.8780022637671
4.27333333333338,-38.5292048954691
4.28000000000004,-38.1792456310562
4.28666666666671,-37.8295564604725
4.29333333333338,-37.4815524959347
4.30000000000005,-37.1366262001466
4.30666666666671,-36.7961419649327
4.31333333333338,-36.4614310586138
4.32000000000005,-36.1337869549216
4.32666666666671,-35.8144610503948
4.33333333333338,-35.5046587717423
4.34000000000005,-35.2055360694145
4.34666666666671,-34.9181962887882
4.35333333333338,-34.643687405983
4.36000000000005,-34.3829996114569
4.36666666666671,-34.1370632212331
4.37333333333338,-33.9067468929118
4.38000000000005,-33.692856121558
4.38666666666671,-33.4961319891302
4.39333333333338,-33.3172501403212
4.40000000000005,-33.1568199575158
4.40666666666671,-33.0153839079978
4.41333333333338,-32.893417037531
4.42000000000005,-32.7913265859563
4.42666666666671,-32.7094517024388
4.43333333333338,-32.6480632404166
4.44000000000005,-32.607363615088
4.44666666666672,-32.5874867093696
4.45333333333338,-32.5884978176014
4.46000000000005,-32.6103936198086
4.46666666666672,-32.6531021829832
4.47333333333338,-32.7164829895654
4.48000000000005,-32.8003269970191
4.48666666666672,-32.9043567360406
4.49333333333338,-33.0282264584568
4.50000000000005,-33.1715223491916
4.50666666666672,-33.3337628197487
4.51333333333338,-33.5143989034082
4.52000000000005,-33.7128147747177
4.52666666666672,-33.9283284178025
4.53333333333338,-34.1601924694905
4.54000000000005,-34.4075952641852
4.54666666666672,-34.6696621077947
4.55333333333338,-34.9454568077925
4.56000000000005,-35.233983485639
4.56666666666672,-35.5341886962981
4.57333333333338,-35.8449638774632
4.58000000000005,-36.1651481483456
4.58666666666672,-36.4935314745294
4.59333333333339,-36.8288582114706
4.60000000000005,-37.1698310347872
4.60666666666672,-37.515115260603
4.61333333333339,-37.8633435539553
4.62000000000005,-38.2131210177325
4.62666666666672,-38.5630306488833
4.63333333333339,-38.911639142856
4.64000000000005,-39.2575030212806
4.64666666666672,-39.5991750525651
4.65333333333339,-39.9352109292327
4.66000000000005,-40.2641761610551
4.66666666666672,-40.5846531382316
4.67333333333339,-40.8952483147526
4.68000000000005,-41.1945994585527
4.68666666666672,-41.4813829121769
4.69333333333339,-41.7543208055244
4.70000000000005,-42.0121881608183
4.70666666666672,-42.253819829319
4.71333333333339,-42.4781171994364
4.72000000000005,-42.6840546168266
4.72666666666672,-42.8706854587379
4.73333333333339,-43.0371478072899
4.74000000000006,-43.1826696694786
4.74666666666672,-43.3065736954584
4.75333333333339,-43.4082813509983
4.76000000000006,-43.4873165048937
4.76666666666672,-43.5433083974601
4.77333333333339,-43.5759939619812
4.78000000000006,-43.585219477058
4.78666666666672,-43.5709415341321
4.79333333333339,-43.5332273109629
4.80000000000006,-43.4722541484515
4.80666666666672,-43.3883084348459
4.81333333333339,-43.2817838079585
4.82000000000006,-43.1531786924997
4.82666666666672,-43.0030931959129
4.83333333333339,-42.8322253921034
4.84000000000006,-42.6413670281193
4.84666666666672,-42.4313986940973
4.85333333333339,-42.203284501556
4.86000000000006,-41.9580663193458
4.86666666666672,-41.6968576201888
4.87333333333339,-41.4208369937038
4.88000000000006,-41.1312413840757
4.88666666666673,-40.8293591120506
4.89333333333339,-40.5165227416935
4.90000000000006,-40.1941018523251
4.90666666666673,-39.8634957752464
4.91333333333339,-39.5261263532865
4.92000000000006,-39.1834307788889
4.92666666666673,-38.8368545634271
4.93333333333339,-38.4878446867654
4.94000000000006,-38.1378429718283
4.94666666666673,-37.788279724171
4.95333333333339,-37.4405676713955
4.96000000000006,-37.0960962316646
4.96666666666673,-36.7562261351564
4.97333333333339,-36.4222844159391
4.98000000000006,-36.0955597866225
4.98666666666673,-35.7772984018979
4.99333333333339,-35.4687000118758
5.00000000000006,-35.1709145008585
5.00666666666673,-34.8850388024107
5.01333333333339,-34.6121141772587
5.02000000000006,-34.3531238367472
5.02666666666673,-34.1089908913522
5.0333333333334,-33.8805766011291
5.04000000000006,-33.6686789029839
5.04666666666673,-33.4740311883044
5.0533333333334,-33.2973013037731
5.06000000000006,-33.1390907480853
5.06666666666673,-32.999934037793
5.0733333333334,-32.8802982165535
5.08000000000006,-32.7805824836365
5.08666666666673,-32.7011179195866
5.0933333333334,-32.6421672894072
5.10000000000006,-32.6039249064509
5.10666666666673,-32.5865165433345
5.1133333333334,-32.5899993795633
5.12000000000006,-32.6143619791006
5.12666666666673,-32.6595242947855
5.1333333333334,-32.7253377002165
5.14000000000006,-32.811585053434
5.14666666666673,-32.9179808003634
5.1533333333334,-33.0441711294783
5.16000000000006,-33.1897341924434
5.16666666666673,-33.3541804085234
5.1733333333334,-33.536952873263
5.18000000000007,-33.7374278942672
5.18666666666673,-33.95491567881
5.1933333333334,-34.1886611994051
5.20000000000007,-34.4378452643459
5.20666666666673,-34.7015858205284
5.2133333333334,-34.9789395155654
5.22000000000007,-35.2689035452756
5.22666666666673,-35.5704178110678
5.2333333333334,-35.8823674095363
5.24000000000007,-36.2035854737588
5.24666666666673,-36.532856382362
5.2533333333334,-36.8689193484369
5.26000000000007,-37.2104723958927
5.26666666666673,-37.5561767259102
5.2733333333334,-37.9046614708582
5.28000000000007,-38.25452882749
5.28666666666673,-38.6043595554095
5.2933333333334,-38.9527188211903
5.30000000000007,-39.2981623624204
5.30666666666674,-39.6392429405822
5.3133333333334,-39.9745170461942
5.32000000000007,-40.3025518145152
5.32666666666674,-40.6219321056138
5.3333333333334,-40.9312676984786
5.34000000000007,-41.2292005453972
5.34666666666674,-41.5144120300366
5.3533333333334,-41.7856301705788
5.36000000000007,-42.0416367079492
5.36666666666674,-42.2812740186253
5.3733333333334,-42.5034517917562
5.38000000000007,-42.7071534113336
5.38666666666674,-42.891441985931
5.3933333333334,-43.0554659710241
5.40000000000007,-43.1984643321005
5.40666666666674,-43.3197712005903
5.4133333333334,-43.4188199790703
5.42000000000007,-43.4951468571277
5.42666666666674,-43.5483937046737
5.4333333333334,-43.5783103152802
5.44000000000007,-43.5847559782232
5.44666666666674,-43.5677003642683
5.45333333333341,-43.5272237167545
5.46000000000007,-43.4635163461575
5.46666666666674,-43.3768774329478
5.47333333333341,-43.2677131501507
5.48000000000007,-43.1365341234648
5.48666666666674,-42.9839522530518
5.49333333333341,-42.8106769270782
5.50000000000007,-42.6175106627127
5.50666666666674,-42.4053442154811
5.51333333333341,-42.1751512025926
5.52000000000007,-41.9279822900065
5.52666666666674,-41.6649589965591
5.53333333333341,-41.387267171351
5.54000000000007,-41.0961502027727
5.54666666666674,-40.79290201898
5.55333333333341,-40.4788599402951
5.56000000000007,-40.1553974438931
5.56666666666674,-39.8239169002392
5.57333333333341,-39.4858423390724
5.58000000000007,-39.1426123003323
5.58666666666674,-38.7956728223151
5.59333333333341,-38.4464706156028
5.60000000000008,-38.0964464669883
5.60666666666674,-37.747028912798
5.61333333333341,-37.3996282158101
5.62000000000008,-37.0556306744276
