%Time [ms]	Commanded Torque [mNm]	Angular Velocity [RPM]	Actual Current [Amp]	%12/3/20191:30 PM
0.000	0.000	0.000	0.000
20.000	12.000	0.000	0.006
30.000	12.000	0.000	0.006
40.000	12.000	0.000	0.006
50.000	12.000	0.000	0.006
60.000	12.000	0.000	0.003
70.000	12.000	0.000	0.006
80.000	12.000	0.000	0.003
90.000	12.000	0.000	0.008
100.000	12.000	0.000	0.007
110.000	12.000	0.000	0.007
120.000	12.000	0.000	0.006
130.000	12.000	0.000	0.008
140.000	12.000	0.000	0.006
150.000	12.000	0.000	0.006
160.000	12.000	0.000	0.004
170.000	12.000	0.000	0.003
180.000	12.000	0.000	0.003
190.000	12.000	0.000	0.004
200.000	12.000	0.000	0.006
210.000	12.000	0.000	0.008
220.000	12.000	0.000	0.009
230.000	12.000	0.000	0.008
240.000	12.000	0.000	0.009
250.000	12.000	0.000	0.006
260.000	12.000	0.000	0.008
270.000	12.000	0.000	0.006
280.000	12.000	0.000	0.003
290.000	12.000	0.000	0.004
300.000	12.000	0.000	0.004
310.000	12.000	0.000	0.003
320.000	12.000	0.000	0.007
330.000	12.000	0.000	0.007
340.000	12.000	0.000	0.008
350.000	12.000	0.000	0.007
360.000	12.000	0.000	0.008
370.000	12.000	0.000	0.007
380.000	12.000	0.000	0.008
390.000	12.000	0.000	0.008
400.000	12.000	0.000	0.004
410.000	12.000	0.000	0.003
420.000	12.000	0.000	0.006
430.000	12.000	0.000	0.006
440.000	12.000	0.000	0.006
450.000	12.000	0.000	0.008
460.000	12.000	0.000	0.007
470.000	12.000	0.000	0.006
480.000	12.000	0.000	0.007
490.000	12.000	0.000	0.008
500.000	12.000	0.000	0.006
510.000	12.000	0.000	0.006
520.000	12.000	0.000	0.006
530.000	12.000	0.000	0.006
540.000	12.000	0.000	0.006
550.000	12.000	0.000	0.006
560.000	12.000	0.000	0.004
570.000	12.000	0.000	0.007
580.000	12.000	0.000	0.007
590.000	12.000	0.000	0.009
600.000	12.000	0.000	0.008
610.000	12.000	0.000	0.008
620.000	12.000	0.000	0.007
630.000	12.000	0.000	0.008
640.000	12.000	0.000	0.006
650.000	12.000	0.000	0.004
660.000	12.000	0.000	0.006
670.000	12.000	0.000	0.004
680.000	12.000	0.000	0.004
690.000	12.000	0.000	0.006
700.000	12.000	0.000	0.006
710.000	12.000	0.000	0.007
720.000	12.000	0.000	0.008
730.000	12.000	0.000	0.007
740.000	12.000	0.000	0.007
750.000	12.000	0.000	0.007
760.000	12.000	0.000	0.006
770.000	12.000	0.000	0.003
780.000	12.000	0.000	0.006
790.000	12.000	0.000	0.006
800.000	12.000	0.000	0.003
810.000	12.000	0.000	0.007
820.000	12.000	0.000	0.006
830.000	12.000	0.000	0.007
840.000	12.000	0.000	0.006
850.000	12.000	0.000	0.006
860.000	12.000	0.000	0.007
870.000	12.000	0.000	0.008
880.000	12.000	0.000	0.006
890.000	12.000	0.000	0.002
900.000	12.000	0.000	0.003
910.000	12.000	0.000	0.007
920.000	12.000	0.000	0.006
930.000	12.000	0.000	0.007
940.000	12.000	0.000	0.006
