%Time [ms]	Commanded Torque [mNm]	Angular Velocity [RPM]	Actual Current [Amp]	%12/3/20191:34 PM
0.000	0.000	0.000	0.000
20.000	5.000	0.000	0.004
30.000	5.000	0.000	0.006
40.000	5.000	0.000	0.004
50.000	5.000	0.000	0.003
60.000	5.000	0.000	0.007
70.000	5.000	0.000	0.008
80.000	5.000	0.000	0.009
90.000	5.000	0.000	0.009
100.000	5.000	0.000	0.006
110.000	5.000	0.000	0.007
120.000	5.000	0.000	0.010
130.000	5.000	0.000	0.010
140.000	5.000	0.000	0.008
150.000	5.000	0.000	0.009
160.000	5.000	0.000	0.007
170.000	5.000	0.000	0.004
180.000	5.000	0.000	0.003
190.000	5.000	0.000	0.004
200.000	5.000	0.000	0.003
210.000	5.000	0.000	0.007
220.000	5.000	0.000	0.004
230.000	5.000	0.000	0.006
240.000	5.000	0.000	0.009
250.000	5.000	0.000	0.007
260.000	5.000	0.000	0.007
270.000	5.000	0.000	0.007
280.000	5.000	0.000	0.010
290.000	5.000	0.000	0.012
300.000	5.000	0.000	0.007
310.000	5.000	0.000	0.007
320.000	5.000	0.000	0.004
330.000	5.000	0.000	0.006
340.000	5.000	0.000	0.004
350.000	5.000	0.000	0.003
360.000	5.000	0.000	0.007
370.000	5.000	0.000	0.007
380.000	5.000	0.000	0.006
390.000	5.000	0.000	0.008
400.000	5.000	0.000	0.008
410.000	5.000	0.000	0.007
420.000	5.000	0.000	0.006
430.000	5.000	0.000	0.008
440.000	5.000	0.000	0.008
450.000	5.000	0.000	0.010
460.000	5.000	0.000	0.007
470.000	5.000	0.000	0.007
480.000	5.000	0.000	0.003
490.000	5.000	0.000	0.003
500.000	5.000	0.000	0.006
510.000	5.000	0.000	0.003
520.000	5.000	0.000	0.007
530.000	5.000	0.000	0.004
540.000	5.000	0.000	0.007
550.000	5.000	0.000	0.010
560.000	5.000	0.000	0.007
570.000	5.000	0.000	0.009
580.000	5.000	0.000	0.007
590.000	5.000	0.000	0.008
600.000	5.000	0.000	0.009
610.000	5.000	0.000	0.009
620.000	5.000	0.000	0.007
630.000	5.000	0.000	0.008
640.000	5.000	0.000	0.006
650.000	5.000	0.000	0.003
660.000	5.000	0.000	0.007
670.000	5.000	0.000	0.007
680.000	5.000	0.000	0.004
690.000	5.000	0.000	0.004
700.000	5.000	0.000	0.006
710.000	5.000	0.000	0.008
720.000	5.000	0.000	0.009
730.000	5.000	0.000	0.007
740.000	5.000	0.000	0.006
750.000	5.000	0.000	0.006
760.000	5.000	0.000	0.009
770.000	5.000	0.000	0.010
780.000	5.000	0.000	0.007
790.000	5.000	0.000	0.007
800.000	5.000	0.000	0.007
810.000	5.000	0.000	0.006
820.000	5.000	0.000	0.004
830.000	5.000	0.000	0.003
840.000	5.000	0.000	0.006
850.000	5.000	0.000	0.006
860.000	5.000	0.000	0.009
870.000	5.000	0.000	0.008
880.000	5.000	0.000	0.007
890.000	5.000	0.000	0.007
900.000	5.000	0.000	0.008
910.000	5.000	0.000	0.007
920.000	5.000	0.000	0.012
930.000	5.000	0.000	0.012
940.000	5.000	0.000	0.007
950.000	5.000	0.000	0.004
960.000	5.000	0.000	0.007
970.000	5.000	0.000	0.006
980.000	5.000	0.000	0.006
990.000	5.000	0.000	0.007
1000.000	5.000	0.000	0.006
1010.000	5.000	0.000	0.007
1020.000	5.000	0.000	0.003
1030.000	5.000	0.000	0.018
1040.000	5.000	0.000	0.068
1050.000	5.000	0.000	0.103
1060.000	5.000	0.000	0.103
1070.000	5.000	0.000	0.131
1080.000	5.000	-0.073	0.164
1090.000	5.000	-0.073	0.164
1100.000	5.000	-0.146	0.175
1110.000	5.000	-0.220	0.189
1120.000	5.000	-0.220	0.189
1130.000	5.000	-0.293	0.194
1140.000	5.000	-0.439	0.196
1150.000	5.000	-0.439	0.196
1160.000	5.000	-0.586	0.195
1170.000	5.000	-0.732	0.200
1180.000	5.000	-0.732	0.200
1190.000	5.000	-0.952	0.202
1200.000	5.000	-1.245	0.201
1210.000	5.000	-1.245	0.201
1220.000	5.000	-1.318	0.202
1230.000	5.000	-1.465	0.203
1240.000	5.000	-1.465	0.203
1250.000	5.000	-1.465	0.205
1260.000	5.000	-1.465	0.207
1270.000	5.000	-1.465	0.207
1280.000	5.000	-1.465	0.207
1290.000	5.000	-1.245	0.203
1300.000	5.000	-1.245	0.203
1310.000	5.000	-1.318	0.202
1320.000	5.000	-1.245	0.200
1330.000	5.000	-1.245	0.200
1340.000	5.000	-1.318	0.201
1350.000	5.000	-1.538	0.202
1360.000	5.000	-1.538	0.202
1370.000	5.000	-1.685	0.203
1380.000	5.000	-1.758	0.205
1390.000	5.000	-1.831	0.201
1400.000	5.000	-1.904	0.203
1410.000	5.000	-1.904	0.202
1420.000	5.000	-2.051	0.206
1430.000	5.000	-2.051	0.207
1440.000	5.000	-2.051	0.206
1450.000	5.000	-2.124	0.206
1460.000	5.000	-2.271	0.202
1470.000	5.000	-2.271	0.202
1480.000	5.000	-2.417	0.202
1490.000	5.000	-2.417	0.203
1500.000	5.000	-2.490	0.201
1510.000	5.000	-2.417	0.201
1520.000	5.000	-2.417	0.201
1530.000	5.000	-2.490	0.201
1540.000	5.000	-2.490	0.205
1550.000	5.000	-2.563	0.205
1560.000	5.000	-2.563	0.203
1570.000	5.000	-2.563	0.206
1580.000	5.000	-2.563	0.203
1590.000	5.000	-2.637	0.207
1600.000	5.000	-2.710	0.207
1610.000	5.000	-2.930	0.205
1620.000	5.000	-3.149	0.206
1630.000	5.000	-3.442	0.201
1640.000	5.000	-3.589	0.202
1650.000	5.000	-3.442	0.202
1660.000	5.000	-3.369	0.201
1670.000	5.000	-3.369	0.200
1680.000	5.000	-3.369	0.201
1690.000	5.000	-3.516	0.205
1700.000	5.000	-3.735	0.202
1710.000	5.000	-3.735	0.203
1720.000	5.000	-3.735	0.205
1730.000	5.000	-3.589	0.201
1740.000	5.000	-3.735	0.205
1750.000	5.000	-4.175	0.202
1760.000	5.000	-4.248	0.206
1770.000	5.000	-4.321	0.206
1780.000	5.000	-4.395	0.206
1790.000	5.000	-4.395	0.207
1800.000	5.000	-4.541	0.202
1810.000	5.000	-4.614	0.205
1820.000	5.000	-4.687	0.202
1830.000	5.000	-4.761	0.203
1840.000	5.000	-4.980	0.200
1850.000	5.000	-4.907	0.202
1860.000	5.000	-4.907	0.200
1870.000	5.000	-5.054	0.203
1880.000	5.000	-5.273	0.202
1890.000	5.000	-5.127	0.202
1900.000	5.000	-5.200	0.203
1910.000	5.000	-5.273	0.202
1920.000	5.000	-5.713	0.205
1930.000	5.000	-5.713	0.205
1940.000	5.000	-5.493	0.207
1950.000	5.000	-5.566	0.207
1960.000	5.000	-5.566	0.207
1970.000	5.000	-5.933	0.202
1980.000	5.000	-6.006	0.202
1990.000	5.000	-6.006	0.202
2000.000	5.000	-6.299	0.202
2010.000	5.000	-6.445	0.200
2020.000	5.000	-6.445	0.200
2030.000	5.000	-6.079	0.201
2040.000	5.000	-6.519	0.202
2050.000	5.000	-6.519	0.202
2060.000	5.000	-6.592	0.202
2070.000	5.000	-6.812	0.202
2080.000	5.000	-6.812	0.202
2090.000	5.000	-6.738	0.206
2100.000	5.000	-6.592	0.208
2110.000	5.000	-6.738	0.206
2120.000	5.000	-6.885	0.205
2130.000	5.000	-7.397	0.205
2140.000	5.000	-7.397	0.205
2150.000	5.000	-7.324	0.203
2160.000	5.000	-7.324	0.198
2170.000	5.000	-7.324	0.198
2180.000	5.000	-7.324	0.200
2190.000	5.000	-7.910	0.198
2200.000	5.000	-7.910	0.198
2210.000	5.000	-7.690	0.201
2220.000	5.000	-7.764	0.205
2230.000	5.000	-7.764	0.205
2240.000	5.000	-7.617	0.205
2250.000	5.000	-8.350	0.205
2260.000	5.000	-8.350	0.205
2270.000	5.000	-8.130	0.203
2280.000	5.000	-7.983	0.206
2290.000	5.000	-8.350	0.205
2300.000	5.000	-7.983	0.207
2310.000	5.000	-8.276	0.207
2320.000	5.000	-8.643	0.203
2330.000	5.000	-8.276	0.202
2340.000	5.000	-8.423	0.202
2350.000	5.000	-8.496	0.202
2360.000	5.000	-8.276	0.202
2370.000	5.000	-8.716	0.202
2380.000	5.000	-8.716	0.201
2390.000	5.000	-8.496	0.202
2400.000	5.000	-8.716	0.203
2410.000	5.000	-8.643	0.202
2420.000	5.000	-8.789	0.202
2430.000	5.000	-9.009	0.205
2440.000	5.000	-8.862	0.205
2450.000	5.000	-9.082	0.206
2460.000	5.000	-9.009	0.206
2470.000	5.000	-9.155	0.206
2480.000	5.000	-9.302	0.205
2490.000	5.000	-9.229	0.205
2500.000	5.000	-9.375	0.203
2510.000	5.000	-9.375	0.203
2520.000	5.000	-9.521	0.200
2530.000	5.000	-9.521	0.198
2540.000	5.000	-9.595	0.202
2550.000	5.000	-9.595	0.201
2560.000	5.000	-9.814	0.200
2570.000	5.000	-9.741	0.201
2580.000	5.000	-9.668	0.203
2590.000	5.000	-10.107	0.202
2600.000	5.000	-9.888	0.206
2610.000	5.000	-10.181	0.203
2620.000	5.000	-9.961	0.205
2630.000	5.000	-10.034	0.205
2640.000	5.000	-10.327	0.203
2650.000	5.000	-10.254	0.205
2660.000	5.000	-10.474	0.207
2670.000	5.000	-10.107	0.206
2680.000	5.000	-10.620	0.205
2690.000	5.000	-10.327	0.203
2700.000	5.000	-10.840	0.202
2710.000	5.000	-10.620	0.200
2720.000	5.000	-10.620	0.202
2730.000	5.000	-10.840	0.202
2740.000	5.000	-11.060	0.201
2750.000	5.000	-10.986	0.202
2760.000	5.000	-10.693	0.202
2770.000	5.000	-11.133	0.205
2780.000	5.000	-10.986	0.203
2790.000	5.000	-11.353	0.202
2800.000	5.000	-10.913	0.203
2810.000	5.000	-11.279	0.207
2820.000	5.000	-11.353	0.206
2830.000	5.000	-11.646	0.206
2840.000	5.000	-11.133	0.207
2850.000	5.000	-11.426	0.205
2860.000	5.000	-11.646	0.206
2870.000	5.000	-11.719	0.205
2880.000	5.000	-11.572	0.205
2890.000	5.000	-11.719	0.200
2900.000	5.000	-11.938	0.200
2910.000	5.000	-11.865	0.202
2920.000	5.000	-11.792	0.201
2930.000	5.000	-11.646	0.201
2940.000	5.000	-12.012	0.201
2950.000	5.000	-12.085	0.202
2960.000	5.000	-12.012	0.203
2970.000	5.000	-12.012	0.202
2980.000	5.000	-12.524	0.202
2990.000	5.000	-12.158	0.202
3000.000	5.000	-12.231	0.206
3010.000	5.000	-12.231	0.207
3020.000	5.000	-12.671	0.206
3030.000	5.000	-12.451	0.206
3040.000	5.000	-12.671	0.205
3050.000	5.000	-12.671	0.206
3060.000	5.000	-12.891	0.205
3070.000	5.000	-12.671	0.203
3080.000	5.000	-12.598	0.203
3090.000	5.000	-13.037	0.202
3100.000	5.000	-12.964	0.202
3110.000	5.000	-13.110	0.202
3120.000	5.000	-12.964	0.202
3130.000	5.000	-13.403	0.201
3140.000	5.000	-13.110	0.200
3150.000	5.000	-13.110	0.203
3160.000	5.000	-13.403	0.205
3170.000	5.000	-13.403	0.203
3180.000	5.000	-13.550	0.203
3190.000	5.000	-13.477	0.203
3200.000	5.000	-13.696	0.206
3210.000	5.000	-13.550	0.207
3220.000	5.000	-13.623	0.206
3230.000	5.000	-13.696	0.206
3240.000	5.000	-13.696	0.206
3250.000	5.000	-13.916	0.202
3260.000	5.000	-13.843	0.202
3270.000	5.000	-13.989	0.200
3280.000	5.000	-13.989	0.201
3290.000	5.000	-13.843	0.203
3300.000	5.000	-13.989	0.200
3310.000	5.000	-14.136	0.201
3320.000	5.000	-14.136	0.200
