%ArduinoTime [ms]	Reference Position [rad]	Measured Position [rad]	Actual Current [A]	Proportional Gain [Kp]	Derivative Gain [Kd]	Integral Gain [Ki]	%12/10/20191:13 PM
0.000	0.000	0.000	0.000	0.000	0.000	0.000
1910335.000	0.500	0.400	0.109	49.000	26.000	0.300
1910335.000	0.500	0.400	0.109	49.000	26.000	0.300
1910335.000	0.500	0.400	0.109	49.000	26.000	0.300
1910365.000	0.500	0.400	0.109	49.000	26.000	0.300
1910365.000	0.500	0.400	0.109	49.000	26.000	0.300
1910365.000	0.500	0.400	0.109	49.000	26.000	0.300
1910395.000	0.500	0.400	0.109	49.000	26.000	0.300
1910395.000	0.500	0.400	0.109	49.000	26.000	0.300
1910395.000	0.500	0.400	0.109	49.000	26.000	0.300
1910425.000	0.500	0.400	0.109	49.000	26.000	0.300
1910425.000	0.500	0.400	0.109	49.000	26.000	0.300
1910425.000	0.500	0.400	0.109	49.000	26.000	0.300
1910455.000	0.500	0.400	0.109	49.000	26.000	0.300
1910455.000	0.500	0.400	0.109	49.000	26.000	0.300
1910455.000	0.500	0.400	0.109	49.000	26.000	0.300
1910485.000	0.500	0.400	0.109	49.000	26.000	0.300
1910485.000	0.500	0.400	0.109	49.000	26.000	0.300
1910485.000	0.500	0.400	0.109	49.000	26.000	0.300
1910515.000	0.500	0.400	0.109	49.000	26.000	0.300
1910515.000	0.500	0.400	0.109	49.000	26.000	0.300
1910515.000	0.500	0.400	0.109	49.000	26.000	0.300
1910545.000	0.500	0.400	0.109	49.000	26.000	0.300
1910545.000	0.500	0.400	0.109	49.000	26.000	0.300
1910545.000	0.500	0.400	0.109	49.000	26.000	0.300
1910575.000	0.500	0.400	0.109	49.000	26.000	0.300
1910575.000	0.500	0.400	0.109	49.000	26.000	0.300
1910575.000	0.500	0.400	0.109	49.000	26.000	0.300
1910605.000	0.500	0.400	0.109	49.000	26.000	0.300
1910605.000	0.500	0.400	0.109	49.000	26.000	0.300
1910605.000	0.500	0.400	0.109	49.000	26.000	0.300
1910635.000	0.500	0.400	0.109	49.000	26.000	0.300
1910635.000	0.500	0.400	0.109	49.000	26.000	0.300
1910635.000	0.500	0.400	0.109	49.000	26.000	0.300
1910665.000	0.500	0.400	0.109	49.000	26.000	0.300
1910665.000	0.500	0.400	0.109	49.000	26.000	0.300
1910665.000	0.500	0.400	0.109	49.000	26.000	0.300
1910695.000	0.500	0.400	0.109	49.000	26.000	0.300
