%ArduinoTime [ms]	Reference Position [rad]	Measured Position [rad]	Actual Current [A]	Proportional Gain [Kp]	Derivative Gain [Kd]	Integral Gain [Ki]	%12/10/201912:55 PM
0.000	0.000	0.000	0.000	0.000	0.000	0.000
858045.000	0.500	0.300	0.047	49.000	26.300	0.000
858045.000	0.500	0.300	0.047	49.000	26.300	0.000
858045.000	0.500	0.300	0.047	49.000	26.300	0.000
858075.000	0.500	0.310	0.047	49.000	26.300	0.000
858075.000	0.500	0.310	0.047	49.000	26.300	0.000
858075.000	0.500	0.310	0.047	49.000	26.300	0.000
858105.000	0.500	0.320	0.047	49.000	26.300	0.000
858105.000	0.500	0.320	0.047	49.000	26.300	0.000
858105.000	0.500	0.320	0.047	49.000	26.300	0.000
858135.000	0.500	0.330	0.031	49.000	26.300	0.000
858135.000	0.500	0.330	0.031	49.000	26.300	0.000
858135.000	0.500	0.330	0.031	49.000	26.300	0.000
858165.000	0.500	0.330	0.031	49.000	26.300	0.000
858165.000	0.500	0.330	0.031	49.000	26.300	0.000
858165.000	0.500	0.330	0.031	49.000	26.300	0.000
858195.000	0.500	0.340	0.031	49.000	26.300	0.000
858195.000	0.500	0.340	0.031	49.000	26.300	0.000
858195.000	0.500	0.340	0.031	49.000	26.300	0.000
858225.000	0.500	0.350	0.031	49.000	26.300	0.000
858225.000	0.500	0.350	0.031	49.000	26.300	0.000
858225.000	0.500	0.350	0.031	49.000	26.300	0.000
858255.000	0.500	0.350	0.031	49.000	26.300	0.000
858255.000	0.500	0.350	0.031	49.000	26.300	0.000
858255.000	0.500	0.350	0.031	49.000	26.300	0.000
858285.000	0.500	0.360	0.047	49.000	26.300	0.000
858285.000	0.500	0.360	0.047	49.000	26.300	0.000
858285.000	0.500	0.360	0.047	49.000	26.300	0.000
858315.000	0.500	0.360	0.047	49.000	26.300	0.000
858315.000	0.500	0.360	0.047	49.000	26.300	0.000
858315.000	0.500	0.360	0.047	49.000	26.300	0.000
858345.000	0.500	0.370	0.047	49.000	26.300	0.000
858345.000	0.500	0.370	0.047	49.000	26.300	0.000
858345.000	0.500	0.370	0.047	49.000	26.300	0.000
858375.000	0.500	0.370	0.047	49.000	26.300	0.000
858375.000	0.500	0.370	0.047	49.000	26.300	0.000
858375.000	0.500	0.370	0.047	49.000	26.300	0.000
858405.000	0.500	0.380	0.062	49.000	26.300	0.000
858405.000	0.500	0.380	0.062	49.000	26.300	0.000
858405.000	0.500	0.380	0.062	49.000	26.300	0.000
858435.000	0.500	0.380	0.062	49.000	26.300	0.000
858435.000	0.500	0.380	0.062	49.000	26.300	0.000
858435.000	0.500	0.380	0.062	49.000	26.300	0.000
858465.000	0.500	0.380	0.062	49.000	26.300	0.000
858465.000	0.500	0.380	0.062	49.000	26.300	0.000
858465.000	0.500	0.380	0.062	49.000	26.300	0.000
858495.000	0.500	0.390	0.062	49.000	26.300	0.000
858495.000	0.500	0.390	0.062	49.000	26.300	0.000
858495.000	0.500	0.390	0.062	49.000	26.300	0.000
858525.000	0.500	0.390	0.062	49.000	26.300	0.000
858525.000	0.500	0.390	0.062	49.000	26.300	0.000
858525.000	0.500	0.390	0.062	49.000	26.300	0.000
858555.000	0.500	0.390	0.062	49.000	26.300	0.000
858555.000	0.500	0.390	0.062	49.000	26.300	0.000
858555.000	0.500	0.390	0.062	49.000	26.300	0.000
858585.000	0.500	0.390	0.062	49.000	26.300	0.000
858585.000	0.500	0.390	0.062	49.000	26.300	0.000
858585.000	0.500	0.390	0.062	49.000	26.300	0.000
858615.000	0.500	0.390	0.078	49.000	26.300	0.000
858615.000	0.500	0.390	0.078	49.000	26.300	0.000
858615.000	0.500	0.390	0.078	49.000	26.300	0.000
858645.000	0.500	0.400	0.078	49.000	26.300	0.000
858645.000	0.500	0.400	0.078	49.000	26.300	0.000
858645.000	0.500	0.400	0.078	49.000	26.300	0.000
858675.000	0.500	0.400	0.078	49.000	26.300	0.000
858675.000	0.500	0.400	0.078	49.000	26.300	0.000
858675.000	0.500	0.400	0.078	49.000	26.300	0.000
858705.000	0.500	0.400	0.078	49.000	26.300	0.000
858705.000	0.500	0.400	0.078	49.000	26.300	0.000
858705.000	0.500	0.400	0.078	49.000	26.300	0.000
858735.000	0.500	0.400	0.078	49.000	26.300	0.000
858735.000	0.500	0.400	0.078	49.000	26.300	0.000
858735.000	0.500	0.400	0.078	49.000	26.300	0.000
858765.000	0.500	0.400	0.078	49.000	26.300	0.000
858765.000	0.500	0.400	0.078	49.000	26.300	0.000
858765.000	0.500	0.400	0.078	49.000	26.300	0.000
858795.000	0.500	0.400	0.078	49.000	26.300	0.000
858795.000	0.500	0.400	0.078	49.000	26.300	0.000
858795.000	0.500	0.400	0.078	49.000	26.300	0.000
858825.000	0.500	0.400	0.078	49.000	26.300	0.000
858825.000	0.500	0.400	0.078	49.000	26.300	0.000
858825.000	0.500	0.400	0.078	49.000	26.300	0.000
858855.000	0.500	0.410	0.078	49.000	26.300	0.000
858855.000	0.500	0.410	0.078	49.000	26.300	0.000
858855.000	0.500	0.410	0.078	49.000	26.300	0.000
858885.000	0.500	0.410	0.078	49.000	26.300	0.000
858885.000	0.500	0.410	0.078	49.000	26.300	0.000
858885.000	0.500	0.410	0.078	49.000	26.300	0.000
858915.000	0.500	0.410	0.078	49.000	26.300	0.000
858915.000	0.500	0.410	0.078	49.000	26.300	0.000
858915.000	0.500	0.410	0.078	49.000	26.300	0.000
858945.000	0.500	0.410	0.078	49.000	26.300	0.000
858945.000	0.500	0.410	0.078	49.000	26.300	0.000
858945.000	0.500	0.410	0.078	49.000	26.300	0.000
858975.000	0.500	0.410	0.078	49.000	26.300	0.000
858975.000	0.500	0.410	0.078	49.000	26.300	0.000
858975.000	0.500	0.410	0.078	49.000	26.300	0.000
859005.000	0.500	0.410	0.078	49.000	26.300	0.000
859005.000	0.500	0.410	0.078	49.000	26.300	0.000
859005.000	0.500	0.410	0.078	49.000	26.300	0.000
859035.000	0.500	0.410	0.078	49.000	26.300	0.000
859035.000	0.500	0.410	0.078	49.000	26.300	0.000
859035.000	0.500	0.410	0.078	49.000	26.300	0.000
859065.000	0.500	0.410	0.078	49.000	26.300	0.000
859065.000	0.500	0.410	0.078	49.000	26.300	0.000
859065.000	0.500	0.410	0.078	49.000	26.300	0.000
859095.000	0.500	0.410	0.078	49.000	26.300	0.000
859095.000	0.500	0.410	0.078	49.000	26.300	0.000
859095.000	0.500	0.410	0.078	49.000	26.300	0.000
859125.000	0.500	0.410	0.078	49.000	26.300	0.000
859125.000	0.500	0.410	0.078	49.000	26.300	0.000
859125.000	0.500	0.410	0.078	49.000	26.300	0.000
859155.000	0.500	0.410	0.078	49.000	26.300	0.000
859155.000	0.500	0.410	0.078	49.000	26.300	0.000
859155.000	0.500	0.410	0.078	49.000	26.300	0.000
859185.000	0.500	0.410	0.078	49.000	26.300	0.000
