0.000	8327.500	127.877	1155.083	-1547.946	19.000
0.020	8349.860	95.232	1169.583	-1724.420	20.000
0.040	8374.780	59.788	1272.500	-1786.133	19.000
0.060	8400.740	25.975	1363.500	-1523.488	21.000
0.080	8429.140	2.495	1435.167	-653.714	20.000
0.100	8457.500	2.527	1391.000	695.766	20.000
0.120	8484.420	29.094	1305.667	1823.054	21.000
0.140	8509.140	71.784	1099.917	2328.550	20.000
0.160	8528.900	119.016	978.250	2347.077	20.000
0.180	8549.360	163.049	1062.417	2011.390	20.000
0.200	8571.400	195.918	1117.750	1056.445	19.000
0.220	8594.160	204.267	1195.083	-76.041	20.000
0.240	8619.040	195.214	1247.333	-761.944	20.000
0.260	8643.660	175.669	1224.250	-1155.878	20.000
0.280	8668.040	149.998	1215.417	-1405.127	21.000
0.300	8692.340	119.944	1219.833	-1595.197	20.000
0.320	8716.780	86.643	1198.667	-1729.752	18.000
0.340	8740.820	51.679	1282.667	-1754.943	22.000
0.360	8768.200	19.018	1382.500	-1384.068	19.000
0.380	8795.860	0.128	1445.000	-361.612	20.000
0.400	8825.300	6.414	1399.583	987.868	20.000
0.420	8850.820	37.635	1157.750	1983.600	20.000
0.440	8871.980	81.988	986.250	2349.810	20.000
0.460	8891.440	128.661	1040.250	2283.365	21.000
0.480	8913.560	170.663	1050.667	1836.782	18.000
0.500	8933.800	199.021	1121.667	846.515	21.000
0.520	8958.700	204.043	1259.500	-214.794	20.000
0.540	8983.360	192.543	1230.583	-900.231	20.000
0.560	9007.760	170.391	1180.250	-1186.268	19.000
0.580	9030.940	145.855	1211.083	-1376.137	22.000
0.600	9056.080	115.241	1203.833	-1626.187	19.000
0.620	9079.260	81.621	1223.083	-1737.616	21.000
0.640	9105.400	46.800	1329.833	-1726.286	20.000
0.660	9131.960	15.355	1318.667	-1275.438	18.000
0.680	9158.520	-0.576	1411.750	-204.398	20.000
0.700	9187.740	8.717	1385.833	1141.616	20.000
0.720	9212.820	42.754	1136.250	2079.834	20.000
0.740	9233.760	88.002	1010.500	2364.805	20.000
0.760	9253.980	134.547	999.000	2257.641	20.000
0.780	9274.500	175.509	1131.917	1735.016	22.000
0.800	9298.980	200.972	1195.750	684.636	18.000
0.820	9322.100	203.004	1224.583	-331.422	21.000
0.840	9347.800	190.192	1229.583	-896.765	20.000
0.860	9371.160	168.807	1217.167	-1200.530	21.000
0.880	9396.360	142.624	1180.250	-1466.507	19.000
0.900	9418.460	110.587	1143.667	-1677.836	20.000
0.920	9442.940	76.390	1278.667	-1753.277	21.000
0.940	9469.320	41.618	1334.083	-1693.297	20.000
0.960	9496.360	11.660	1414.167	-1151.746	20.000
0.980	9525.640	-0.864	1478.167	9.530	21.000
1.000	9554.100	12.956	1274.750	1334.684	18.000
1.020	9576.480	49.695	1052.417	2165.938	19.000
