0.000	3609.220	158.603	692.333	-782.070	19.000
0.020	3622.940	142.144	718.667	-843.183	21.000
0.040	3637.980	124.678	752.083	-948.948	21.000
0.060	3652.760	104.205	727.500	-1054.912	19.000
0.080	3667.280	82.836	744.833	-1095.098	20.000
0.100	3682.740	60.588	794.417	-1122.023	20.000
0.120	3699.060	38.563	846.417	-1051.913	21.000
0.140	3716.340	19.306	842.833	-864.376	18.000
0.160	3732.940	5.038	874.167	-511.495	20.000
0.180	3751.500	-0.160	959.083	9.997	21.000
0.200	3770.540	5.598	896.750	557.346	20.000
0.220	3786.960	21.385	771.833	982.670	21.000
0.240	3801.400	43.633	647.583	1195.131	17.000
0.260	3813.140	68.281	570.250	1274.505	22.000
0.280	3824.560	93.936	559.667	1253.578	20.000
0.300	3835.380	117.928	509.667	1155.411	21.000
0.320	3845.000	139.953	472.167	1029.054	19.000
0.340	3854.340	159.114	440.500	916.359	19.000
0.360	3862.920	176.453	462.333	783.137	21.000
0.380	3873.020	190.000	516.333	568.142	20.000
0.400	3883.480	199.085	546.750	345.284	20.000
0.420	3894.900	203.819	581.083	127.690	20.000
0.440	3906.740	204.139	618.000	-105.498	20.000
0.460	3919.640	199.789	661.583	-303.964	20.000
0.480	3933.080	192.159	681.500	-476.906	20.000
0.500	3946.840	180.931	693.167	-618.192	21.000
0.520	3960.780	167.736	701.000	-702.897	20.000
0.540	3974.880	152.765	711.750	-807.195	20.000
0.560	3989.160	135.522	701.333	-897.432	19.000
0.580	4003.060	116.953	715.583	-972.673	20.000
0.600	4017.900	96.624	752.167	-1053.846	21.000
0.620	4033.060	75.015	768.250	-1100.497	20.000
0.640	4048.640	52.942	784.167	-1100.830	19.000
0.660	4064.600	31.621	832.667	-1005.262	20.000
0.680	4082.020	13.675	894.000	-764.210	20.000
0.700	4100.260	2.143	948.250	-346.617	21.000
0.720	4119.360	0.528	893.750	190.936	19.000
0.740	4135.740	9.629	794.500	704.496	20.000
0.760	4151.360	27.735	755.667	1055.912	21.000
0.780	4165.580	50.719	628.833	1227.854	18.000
0.800	4176.720	75.830	544.333	1231.852	20.000
0.820	4187.700	99.710	525.750	1214.125	21.000
0.840	4197.680	124.022	481.083	1138.417	20.000
0.860	4207.080	144.863	464.333	994.399	20.000
0.880	4216.300	163.833	449.500	873.240	20.000
0.900	4225.220	179.540	460.917	700.631	20.000
0.920	4234.920	191.855	504.000	543.817	20.000
0.940	4245.420	200.892	550.333	308.496	20.000
0.960	4256.940	204.139	601.250	68.444	20.000
0.980	4269.300	203.771	617.000	-144.152	20.000
1.000	4281.660	198.461	643.833	-350.349	20.000
1.020	4295.100	190.064	682.667	-503.097	20.000
1.040	4308.820	178.564	688.500	-621.991	20.000
1.060	4322.740	165.336	720.583	-714.160	21.000
1.080	4337.540	149.918	734.667	-829.854	20.000
1.100	4351.920	132.292	704.250	-916.292	19.000
1.120	4365.940	113.370	722.333	-985.535	21.000
1.140	4380.920	92.865	757.917	-1063.642	20.000
1.160	4396.180	71.032	771.917	-1105.695	20.000
1.180	4411.940	48.864	818.500	-1135.085	20.000
1.200	4428.840	26.727	847.333	-975.405	20.000
1.220	4445.760	10.844	860.250	-661.111	19.000
1.240	4463.380	0.976	907.500	-251.849	20.000
1.260	4481.800	1.519	915.000	297.700	20.000
1.280	4499.360	12.572	806.333	792.534	19.000
1.300	4514.000	32.165	696.417	1114.225	21.000
1.320	4527.460	55.933	635.333	1240.050	20.000
1.340	4539.460	80.997	580.417	1254.511	21.000
1.360	4550.560	105.612	495.750	1195.865	19.000
1.380	4559.500	128.517	445.917	1089.833	20.000
1.400	4568.800	149.086	474.333	970.007	20.000
1.420	4578.360	167.224	468.833	840.117	21.000
1.440	4587.600	182.467	470.333	671.108	20.000
1.460	4597.380	193.935	512.167	485.703	20.000
1.480	4608.080	201.708	546.250	269.443	20.000
1.500	4619.280	204.587	590.083	29.790	20.000
1.520	4631.700	203.020	641.417	-188.070	20.000
1.540	4644.720	197.278	648.083	-373.608	19.000
1.560	4657.660	188.369	666.167	-508.096	20.000
1.580	4671.420	177.044	693.833	-633.187	20.000
1.600	4685.420	163.097	729.417	-753.013	22.000
1.620	4700.280	147.071	699.167	-848.181	18.000
1.640	4713.480	129.301	686.917	-920.757	20.000
1.660	4728.100	110.235	748.500	-998.198	21.000
1.680	4743.120	89.394	738.083	-1077.104	19.000
1.700	4757.760	67.385	756.417	-1122.689	20.000
1.720	4773.620	45.009	821.500	-1089.100	20.000
1.740	4790.560	24.600	870.083	-937.551	20.000
1.760	4808.360	8.493	915.000	-634.853	21.000
1.780	4826.860	0.272	902.917	-153.082	18.000
1.800	4844.420	2.751	895.750	390.535	22.000
1.820	4862.340	15.403	831.000	852.847	20.000
1.840	4877.220	35.812	677.917	1144.615	19.000
1.860	4889.820	60.076	606.000	1260.176	21.000
1.880	4901.560	85.427	542.750	1258.710	19.000
1.900	4911.620	109.883	490.000	1168.141	20.000
1.920	4921.360	132.180	474.250	1108.627	20.000
1.940	4930.620	153.740	454.917	954.946	20.000
1.960	4939.740	170.215	471.500	775.872	21.000
1.980	4949.480	184.978	480.667	653.047	20.000
2.000	4959.080	195.870	509.917	433.721	20.000
2.020	4969.980	202.252	559.583	209.463	19.000
2.040	4981.360	204.315	583.750	0.267	20.000
2.060	4993.420	202.268	626.833	-213.661	19.000
2.080	5006.500	195.934	686.583	-400.399	21.000
2.100	5020.660	186.481	706.167	-551.081	21.000
2.120	5034.500	174.117	679.667	-665.443	19.000
2.140	5047.940	159.994	673.167	-758.945	20.000
2.160	5061.620	143.744	702.917	-861.510	20.000
2.180	5076.060	125.638	730.083	-943.616	20.000
2.200	5090.760	106.028	744.417	-1025.189	20.000
2.220	5105.840	84.740	762.083	-1090.300	20.000
2.240	5121.200	62.603	765.250	-1139.150	20.000
2.260	5136.680	39.907	812.417	-1066.775	20.000
2.280	5153.820	20.761	883.250	-867.975	20.000
2.300	5171.820	6.030	914.500	-547.882	20.000
2.320	5190.340	-0.096	953.917	-43.452	21.000
2.340	5209.360	4.542	878.833	501.298	19.000
2.360	5225.200	19.290	756.583	935.819	20.000
2.380	5239.780	40.802	669.833	1177.537	19.000
2.400	5252.120	65.386	605.000	1265.641	21.000
2.420	5263.960	90.705	528.500	1246.181	19.000
2.440	5273.440	114.761	481.917	1153.612	21.000
2.460	5283.500	136.722	487.667	1049.181	21.000
2.480	5292.780	156.651	447.500	939.217	19.000
2.500	5301.640	174.021	454.583	782.204	20.000
2.520	5311.160	187.745	494.083	596.799	20.000
2.540	5321.440	197.742	535.167	385.937	21.000
2.560	5332.600	203.180	585.333	181.806	20.000
2.580	5344.720	204.875	605.333	-49.783	19.000
2.600	5356.920	201.180	650.917	-290.302	21.000
2.620	5370.720	193.695	694.833	-450.249	20.000
2.640	5384.380	183.410	671.500	-576.206	19.000
2.660	5397.640	170.775	663.417	-683.503	20.000
2.680	5411.120	156.107	694.583	-787.668	20.000
2.700	5425.420	139.313	719.500	-887.035	20.000
2.720	5439.920	120.759	753.417	-961.877	21.000
2.740	5455.360	100.878	747.000	-1034.652	19.000
2.760	5469.820	79.477	741.333	-1095.165	21.000
2.780	5485.340	57.373	804.583	-1113.292	20.000
2.800	5501.840	35.556	824.417	-1039.984	19.000
2.820	5518.420	16.698	868.083	-823.390	20.000
2.840	5536.600	3.679	921.667	-439.719	20.000
2.860	5555.080	-0.032	951.917	87.904	21.000
2.880	5573.920	7.246	839.417	627.789	19.000
2.900	5588.520	24.136	708.000	1006.528	20.000
2.920	5602.660	46.352	667.500	1199.597	20.000
2.940	5615.080	71.256	585.500	1265.908	21.000
2.960	5626.200	96.304	528.333	1227.587	20.000
2.980	5636.320	119.928	489.500	1121.623	20.000
3.000	5645.780	141.105	440.250	1015.592	18.000
3.020	5654.240	160.474	448.750	899.231	21.000
3.040	5663.900	176.932	485.500	765.609	21.000
3.060	5673.580	190.736	498.083	569.409	19.000
3.080	5683.980	199.453	545.250	329.356	20.000
3.100	5695.340	203.979	578.000	109.230	19.000
3.120	5707.120	203.835	618.000	-113.295	21.000
3.140	5719.980	199.581	639.667	-316.494	20.000
3.160	5732.780	191.456	681.750	-471.908	21.000
3.180	5747.100	180.899	694.833	-596.799	19.000
3.200	5760.460	167.640	684.167	-719.158	20.000
3.220	5774.660	152.285	717.583	-813.793	20.000
3.240	5789.060	135.139	724.917	-904.229	20.000
3.260	5803.680	116.201	739.250	-980.004	20.000
3.280	5818.640	95.984	757.333	-1051.713	20.000
3.300	5833.880	74.247	753.333	-1112.359	20.000
3.320	5848.900	51.919	770.000	-1106.628	19.000
3.340	5864.960	30.646	840.333	-1002.929	20.000
3.360	5882.480	12.764	905.750	-751.681	20.000
3.380	5900.840	1.711	904.417	-314.094	20.000
3.400	5918.560	0.848	899.833	230.256	20.000
3.420	5936.540	10.700	847.833	739.751	21.000
3.440	5952.120	29.414	728.917	1077.638	20.000
3.460	5965.840	52.702	644.917	1241.583	20.000
3.480	5978.020	78.230	575.750	1281.169	20.000
3.500	5988.960	103.245	518.833	1207.394	20.000
3.520	5998.900	126.278	483.167	1105.228	20.000
3.540	6008.360	147.310	455.083	980.004	20.000
3.560	6017.260	165.496	450.500	868.375	20.000
3.580	6026.620	181.795	489.750	716.559	21.000
3.600	6036.860	193.743	526.583	488.969	20.000
3.620	6047.620	201.308	549.833	263.778	20.000
3.640	6058.880	204.251	577.333	25.325	19.000
3.660	6070.820	202.556	624.000	-167.410	20.000
3.680	6083.900	197.646	685.917	-349.482	21.000
3.700	6098.020	188.641	707.417	-529.689	20.000
3.720	6111.860	176.805	660.333	-644.250	18.000
3.740	6124.720	162.953	674.500	-753.347	21.000
3.760	6139.020	146.767	719.750	-848.848	20.000
3.780	6153.420	129.141	743.917	-917.225	21.000
3.800	6168.720	110.027	761.500	-999.730	20.000
3.820	6183.780	89.170	762.667	-1085.168	20.000
3.840	6199.140	66.937	740.083	-1119.424	19.000
3.860	6213.740	44.865	784.333	-1085.435	20.000
3.880	6230.780	24.248	880.333	-945.549	20.000
3.900	6248.660	8.157	912.167	-626.656	20.000
3.920	6267.220	0.208	953.500	-139.553	21.000
3.940	6286.340	2.943	918.167	408.263	20.000
3.960	6303.380	16.027	781.167	872.507	20.000
3.980	6317.580	36.724	646.250	1153.279	18.000
4.000	6329.660	61.051	594.000	1259.576	20.000
4.020	6341.480	86.355	561.167	1251.579	21.000
4.040	6352.020	110.779	502.417	1207.860	20.000
4.060	6361.780	134.163	488.500	1073.839	21.000
4.080	6371.480	153.628	445.750	929.621	18.000
4.100	6379.920	171.430	461.917	813.193	22.000
4.120	6390.160	185.810	518.833	623.124	20.000
4.140	6400.360	196.446	500.000	476.440	19.000
4.160	6410.480	204.203	549.667	192.735	20.000
4.180	6422.480	204.235	623.833	-71.576	20.000
4.200	6435.200	201.868	651.417	-230.189	20.000
4.220	6448.400	194.942	656.167	-430.322	19.000
4.240	6461.500	185.106	676.333	-535.153	20.000
4.260	6475.400	173.414	679.250	-678.705	20.000
4.280	6488.880	158.075	728.000	-802.930	22.000
4.300	6504.420	141.584	758.917	-871.640	20.000
4.320	6518.940	123.175	732.583	-954.546	20.000
4.340	6533.740	103.405	711.500	-1040.050	19.000
4.360	6547.620	81.733	726.417	-1102.163	20.000
4.380	6563.100	59.660	799.250	-1112.759	20.000
4.400	6579.480	37.731	845.833	-1051.913	20.000
4.420	6596.800	18.458	867.750	-856.179	20.000
4.440	6614.220	4.574	897.333	-487.369	20.000
4.460	6632.760	-0.112	961.083	37.521	21.000
4.480	6651.800	6.142	854.500	569.409	18.000
4.500	6666.780	21.993	727.667	995.865	21.000
4.520	6681.300	44.753	685.667	1219.523	20.000
4.540	6694.120	69.769	615.750	1290.299	21.000
4.560	6705.960	95.664	552.583	1257.510	20.000
4.580	6716.280	119.608	496.333	1151.946	20.000
4.600	6725.960	141.664	463.333	1046.715	20.000
4.620	6735.000	161.306	459.583	916.159	20.000
4.640	6744.520	178.036	485.417	736.885	20.000
4.660	6754.460	190.704	512.917	553.680	20.000
4.680	6765.140	199.997	559.583	339.552	20.000
4.700	6776.860	204.107	609.167	92.102	20.000
4.720	6789.420	203.771	644.833	-138.420	20.000
4.740	6802.500	198.797	655.417	-330.422	19.000
4.760	6815.500	190.736	636.750	-496.433	19.000
4.780	6828.200	179.124	665.000	-635.453	20.000
4.800	6842.200	165.528	707.000	-737.952	20.000
4.820	6856.500	149.646	755.833	-842.183	22.000
4.840	6872.220	132.020	771.250	-910.560	21.000
4.860	6886.960	113.178	706.167	-992.333	18.000
4.880	6900.780	92.321	705.083	-1080.503	19.000
4.900	6915.500	70.216	759.250	-1129.753	20.000
4.920	6931.320	47.648	843.167	-1100.297	21.000
4.940	6949.060	26.935	894.500	-960.544	21.000
4.960	6966.900	10.141	910.833	-684.570	20.000
4.980	6985.460	0.688	938.667	-218.726	20.000
5.000	7003.920	1.967	862.250	345.684	19.000
5.020	7019.940	14.043	797.083	834.586	21.000
5.040	7035.800	34.021	736.750	1084.369	20.000
5.060	7049.200	56.813	629.667	1261.842	20.000
5.080	7061.180	83.876	563.917	1368.073	20.000
5.100	7071.860	110.043	512.083	1191.133	20.000
5.120	7081.740	131.524	466.583	1042.783	19.000
5.140	7090.780	152.125	467.917	978.204	21.000
5.160	7100.560	170.263	487.417	832.387	20.000
5.180	7110.120	185.186	464.917	656.379	19.000
5.200	7119.480	196.238	504.083	431.788	20.000
5.220	7130.560	202.396	599.083	200.199	21.000
5.240	7143.100	204.315	622.750	-16.528	20.000
5.260	7155.300	201.756	615.417	-237.120	19.000
5.280	7167.940	195.086	657.750	-411.262	20.000
5.300	7181.580	185.474	691.833	-564.210	20.000
5.320	7195.480	172.758	702.667	-676.306	21.000
5.340	7209.580	158.539	693.000	-770.608	19.000
5.360	7223.300	141.920	705.833	-874.373	20.000
5.380	7237.820	123.718	711.500	-946.748	19.000
5.400	7252.000	104.045	772.917	-1026.322	22.000
5.420	7268.420	82.756	768.583	-1094.898	18.000
5.440	7282.600	60.540	721.250	-1122.422	20.000
5.460	7298.160	38.451	863.250	-1060.643	22.000
5.480	7316.820	18.986	932.333	-866.242	20.000
5.500	7335.000	4.878	917.833	-501.431	20.000
5.520	7353.560	-0.144	929.583	17.927	20.000
5.540	7371.800	5.758	873.417	566.876	20.000
5.560	7388.120	21.721	752.083	979.271	20.000
5.580	7401.860	43.745	626.083	1198.730	18.000
5.600	7413.540	68.729	571.583	1281.836	21.000
5.620	7424.900	94.128	544.833	1213.592	20.000
5.640	7435.260	117.145	496.000	1143.882	20.000
5.660	7444.860	139.809	471.167	1071.773	20.000
5.680	7454.180	159.642	452.083	931.887	19.000
5.700	7463.180	176.885	475.833	767.942	22.000
5.720	7473.320	190.096	515.667	557.546	20.000
5.740	7483.780	199.133	547.167	344.151	20.000
5.760	7495.220	203.819	581.667	123.758	19.000
5.780	7507.060	204.075	618.167	-99.233	21.000
5.800	7519.960	199.933	659.750	-310.962	20.000
5.820	7533.340	191.855	680.083	-489.235	20.000
5.840	7547.120	180.691	697.833	-612.128	20.000
5.860	7561.120	167.560	687.500	-704.563	19.000
5.880	7574.720	152.477	700.667	-809.594	21.000
5.900	7589.140	135.235	709.417	-904.296	19.000
5.920	7603.120	116.393	719.917	-984.069	20.000
5.940	7618.060	95.920	756.833	-1060.843	20.000
5.960	7633.300	74.135	765.500	-1113.559	20.000
5.980	7648.940	51.775	836.167	-1108.427	21.000
6.000	7666.440	30.486	837.167	-998.997	19.000
6.020	7682.500	12.748	853.917	-747.815	20.000
6.040	7700.860	1.679	933.417	-313.761	20.000
6.060	7719.360	0.800	921.583	214.994	20.000
6.080	7737.300	10.205	844.833	738.552	20.000
6.100	7752.840	29.350	709.750	1098.164	20.000
6.120	7765.940	52.830	627.667	1241.782	20.000
6.140	7778.140	78.246	578.167	1278.237	20.000
6.160	7789.060	103.341	519.083	1217.391	20.000
