0.000	4240.340	190.556	910.917	294.329	19.000
0.020	4259.000	190.891	945.417	-221.175	21.000
0.040	4278.000	182.676	957.917	-577.438	20.000
0.060	4297.140	168.618	935.833	-803.367	20.000
0.080	4315.560	150.954	939.917	-970.278	20.000
0.100	4334.880	129.928	972.250	-1128.378	20.000
0.120	4354.340	106.027	977.167	-1254.401	20.000
0.140	4374.040	80.011	996.833	-1345.749	20.000
0.160	4394.320	52.671	1035.250	-1378.206	20.000
0.180	4415.480	26.062	1072.000	-1235.827	19.000
0.200	4437.400	5.203	1152.000	-777.186	21.000
0.220	4461.400	-3.134	1216.917	-1.204	20.000
0.240	4485.200	5.629	1117.500	858.518	20.000
0.260	4505.820	29.759	981.667	1470.758	21.000
0.280	4524.560	62.302	872.917	1730.729	20.000
0.300	4540.680	97.264	736.583	1725.848	19.000
0.320	4554.580	130.293	696.750	1577.510	19.000
0.340	4569.200	159.489	769.583	1314.053	20.000
0.360	4585.500	181.504	856.667	820.483	21.000
0.380	4603.340	191.576	916.833	197.783	20.000
0.400	4622.100	190.070	975.667	-302.253	20.000
0.420	4641.960	180.546	955.917	-625.489	20.000
0.440	4660.300	165.803	936.000	-832.274	20.000
0.460	4679.520	147.561	936.833	-1000.453	20.000
0.480	4697.940	125.942	966.583	-1149.234	20.000
0.500	4718.240	101.767	1012.417	-1274.560	20.000
0.520	4738.080	75.264	976.083	-1357.603	20.000
0.540	4757.660	48.031	1019.417	-1366.859	20.000
0.560	4779.040	21.878	1085.500	-1184.733	20.000
0.580	4801.260	2.723	1198.167	-660.798	20.000
0.600	4826.360	-2.860	1205.917	144.978	20.000
0.620	4848.660	8.718	1060.000	990.817	20.000
0.640	4868.820	35.038	950.917	1538.778	20.000
0.660	4886.540	68.113	788.667	1736.307	19.000
0.680	4901.180	102.999	792.417	1716.339	22.000
0.700	4918.260	135.694	780.333	1542.708	19.000
0.720	4932.400	163.764	753.917	1240.011	20.000
0.740	4949.020	183.984	852.000	708.216	19.000
0.760	4966.320	191.713	904.917	115.627	21.000
0.780	4985.140	189.309	949.333	-349.480	20.000
0.800	5004.180	178.613	976.833	-676.520	20.000
0.820	5024.060	163.065	982.750	-868.978	21.000
0.840	5043.240	144.123	938.750	-1033.543	19.000
0.860	5061.760	121.941	923.333	-1163.751	20.000
0.880	5080.480	97.674	963.583	-1288.062	20.000
0.900	5100.380	70.776	1012.083	-1359.378	20.000
0.920	5120.940	43.938	1049.417	-1345.495	20.000
0.940	5142.540	18.303	1129.917	-1133.703	20.000
0.960	5165.900	0.806	1166.417	-550.560	20.000
0.980	5188.880	-2.191	1156.500	287.546	20.000
1.000	5211.720	12.126	1073.083	1098.457	20.000
1.020	5231.540	39.846	950.583	1585.625	20.000
1.040	5249.640	73.469	804.000	1738.780	20.000
