%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82642.637,299.843,0.960,24.988,299.775,284.461,-7.892,-3.122,-1.497,-0.626,0.433,-4.464,-3.738,-4.603,-2.121,1.044,3.275,-3.399,1.780,-0.000,-0.622,-2.815,0.000,51.747,37.654,-2.015,90.048,-24.857
82646.668,299.845,0.960,24.988,299.775,284.301,-7.784,-2.899,-1.176,-0.209,0.216,-4.256,-2.990,-4.924,-2.567,1.148,3.487,-4.355,1.989,0.838,-1.866,-2.815,0.000,51.709,37.665,-2.015,90.048,-24.857
82646.668,299.843,0.960,24.988,299.775,284.461,-7.784,-3.567,-1.710,0.105,0.973,-4.049,-3.524,-4.496,-3.460,0.522,3.909,-4.462,1.989,0.523,-0.829,-3.829,0.000,51.670,37.726,-2.017,90.032,-24.835
82642.637,299.841,0.960,24.988,299.775,284.301,-8.433,-3.456,-2.673,-0.626,0.649,-4.049,-4.058,-4.175,-1.786,0.104,3.487,-3.612,1.361,1.466,-1.244,-2.928,0.000,51.632,37.736,-2.018,90.064,-24.835
82646.668,299.845,0.960,24.988,299.775,284.461,-7.676,-2.453,-1.817,-0.522,0.433,-4.360,-4.271,-4.282,-2.791,0.418,3.381,-3.612,1.885,-0.313,-2.073,-2.928,0.000,51.613,37.776,-2.019,90.032,-24.868
82646.668,299.845,0.960,24.991,299.854,284.782,-8.324,-3.010,-1.604,0.000,0.541,-4.568,-3.631,-5.246,-2.567,0.000,3.170,-3.718,2.094,0.628,-1.762,-3.153,0.000,51.574,37.817,-2.020,90.081,-24.857
82654.731,299.845,0.960,24.977,299.538,284.461,-8.216,-3.679,-2.245,-0.940,0.108,-4.568,-4.165,-4.710,-3.126,0.000,3.804,-4.780,1.256,0.523,-1.348,-3.491,0.000,51.555,37.878,-2.022,90.048,-24.846
82638.605,299.845,0.960,24.992,299.854,284.942,-7.784,-2.453,-1.604,0.000,1.298,-5.087,-3.524,-4.175,-2.009,0.209,3.381,-3.506,1.780,1.256,-1.037,-4.167,0.000,51.536,37.919,-2.024,90.032,-24.857
82642.637,299.843,0.960,24.985,299.696,284.942,-8.108,-2.230,-2.031,-0.418,0.324,-4.256,-4.592,-4.710,-2.456,-0.521,3.275,-4.462,1.256,0.419,-1.659,-3.266,0.000,51.516,37.959,-2.025,90.048,-24.835
82642.637,299.845,0.960,24.985,299.696,284.942,-8.541,-3.456,-1.924,-1.149,0.649,-4.360,-4.592,-4.924,-2.233,0.522,2.536,-4.249,1.989,-0.104,-1.762,-2.815,0.000,51.478,38.020,-2.026,90.048,-24.846
82638.605,299.845,0.960,24.979,299.538,285.262,-8.324,-3.456,-1.710,-0.940,0.000,-4.464,-4.271,-5.995,-2.567,0.313,2.853,-4.355,1.780,0.523,-2.799,-3.153,0.000,51.478,38.081,-2.026,90.032,-24.868
82642.637,299.845,0.960,24.982,299.617,284.942,-8.108,-3.679,-1.817,-0.940,0.433,-4.775,-4.699,-4.817,-2.902,0.418,3.064,-4.568,1.466,0.838,-1.555,-4.167,0.000,51.459,38.142,-2.027,90.064,-24.857
82634.574,299.843,0.960,24.986,299.696,285.422,-9.081,-3.122,-2.779,-0.209,0.649,-5.294,-4.165,-4.603,-2.567,-0.208,3.170,-4.037,1.257,1.047,-1.555,-3.041,0.000,51.439,38.203,-2.029,90.064,-24.846
82634.574,299.846,0.960,24.980,299.538,285.742,-8.000,-2.787,-1.924,-0.835,0.000,-4.568,-4.912,-5.246,-3.126,-0.104,2.958,-4.462,1.257,-0.313,-2.073,-3.716,0.000,51.497,38.264,-2.030,90.064,-24.846
82638.605,299.845,0.960,24.982,299.617,285.742,-8.324,-3.679,-1.283,-0.731,0.649,-4.672,-3.524,-5.246,-2.456,1.253,3.698,-3.718,2.199,1.361,-0.933,-2.365,0.000,51.497,38.325,-2.032,90.032,-24.868
82634.574,299.846,0.960,24.980,299.538,286.062,-7.243,-3.345,-1.283,-0.104,0.865,-4.152,-3.631,-4.175,-2.233,0.209,3.275,-4.462,1.676,0.733,-1.866,-3.716,0.000,51.459,38.376,-2.033,90.032,-24.846
82634.574,299.845,0.960,24.976,299.459,285.902,-8.216,-3.010,-2.352,-0.418,0.108,-5.294,-4.592,-4.924,-2.679,0.313,3.592,-4.143,1.257,0.733,-1.348,-3.716,0.000,51.478,38.417,-2.033,90.048,-24.857
82638.605,299.843,0.960,24.976,299.459,285.742,-7.784,-1.895,-1.176,-0.209,0.757,-3.945,-4.592,-4.496,-2.009,-0.000,3.804,-3.293,2.199,0.628,-0.415,-2.365,0.000,51.478,38.478,-2.033,90.048,-24.846
82634.574,299.845,0.960,24.976,299.459,286.222,-7.676,-2.453,-1.176,-0.209,1.298,-4.049,-3.310,-4.389,-1.563,1.357,3.381,-3.612,1.571,0.314,-1.140,-3.153,0.000,51.478,38.549,-2.033,90.048,-24.835
82630.543,299.845,0.960,24.977,299.459,286.062,-7.784,-3.233,-2.245,-0.731,-0.324,-5.191,-3.738,-5.460,-2.456,0.626,3.275,-4.143,1.152,0.628,-2.280,-3.490,0.000,51.478,38.600,-2.033,90.048,-24.835
82638.605,299.846,0.960,24.979,299.538,286.062,-8.108,-3.456,-2.031,-0.731,0.433,-4.983,-4.058,-4.817,-3.461,-0.104,3.487,-3.930,1.780,1.047,-0.726,-3.265,0.000,51.516,38.650,-2.034,90.048,-24.857
82634.574,299.845,0.960,24.980,299.538,286.382,-8.000,-2.676,-2.459,0.523,0.865,-4.672,-4.058,-4.282,-2.679,0.104,3.275,-3.718,0.838,0.314,-1.762,-3.378,0.000,51.516,38.691,-2.035,90.048,-24.835
82630.543,299.848,0.960,24.967,299.222,286.222,-8.433,-3.456,-1.925,-1.149,0.000,-4.672,-4.912,-5.139,-2.902,0.418,2.853,-4.037,1.571,0.000,-1.451,-2.815,0.000,51.516,38.762,-2.034,90.048,-24.868
82638.605,299.845,0.960,24.976,299.459,286.543,-8.649,-3.122,-1.925,-0.313,0.757,-4.256,-4.058,-5.460,-2.233,0.626,3.275,-4.355,1.676,0.837,-1.762,-3.490,0.000,51.516,38.813,-2.034,90.032,-24.868
82630.543,299.845,0.960,24.974,299.380,286.703,-7.784,-4.571,-2.566,-0.731,-0.324,-4.568,-4.592,-5.139,-3.126,-0.000,2.747,-5.205,0.943,0.419,-2.177,-3.490,0.000,51.536,38.874,-2.034,90.032,-24.857
82630.543,299.843,0.960,24.967,299.222,286.382,-8.108,-2.676,-2.459,-0.313,0.649,-4.775,-3.738,-4.817,-2.345,0.626,3.804,-3.187,1.152,0.419,-1.140,-3.378,0.000,51.536,38.935,-2.035,90.064,-24.857
82634.574,299.846,0.960,24.970,299.301,286.543,-8.000,-2.564,-2.031,-0.522,0.541,-4.464,-4.271,-4.710,-2.456,-0.104,2.641,-4.249,1.571,-0.313,-1.659,-3.716,0.000,51.516,38.986,-2.034,90.032,-24.846
82634.574,299.841,0.960,24.970,299.301,286.703,-9.081,-3.679,-2.352,-1.357,0.324,-4.879,-4.271,-6.102,-2.680,0.209,2.219,-4.037,1.152,0.000,-1.451,-3.716,0.000,51.516,39.057,-2.034,90.048,-24.868
82630.543,299.843,0.960,24.974,299.380,286.703,-7.892,-3.233,-1.818,-0.835,-0.324,-4.775,-3.844,-5.139,-2.791,0.626,4.015,-4.249,1.152,1.047,-2.384,-3.378,0.000,51.516,39.087,-2.034,90.048,-24.857
82630.543,299.841,0.960,24.967,299.222,286.863,-7.784,-2.564,-1.604,-0.626,1.622,-4.464,-3.738,-5.139,-3.461,0.835,3.804,-3.612,1.571,0.837,-1.451,-4.504,0.000,51.516,39.158,-2.034,90.048,-24.835
82638.605,299.845,0.960,24.966,299.222,286.703,-7.892,-3.233,-2.673,-0.940,0.324,-4.879,-4.485,-5.031,-1.898,-0.521,2.958,-4.249,0.733,0.105,-1.866,-2.590,0.000,51.497,39.199,-2.035,90.048,-24.857
82634.574,299.843,0.960,24.963,299.143,286.863,-8.325,-3.122,-1.711,-1.044,0.541,-3.945,-3.951,-4.817,-2.456,1.148,3.381,-4.143,1.990,0.314,-0.933,-3.040,0.000,51.497,39.280,-2.036,90.081,-24.846
82634.574,299.841,0.960,24.966,299.222,286.863,-8.216,-2.453,-1.604,0.314,0.757,-4.360,-3.844,-5.781,-2.345,0.626,3.698,-4.143,1.466,0.628,-1.244,-4.053,0.000,51.516,39.331,-2.037,90.032,-24.868
82638.605,299.840,0.960,24.952,298.905,287.023,-8.216,-3.679,-2.138,-0.835,0.000,-4.983,-4.485,-4.924,-2.791,-0.000,3.592,-4.780,1.152,0.733,-0.829,-3.378,0.000,51.478,39.392,-2.036,90.048,-24.857
82638.605,299.841,0.960,24.959,299.064,286.863,-7.784,-2.341,-1.924,0.105,0.865,-5.191,-4.378,-4.817,-2.456,0.835,3.487,-3.293,1.466,0.314,-1.451,-3.828,0.000,51.459,39.443,-2.037,90.048,-24.835
82630.543,299.843,0.960,24.960,299.064,287.023,-8.973,-3.345,-1.710,-0.522,0.973,-4.464,-4.378,-5.031,-2.568,-0.000,3.275,-4.355,1.990,0.419,-1.244,-2.927,0.000,51.439,39.494,-2.037,90.032,-24.846
82642.637,299.841,0.960,24.962,299.143,287.023,-8.324,-2.564,-1.497,-0.626,0.865,-4.464,-3.844,-5.246,-2.345,0.731,2.641,-4.037,1.780,0.105,-1.866,-3.941,0.000,51.362,39.555,-2.038,90.064,-24.857
82638.605,299.841,0.960,24.962,299.143,286.863,-8.433,-3.902,-1.390,-0.209,-0.000,-4.568,-4.165,-4.924,-2.680,0.418,3.487,-4.568,1.780,0.942,-2.280,-2.702,0.000,51.362,39.595,-2.039,90.015,-24.835
82630.543,299.841,0.960,24.957,298.985,286.863,-8.108,-3.233,-1.817,-0.418,0.649,-4.879,-3.951,-5.031,-3.349,0.104,2.641,-4.355,1.047,0.209,-1.140,-4.391,0.000,51.285,39.636,-2.040,90.015,-24.857
82642.637,299.843,0.960,24.955,298.985,286.863,-8.324,-2.787,-2.566,-1.044,0.433,-4.775,-4.271,-4.175,-2.233,-0.521,3.804,-3.718,1.780,0.628,-0.726,-2.590,0.000,51.247,39.697,-2.040,90.048,-24.857
82638.605,299.843,0.960,24.959,299.064,287.023,-8.000,-2.676,-1.283,-1.253,0.649,-3.737,-3.738,-5.139,-2.567,0.626,2.747,-3.930,1.571,-0.209,-1.244,-3.716,0.000,51.209,39.717,-2.041,90.048,-24.857
82638.605,299.843,0.960,24.956,298.985,286.863,-8.216,-3.233,-2.245,-0.313,0.324,-4.983,-4.485,-5.781,-2.567,0.835,2.747,-4.462,0.838,0.314,-1.866,-3.378,0.000,51.112,39.758,-2.041,90.048,-24.857
82638.605,299.845,0.960,24.959,299.064,286.863,-8.000,-3.567,-1.710,-0.418,0.541,-4.879,-4.058,-4.817,-3.684,0.209,3.275,-4.249,1.047,0.733,-1.659,-3.941,0.000,51.074,39.758,-2.041,90.048,-24.846
82642.637,299.840,0.960,24.958,299.064,287.183,-8.541,-2.899,-2.459,-0.731,0.649,-4.152,-4.058,-4.282,-1.563,0.209,3.592,-3.612,1.047,1.047,-1.140,-3.153,0.000,50.978,39.768,-2.042,90.064,-24.846
82638.605,299.841,0.960,24.959,299.064,287.023,-8.000,-2.676,-1.497,-1.149,0.324,-4.672,-5.019,-4.924,-2.456,-0.000,2.536,-4.568,1.571,0.105,-1.555,-3.378,0.000,50.939,39.768,-2.042,90.032,-24.857
82642.637,299.846,0.960,24.955,298.985,287.023,-8.757,-3.456,-1.497,-0.626,1.081,-4.360,-3.310,-5.031,-2.456,0.418,3.487,-3.824,1.571,0.523,-1.762,-3.603,0.000,50.843,39.788,-2.042,90.048,-24.846
82638.605,299.843,0.960,24.963,299.143,287.343,-7.892,-4.348,-1.817,-0.313,-0.000,-4.464,-3.738,-4.924,-2.567,0.418,3.804,-4.568,1.990,1.047,-1.555,-2.590,0.000,50.747,39.758,-2.042,90.048,-24.846
