%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83041.745,300.633,0.962,25.049,301.892,299.326,-9.081,-4.125,-2.780,-0.313,-0.108,-5.502,-5.339,-6.209,-3.238,-1.355,2.219,-4.780,0.524,-0.209,-1.658,-3.491,0.000,28.230,33.583,-1.671,180.044,-40.132
83037.713,300.635,0.962,25.056,302.050,299.326,-9.514,-3.567,-1.925,-1.566,-0.000,-5.087,-4.271,-5.460,-3.238,0.209,2.536,-4.355,1.257,-0.418,-1.866,-3.716,0.000,28.288,33.623,-1.672,180.061,-40.132
83041.745,300.635,0.962,25.049,301.892,299.166,-8.973,-4.459,-2.673,-0.835,-0.324,-5.502,-4.912,-5.353,-3.238,-0.208,3.275,-4.355,1.047,1.047,-1.866,-3.378,0.000,28.326,33.705,-1.673,180.044,-40.132
83045.776,300.636,0.962,25.052,301.971,299.486,-8.216,-3.233,-2.459,-0.418,0.541,-5.502,-4.485,-5.246,-3.461,0.209,2.853,-4.143,0.733,0.733,-1.555,-4.279,0.000,28.384,33.756,-1.673,180.061,-40.142
83041.745,300.633,0.962,25.049,301.892,299.006,-9.622,-3.902,-2.780,-0.940,0.216,-5.502,-4.378,-5.139,-3.126,-1.459,2.747,-4.462,0.733,0.105,-1.969,-3.378,0.000,28.422,33.827,-1.675,180.077,-40.121
83045.776,300.632,0.962,25.052,301.971,298.686,-9.622,-3.345,-2.031,-1.149,-0.000,-5.606,-5.446,-5.460,-2.903,-0.208,2.747,-4.780,1.047,-0.941,-2.384,-3.716,0.000,28.442,33.908,-1.677,180.044,-40.110
83033.682,300.630,0.962,25.044,301.734,298.686,-9.622,-4.013,-2.245,-0.731,-0.000,-5.502,-4.699,-5.781,-2.791,0.209,3.064,-4.037,1.571,0.942,-1.658,-3.266,0.000,28.499,33.969,-1.677,180.044,-40.121
83045.776,300.630,0.962,25.045,301.813,298.846,-9.081,-4.013,-2.138,-1.253,0.649,-5.398,-5.019,-4.817,-4.131,-0.625,3.064,-4.886,0.943,-0.105,-1.762,-4.279,0.000,28.519,34.040,-1.680,180.044,-40.132
83049.808,300.628,0.962,25.041,301.734,298.206,-9.406,-3.456,-3.314,-1.044,-0.108,-6.125,-4.592,-5.567,-3.349,-0.417,3.170,-4.249,0.105,0.000,-2.280,-4.505,0.000,28.519,34.111,-1.681,180.044,-40.121
83045.776,300.632,0.962,25.045,301.813,298.686,-9.081,-3.233,-2.459,-1.879,-0.216,-5.398,-5.553,-5.031,-3.238,-0.313,3.170,-4.249,1.676,0.314,-1.244,-2.815,0.000,28.557,34.193,-1.681,180.044,-40.132
83053.839,300.630,0.962,25.034,301.576,298.366,-8.973,-2.787,-1.818,-1.149,0.324,-4.983,-4.058,-5.138,-3.238,0.000,2.536,-4.249,0.733,0.419,-2.280,-4.279,0.000,28.557,34.243,-1.682,180.044,-40.142
83037.713,300.630,0.962,25.033,301.497,298.366,-9.081,-4.682,-3.314,-1.149,-0.972,-5.502,-5.446,-5.138,-3.684,-0.208,2.641,-4.780,0.838,0.000,-2.280,-3.266,0.000,28.557,34.294,-1.682,180.061,-40.110
83041.745,300.630,0.962,25.032,301.497,298.206,-9.189,-3.456,-2.566,-0.522,0.432,-5.813,-4.378,-5.031,-3.573,-0.625,3.170,-4.462,0.942,-0.209,-1.555,-4.617,0.000,28.576,34.355,-1.683,180.061,-40.142
83045.776,300.628,0.962,25.035,301.576,298.046,-9.730,-3.679,-3.314,-1.357,-0.000,-5.087,-5.233,-5.353,-2.903,-0.730,3.064,-4.249,0.942,-0.000,-1.451,-3.378,0.000,28.557,34.416,-1.682,180.077,-40.132
83045.776,300.630,0.962,25.032,301.497,298.206,-9.622,-3.567,-2.245,-1.984,0.108,-5.398,-5.446,-5.674,-4.019,-0.313,1.796,-4.249,0.628,-0.731,-2.280,-3.941,0.000,28.519,34.477,-1.682,180.044,-40.121
83041.745,300.628,0.962,25.029,301.418,297.885,-9.406,-4.348,-2.887,-0.940,-0.108,-5.191,-4.592,-5.138,-2.568,0.104,4.437,-4.355,1.466,0.837,-1.969,-3.490,0.000,28.519,34.487,-1.681,180.061,-40.121
83045.776,300.628,0.962,25.028,301.418,297.565,-9.081,-3.679,-2.459,-0.626,0.865,-4.983,-4.912,-5.781,-3.684,-0.521,3.275,-4.462,1.256,0.314,-1.659,-4.166,0.000,28.499,34.518,-1.680,180.093,-40.110
83041.745,300.627,0.962,25.036,301.576,297.565,-8.865,-3.010,-2.673,-0.626,0.432,-4.464,-4.378,-4.282,-2.010,0.000,3.275,-3.506,0.838,0.209,-1.762,-3.153,0.000,28.499,34.528,-1.678,180.061,-40.121
83045.776,300.627,0.962,25.028,301.418,297.725,-8.973,-3.233,-2.245,-1.253,-0.216,-5.502,-5.019,-5.460,-3.126,-0.313,2.641,-4.037,1.466,-0.940,-1.451,-3.265,0.000,28.480,34.518,-1.675,180.077,-40.132
83037.713,300.625,0.962,25.033,301.497,297.405,-9.297,-4.013,-2.245,-1.253,-0.000,-4.983,-4.805,-5.995,-2.680,0.209,3.170,-4.674,1.256,-0.104,-2.177,-3.490,0.000,28.480,34.508,-1.673,180.044,-40.121
83037.713,300.630,0.962,25.026,301.339,297.245,-9.081,-4.348,-2.245,-0.835,0.649,-4.879,-4.592,-5.138,-3.573,-0.104,3.592,-4.993,1.152,0.628,-1.555,-3.828,0.000,28.499,34.518,-1.670,180.061,-40.142
83041.745,300.625,0.962,25.022,301.260,297.085,-8.649,-3.456,-2.887,-1.044,0.324,-6.229,-4.378,-5.031,-3.126,-0.834,2.747,-4.249,0.419,-0.104,-1.969,-4.391,0.000,28.519,34.487,-1.667,180.061,-40.121
83041.745,300.627,0.962,25.022,301.260,296.925,-9.622,-4.459,-3.101,-2.088,-0.432,-5.087,-5.446,-5.888,-3.573,-0.625,2.113,-4.249,0.628,-1.254,-2.695,-4.166,0.000,28.519,34.436,-1.663,180.044,-40.110
83037.713,300.628,0.962,25.020,301.181,296.765,-10.162,-3.679,-2.459,-1.566,0.108,-5.502,-4.271,-6.209,-3.014,-0.417,2.219,-4.037,1.256,0.105,-2.280,-3.153,0.000,28.538,34.416,-1.660,180.061,-40.121
83045.776,300.628,0.962,25.019,301.181,296.605,-9.189,-4.125,-1.711,-0.522,-0.216,-5.191,-4.912,-5.246,-2.903,-0.417,3.487,-4.993,0.733,0.209,-2.073,-3.716,0.000,28.596,34.416,-1.658,180.061,-40.132
83041.745,300.625,0.962,25.019,301.181,296.765,-8.865,-3.345,-1.925,-1.149,-0.108,-6.125,-4.912,-5.246,-2.791,-0.313,3.064,-3.824,0.733,-0.313,-1.555,-4.391,0.000,28.653,34.355,-1.653,180.061,-40.132
83037.713,300.627,0.962,25.013,301.023,296.765,-9.081,-3.233,-2.566,-1.253,-0.108,-5.191,-5.660,-5.353,-3.349,-0.938,2.853,-4.462,1.361,-0.313,-1.762,-3.490,0.000,28.653,34.314,-1.650,180.044,-40.132
83041.745,300.628,0.962,25.016,301.102,296.445,-9.946,-3.345,-2.138,-2.088,-0.000,-5.398,-4.912,-5.567,-3.684,0.209,1.902,-4.143,0.628,-0.522,-2.280,-3.040,0.000,28.769,34.274,-1.647,180.044,-40.132
83041.745,300.627,0.962,25.016,301.102,296.445,-8.865,-4.013,-2.566,-1.044,-0.432,-5.502,-4.699,-5.353,-3.126,-0.417,3.381,-4.674,0.838,-0.209,-2.591,-3.378,0.000,28.827,34.253,-1.643,180.061,-40.132
83041.745,300.627,0.962,25.019,301.181,296.445,-9.514,-4.013,-2.780,-0.835,-0.108,-5.606,-5.339,-5.031,-4.019,-0.938,3.064,-4.249,1.466,0.523,-1.244,-4.053,0.000,28.923,34.203,-1.640,180.044,-40.142
83041.745,300.627,0.962,25.009,300.944,296.124,-8.757,-3.567,-3.742,-0.940,-0.000,-5.087,-4.805,-5.138,-3.238,-0.834,3.170,-4.249,0.942,-0.104,-2.073,-4.279,0.000,28.981,34.162,-1.639,180.028,-40.132
83037.713,300.628,0.962,25.010,300.944,296.124,-9.081,-3.456,-1.818,-1.044,0.541,-4.672,-4.485,-5.246,-3.126,0.000,2.958,-3.930,1.675,-0.522,-1.140,-3.828,0.000,29.077,34.152,-1.637,180.044,-40.132
83041.745,300.628,0.962,25.006,300.865,296.124,-8.649,-3.122,-2.138,-0.731,0.108,-4.568,-4.271,-5.460,-2.680,0.209,3.064,-4.249,1.361,0.419,-1.866,-3.941,0.000,29.173,34.121,-1.636,180.044,-40.110
83041.745,300.630,0.962,25.009,300.944,296.285,-8.649,-4.125,-2.138,-0.209,-0.000,-5.813,-4.485,-5.460,-3.349,-0.208,2.536,-5.099,1.256,-0.104,-1.762,-3.603,0.000,29.308,34.101,-1.635,180.044,-40.121
