%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82807.924,300.241,0.961,25.004,300.355,186.297,-6.81,-2.118,-1.497,-0.626,1.081,-5.398,-4.485,-4.817,-2.233,0.313,3.17,-3.718,1.78,0.523,-1.037,-3.265,0,1.282,-1.255,0.414,90.041,-8.987
82807.924,300.241,0.961,25.001,300.276,185.657,-7.567,-2.118,-0.748,0.732,0.973,-3.945,-4.165,-4.389,-1.898,0.104,3.804,-3.506,3.141,1.047,-1.451,-2.59,0,1.34,-1.275,0.413,90.057,-8.998
82807.924,300.243,0.961,24.994,300.118,185.657,-8.431,-2.341,-0.962,-0.209,0.541,-3.841,-3.417,-4.817,-2.902,0.94,3.064,-3.506,2.827,0.733,-0.726,-2.027,0,1.378,-1.295,0.413,90.074,-8.998
82803.893,300.241,0.961,24.995,300.118,185.657,-7.567,-3.233,-1.069,-0.209,0.433,-3.945,-4.165,-5.031,-2.679,0.209,3.592,-4.143,2.199,1.151,-1.866,-2.477,0,1.475,-1.285,0.413,90.057,-8.987
82807.924,300.24,0.961,24.991,300.039,185.017,-7.567,-3.233,-1.176,-0.104,0.757,-4.464,-4.271,-4.817,-3.349,0,3.381,-4.674,1.257,0.628,-0.518,-3.716,0,1.532,-1.255,0.412,90.057,-8.998
82803.893,300.241,0.961,24.998,300.197,184.857,-8.215,-2.676,-2.352,-0.313,0.865,-4.256,-3.631,-4.282,-2.009,0.104,3.592,-3.718,1.571,1.047,-1.348,-3.378,0,1.59,-1.275,0.411,90.057,-8.998
82807.924,300.243,0.961,24.991,300.039,184.857,-7.35,-2.787,-1.497,-1.044,0.865,-4.049,-4.271,-4.282,-2.121,1.044,3.804,-3.293,2.722,0.209,-0.933,-2.364,0,1.686,-1.234,0.41,90.074,-8.998
82807.924,300.243,0.961,24.998,300.197,184.857,-7.999,-2.899,-1.818,-0.626,0,-4.672,-4.271,-5.995,-2.902,0.522,3.275,-3.612,1.885,0.628,-1.348,-2.927,0,1.725,-1.234,0.409,90.057,-8.998
82807.924,300.243,0.961,24.991,300.039,184.536,-6.702,-3.567,-1.604,0.209,0.757,-4.775,-4.058,-4.603,-2.791,0.313,3.381,-4.568,2.304,0.942,-1.348,-2.927,0,1.821,-1.184,0.408,90.074,-8.998
82807.924,300.238,0.961,24.987,299.96,184.216,-7.242,-2.23,-2.031,-0.209,0.865,-4.568,-3.738,-4.389,-1.675,0.104,3.381,-3.824,0.942,0.837,-1.14,-3.603,0,1.86,-1.153,0.406,90.025,-8.998
