%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83287.660,298.792,0.971,15.001,109.266,108.503,-7.460,-2.564,-1.283,-0.626,0.865,-3.945,-4.165,-4.603,-2.344,0.626,3.381,-3.930,2.513,-0.209,-0.829,-2.365,0.000,-20.662,-0.768,-0.379,150.085,-40.069
83287.660,298.792,0.971,14.991,109.108,108.503,-7.027,-2.899,-0.962,0.105,0.757,-3.530,-3.417,-5.031,-2.344,1.253,4.015,-3.718,2.408,1.675,-1.555,-2.590,0.000,-20.623,-0.717,-0.378,150.085,-40.069
83287.660,298.792,0.971,14.996,109.187,108.503,-7.027,-2.899,-0.748,0.209,0.757,-3.738,-3.631,-4.603,-2.456,1.253,3.803,-3.505,2.827,1.675,-0.622,-2.477,0.000,-20.585,-0.666,-0.377,150.069,-40.080
83283.629,298.790,0.971,14.996,109.187,108.663,-6.378,-1.895,-1.497,0.105,0.757,-4.568,-3.524,-4.282,-1.563,1.357,3.909,-3.612,1.989,0.837,-1.140,-3.041,0.000,-20.527,-0.616,-0.378,150.085,-40.069
83283.629,298.788,0.971,15.002,109.266,108.343,-7.027,-2.341,-0.962,-0.418,1.081,-3.530,-4.378,-4.068,-1.451,0.522,4.120,-3.293,2.303,1.675,-1.140,-2.027,0.000,-20.450,-0.595,-0.378,150.069,-40.069
83287.660,298.792,0.971,14.991,109.108,108.503,-7.676,-2.341,-0.855,0.105,1.081,-3.219,-3.417,-4.496,-1.898,1.044,3.064,-3.081,2.618,0.419,-1.140,-1.914,0.000,-20.431,-0.544,-0.376,150.101,-40.058
83287.660,298.788,0.971,14.990,109.108,108.503,-6.378,-2.676,-0.642,-0.209,0.757,-3.530,-3.204,-4.603,-1.898,0.731,4.226,-4.037,2.618,1.465,-1.348,-2.027,0.000,-20.335,-0.524,-0.376,150.069,-40.069
83283.629,298.790,0.971,14.985,109.029,108.503,-6.703,-2.230,-1.176,0.105,1.514,-4.361,-3.310,-3.747,-2.009,0.940,4.226,-3.399,2.722,1.151,-0.829,-3.153,0.000,-20.277,-0.483,-0.375,150.085,-40.048
83283.629,298.790,0.971,14.985,109.029,108.343,-7.027,-2.341,-1.711,0.314,0.757,-3.426,-3.524,-4.175,-1.451,0.209,4.015,-3.824,2.199,1.465,-0.622,-2.928,0.000,-20.258,-0.433,-0.374,150.069,-40.058
83283.629,298.792,0.971,14.991,109.108,108.343,-7.460,-2.341,-0.855,-0.626,0.973,-3.738,-4.378,-4.710,-2.233,1.357,3.592,-4.037,2.722,0.314,-1.140,-2.815,0.000,-20.161,-0.392,-0.375,150.085,-40.080
