%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
10038.740,272.795,0.128,26.369,44.571,27.204,-8.325,-2.899,-1.390,-0.313,0.649,-4.673,-3.845,-5.567,-2.456,0.731,3.487,-3.294,2.408,1.256,-1.140,-2.253,0.000,39.556,16.594,0.416,180.036,-10.005
10038.740,272.796,0.128,26.346,44.492,27.524,-7.569,-2.787,-1.283,-0.104,0.649,-4.361,-3.311,-4.604,-2.233,0.835,4.227,-4.250,1.989,0.628,-1.037,-2.253,0.000,39.671,16.655,0.419,180.004,-9.994
10034.708,272.795,0.128,26.351,44.492,27.204,-7.893,-2.787,-1.497,-0.313,1.082,-5.088,-3.952,-4.176,-2.121,0.418,3.804,-2.975,2.722,0.942,-0.207,-3.266,0.000,39.825,16.706,0.423,179.987,-10.016
10034.708,272.796,0.128,26.375,44.571,27.044,-8.109,-2.007,-1.176,0.209,0.865,-3.946,-4.593,-4.283,-1.451,-0.208,3.698,-2.869,2.408,1.047,-0.726,-2.365,0.000,39.941,16.767,0.427,180.004,-10.005
10038.740,272.798,0.128,26.346,44.492,26.884,-7.785,-2.230,-0.749,-0.940,0.324,-3.946,-4.379,-4.390,-1.898,1.462,4.015,-3.613,1.989,0.314,-1.140,-2.816,0.000,40.075,16.807,0.432,180.004,-9.994
10034.708,272.796,0.128,26.304,44.334,27.044,-7.893,-2.787,-1.176,-0.000,0.865,-3.842,-3.525,-5.246,-2.010,0.835,3.804,-3.825,1.885,0.733,-0.933,-2.703,0.000,40.191,16.858,0.435,180.020,-10.005
10038.740,272.796,0.128,26.322,44.413,26.724,-7.785,-3.791,-0.962,-0.418,0.649,-4.154,-3.632,-4.283,-2.010,0.835,4.544,-4.356,2.094,0.942,-0.933,-2.365,0.000,40.364,16.909,0.438,179.987,-10.005
10030.677,272.796,0.128,26.333,44.413,27.044,-8.001,-2.230,-1.604,-0.522,1.406,-5.192,-4.166,-4.711,-2.791,0.731,4.332,-3.400,2.199,0.942,-1.037,-2.816,0.000,40.460,16.949,0.442,180.004,-10.005
10038.740,272.798,0.128,26.369,44.571,27.044,-7.785,-2.564,-1.925,-0.313,0.757,-4.154,-3.952,-4.497,-2.010,0.000,3.910,-3.188,2.199,0.523,-1.037,-2.590,0.000,40.614,16.960,0.445,179.987,-9.983
10042.771,272.796,0.128,26.294,44.334,26.564,-8.434,-2.118,-1.390,-1.253,0.973,-4.154,-4.059,-5.139,-2.010,0.835,3.804,-3.506,2.617,0.000,-1.140,-2.478,0.000,40.691,16.990,0.450,180.004,-9.994
