%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82880.489,300.088,0.962,24.904,298.365,185.806,-7.568,-2.899,-1.604,-0.209,0.108,-4.775,-4.485,-5.139,-2.567,0.940,3.592,-4.037,2.094,1.256,-2.073,-3.378,0.000,72.066,36.068,0.103,59.982,-8.985
82884.520,300.091,0.962,24.903,298.365,185.645,-7.135,-3.567,-1.604,-0.731,0.541,-4.775,-4.912,-5.353,-3.795,0.209,2.853,-4.886,1.675,0.628,-1.451,-4.167,0.000,72.009,36.068,0.103,59.982,-8.996
82888.552,300.090,0.962,24.906,298.444,185.485,-8.000,-3.456,-2.993,-0.313,0.433,-4.879,-4.805,-5.246,-2.567,-0.208,3.275,-4.355,1.361,0.419,-1.140,-2.815,0.000,71.989,36.017,0.103,59.982,-8.996
82888.552,300.091,0.962,24.909,298.523,185.645,-7.892,-2.676,-1.710,-0.835,-0.216,-4.568,-4.699,-4.710,-2.902,0.835,3.170,-4.143,1.885,-0.000,-1.348,-3.041,0.000,71.951,36.048,0.103,59.999,-8.996
82888.552,300.095,0.962,24.903,298.365,185.645,-8.324,-3.122,-1.283,-0.313,0.216,-4.568,-4.271,-5.460,-2.344,0.522,3.487,-3.930,1.989,1.047,-1.140,-3.041,0.000,71.932,36.017,0.103,59.999,-8.985
82892.583,300.093,0.962,24.906,298.444,185.325,-7.568,-4.013,-1.817,-0.313,0.433,-4.672,-4.378,-4.817,-3.684,0.418,3.487,-4.143,2.094,1.047,-0.933,-3.041,0.000,71.893,36.007,0.103,59.966,-8.985
82900.646,300.091,0.962,24.904,298.444,185.485,-7.568,-2.453,-2.031,-0.626,0.865,-4.464,-3.951,-4.603,-2.009,0.209,3.592,-2.974,1.989,1.361,-1.140,-2.928,0.000,71.874,36.048,0.099,59.999,-8.996
82892.583,300.091,0.962,24.905,298.444,185.325,-7.568,-2.787,-1.176,-0.313,0.108,-3.737,-4.912,-4.817,-2.567,0.731,4.015,-3.718,2.094,0.628,-0.933,-2.703,0.000,71.874,36.058,0.099,59.999,-9.006
82888.552,300.093,0.962,24.906,298.444,185.165,-8.324,-2.676,-1.604,-0.313,0.433,-3.841,-4.058,-5.460,-1.898,0.313,2.641,-3.930,2.199,0.942,-1.762,-3.378,0.000,71.835,36.088,0.096,59.966,-8.996
82892.583,300.091,0.962,24.912,298.602,185.325,-7.135,-4.013,-1.817,-0.731,-0.000,-4.568,-4.485,-5.031,-2.791,0.313,4.015,-4.355,1.989,1.047,-1.969,-2.928,0.000,71.855,36.129,0.095,59.966,-8.996
