%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82864.363,300.137,0.962,14.978,107.882,71.66,-7.784,-2.341,-2.031,-0.731,0.973,-4.671,-3.738,-5.353,-2.568,-0.417,2.747,-3.718,1.571,0.733,-1.555,-4.166,0,-19.605,18.621,0.011,59.917,-9.044
82856.301,300.133,0.962,14.984,107.961,71.82,-8.108,-2.787,-1.818,-1.044,-0.108,-4.775,-5.233,-4.496,-2.568,-0.313,2.853,-4.143,2.199,0.314,-1.762,-3.49,0,-19.605,18.682,0.012,59.901,-9.034
82864.363,300.138,0.962,14.972,107.803,71.66,-8.433,-2.787,-1.283,-0.522,0.433,-3.944,-3.738,-5.46,-2.233,0.94,2.958,-3.93,1.885,0.837,-1.555,-3.153,0,-19.567,18.692,0.013,59.933,-9.034
82860.332,300.135,0.962,14.967,107.724,72.3,-7.352,-3.233,-1.817,-0.626,0.324,-4.152,-4.058,-4.71,-2.791,0.835,3.909,-5.099,2.408,1.151,-1.762,-3.04,0,-19.586,18.713,0.014,59.95,-9.034
82864.363,300.138,0.962,14.989,108.04,71.82,-7.352,-2.453,-1.71,-0.418,0.757,-5.19,-4.165,-4.496,-2.791,1.148,3.381,-3.187,2.094,0.523,-1.037,-3.265,0,-19.567,18.743,0.015,59.917,-9.034
82864.363,300.135,0.962,14.983,107.961,72.14,-7.352,-2.899,-1.71,0,0.216,-4.152,-4.805,-5.032,-2.01,0.313,3.17,-4.037,2.408,1.256,-1.555,-3.265,0,-19.548,18.794,0.016,59.933,-9.034
82856.301,300.135,0.962,14.995,108.119,72.3,-8.433,-2.787,-1.176,-1.044,0.757,-4.048,-4.165,-4.817,-2.456,1.253,2.641,-3.718,2.094,0,-1.244,-2.477,0,-19.528,18.794,0.016,59.917,-9.012
82856.301,300.135,0.962,14.978,107.882,72.3,-7.676,-3.122,-2.245,-0.313,0.108,-4.359,-4.165,-5.246,-2.568,1.044,3.592,-4.037,1.466,0.837,-1.969,-2.927,0,-19.509,18.835,0.016,59.933,-9.012
82860.332,300.137,0.962,14.978,107.882,72.3,-7.676,-3.233,-2.031,-0.418,1.081,-4.359,-4.592,-4.496,-2.791,1.044,3.381,-4.249,2.199,1.256,-0.311,-3.603,0,-19.509,18.875,0.017,59.95,-9.012
82864.363,300.137,0.962,14.983,107.961,72.62,-7.892,-2.341,-2.459,-0.626,0.757,-4.671,-4.378,-4.71,-1.786,-0.104,3.381,-3.399,1.675,1.047,-1.244,-2.927,0,-19.509,18.906,0.018,59.95,-9.012
82864.363,300.138,0.962,14.989,108.04,72.78,-7.243,-2.564,-1.069,-0.94,0.216,-4.256,-4.485,-4.496,-2.01,0.209,3.487,-4.037,2.722,0.209,-1.244,-2.815,0,-19.471,18.926,0.019,59.901,-9.023
82856.301,300.138,0.962,14.989,108.04,72.46,-7.892,-2.676,-1.497,-0.313,0.541,-4.359,-4.058,-5.46,-2.01,0.626,2.219,-3.717,1.885,1.151,-1.659,-3.04,0,-19.451,18.967,0.018,59.933,-9.023
82864.363,300.138,0.962,14.989,108.04,72.62,-7.784,-3.456,-1.817,-0.94,0.649,-4.048,-4.058,-4.389,-2.68,0.104,3.698,-4.673,2.199,1.151,-1.451,-3.265,0,-19.413,19.007,0.019,59.95,-9.034
82868.395,300.138,0.962,14.988,108.04,72.62,-7.892,-2.676,-2.138,-0.835,0.324,-4.982,-3.951,-5.031,-2.233,0.418,3.487,-3.611,2.094,0.628,-1.244,-3.828,0,-19.413,19.038,0.018,59.95,-9.055
82860.332,300.137,0.962,14.984,107.961,72.62,-7.568,-2.564,-1.817,-0.731,0.433,-4.152,-5.126,-4.603,-1.898,-0.208,3.17,-3.611,2.408,0.733,-1.659,-2.702,0,-19.336,19.089,0.019,59.933,-9.012
82864.363,300.138,0.962,14.994,108.119,72.94,-8.433,-2.787,-1.176,-1.357,0.757,-4.463,-3.844,-5.139,-2.345,1.044,2.853,-3.717,2.199,0.628,-1.244,-2.928,0,-19.297,19.129,0.019,59.933,-9.012
82864.363,300.137,0.962,14.994,108.119,72.46,-7.352,-3.568,-1.924,-0.731,-0.216,-4.359,-4.699,-5.139,-1.898,0.522,3.592,-4.036,2.094,1.047,-1.451,-2.928,0,-19.24,19.17,0.018,59.917,-9.034
82868.395,300.14,0.962,14.983,107.961,72.94,-7.568,-2.899,-1.71,-0.418,0.757,-4.671,-4.165,-5.031,-3.126,0.522,3.698,-4.036,2.094,0.837,-0.726,-3.603,0,-19.22,19.221,0.018,59.917,-9.023
82872.426,300.138,0.962,14.988,108.04,72.62,-7.676,-2.564,-2.031,-0.731,0.649,-4.256,-4.378,-4.924,-2.568,0.104,3.381,-3.824,2.199,1.047,-0.829,-2.59,0,-19.143,19.261,0.018,59.917,-9.044
82864.363,300.137,0.962,14.994,108.119,72.62,-8.433,-3.345,-1.39,-1.671,0.649,-4.359,-4.805,-4.71,-2.568,0.626,3.064,-4.249,1.989,-0.209,-1.037,-3.49,0,-19.086,19.343,0.016,59.917,-9.023
82864.363,300.14,0.962,14.983,107.961,72.94,-8.108,-2.787,-1.604,-0.209,0.649,-4.256,-3.951,-5.674,-2.791,0.731,3.17,-4.036,1.78,1.465,-1.451,-3.04,0,-19.028,19.373,0.016,59.933,-9.034
82872.426,300.14,0.962,14.988,108.04,72.3,-7.568,-3.456,-1.176,-1.044,0.541,-4.567,-4.165,-4.389,-2.791,0.104,3.698,-4.461,1.989,1.151,-0.829,-3.603,0,-18.97,19.455,0.016,59.95,-9.034
82868.395,300.14,0.962,14.983,107.961,72.3,-7.46,-2.676,-2.138,-0.313,0.541,-4.878,-3.951,-4.389,-1.898,0.626,3.17,-4.036,1.047,0.628,-1.348,-3.716,0,-18.913,19.526,0.014,59.933,-9.044
82868.395,300.137,0.962,14.988,108.04,72.78,-7.784,-2.341,-1.925,-0.626,0.324,-4.567,-4.699,-4.71,-2.345,0.418,3.487,-3.93,1.989,0.523,-1.348,-3.49,0,-18.816,19.576,0.014,59.966,-9.023
82864.363,300.14,0.962,14.983,107.961,72.62,-8.649,-3.01,-1.711,-0.522,0.324,-4.359,-3.738,-5.46,-2.121,0.731,2.853,-4.036,2.199,0.733,-1.659,-3.04,0,-18.701,19.637,0.013,59.917,-9.034
82876.458,300.138,0.962,14.982,107.961,72.62,-7.46,-3.79,-1.925,-0.313,0,-5.086,-4.058,-5.246,-3.126,0.209,3.804,-4.992,1.989,0.942,-1.659,-3.378,0,-18.662,19.698,0.013,59.933,-9.012
82868.395,300.138,0.962,14.994,108.119,72.62,-7.568,-2.676,-1.497,-0.209,0.541,-4.878,-3.951,-4.71,-2.567,0.313,3.909,-4.142,1.571,0.837,-1.037,-4.053,0,-18.547,19.78,0.011,59.933,-9.023
82872.426,300.137,0.962,14.988,108.04,72.62,-8.108,-2.787,-2.138,-0.731,1.081,-4.359,-4.699,-5.246,-2.456,-0.417,3.381,-4.036,1.675,1.151,-1.659,-2.928,0,-18.412,19.841,0.01,59.933,-9.044
82872.426,300.14,0.962,14.983,107.961,72.62,-8.325,-3.122,-2.031,-1.253,0,-4.359,-4.165,-4.603,-2.567,0.418,2.853,-3.824,2.199,0.628,-1.451,-3.153,0,-18.374,19.891,0.009,59.933,-9.034
82864.363,300.138,0.962,14.983,107.961,72.78,-7.568,-3.233,-1.39,-0.313,0.108,-4.463,-4.485,-5.353,-2.344,1.044,3.698,-4.036,1.361,1.256,-1.97,-3.04,0,-18.277,19.973,0.009,59.933,-9.034
82872.426,300.14,0.962,14.983,107.961,72.62,-7.352,-2.899,-1.925,-0.418,0.324,-4.567,-4.485,-4.496,-2.567,0.94,3.592,-4.142,1.885,0.837,-1.555,-3.941,0,-18.162,20.054,0.008,59.95,-9.034
82872.426,300.138,0.962,14.988,108.04,72.78,-7.568,-2.899,-2.352,-0.522,0.541,-4.256,-3.951,-5.031,-2.121,0.104,4.015,-3.186,1.78,1.256,-1.14,-3.378,0,-18.046,20.125,0.007,59.933,-9.034
82876.458,300.14,0.962,14.988,108.04,73.1,-7.892,-2.564,-0.962,-0.522,0.865,-3.944,-4.805,-4.817,-1.898,1.044,3.592,-3.824,2.199,0.628,-0.726,-3.153,0,-17.969,20.207,0.007,59.901,-9.023
82872.426,300.135,0.962,14.982,107.961,72.94,-8,-3.01,-1.925,0.105,0.541,-4.775,-4.058,-5.567,-2.233,0.835,3.381,-3.717,2.618,0.942,-1.451,-3.04,0,-17.854,20.257,0.006,59.917,-9.034
82872.426,300.137,0.962,14.977,107.882,72.94,-7.243,-3.122,-1.497,-0.104,0.541,-4.359,-3.951,-4.603,-2.567,0.313,3.592,-4.567,1.99,1.256,-0.933,-3.04,0,-17.739,20.318,0.006,59.917,-9.034
82868.395,300.14,0.962,14.983,107.961,72.94,-7.784,-2.564,-2.245,-0.835,0.757,-4.567,-3.844,-4.389,-2.344,0.104,3.381,-3.505,1.885,0.628,-1.14,-3.265,0,-17.642,20.379,0.006,59.901,-9.023
82880.489,300.138,0.962,14.982,107.961,72.94,-8,-3.233,-1.604,-0.522,0.649,-4.463,-5.019,-5.031,-2.791,0.209,3.17,-4.036,2.618,0.523,-1.555,-2.702,0,-17.565,20.44,0.006,59.917,-9.012
82880.489,300.138,0.962,14.987,108.04,72.94,-8.865,-3.122,-1.497,-1.044,0.433,-4.671,-4.165,-5.246,-2.902,0.626,2.324,-4.249,1.571,1.047,-1.555,-3.378,0,-17.431,20.511,0.005,59.966,-9.034
82872.426,300.138,0.962,14.993,108.119,73.1,-7.676,-3.567,-2.138,-0.522,-0.108,-4.567,-4.912,-5.46,-2.902,0.418,3.487,-4.461,1.99,1.256,-1.762,-2.928,0,-17.296,20.582,0.004,59.933,-9.044
