%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82985.305,299.98,0.964,14.887,106.789,104.594,-9.404,-4.348,-2.352,-0.418,0.649,-5.294,-4.805,-4.603,-3.46,-0.417,3.804,-4.249,0.942,0.105,-1.244,-4.391,0,90.22,20.073,-2.616,180.007,-40.081
82989.337,299.982,0.964,14.892,106.868,104.754,-9.404,-3.679,-2.779,-1.253,0.216,-5.606,-5.019,-5.353,-3.349,-1.251,2.853,-5.099,0.524,0.314,-1.659,-3.49,0,90.22,20.083,-2.618,180.04,-40.071
82989.337,299.982,0.964,14.892,106.868,104.754,-8.972,-3.122,-1.711,-1.044,-0.108,-4.983,-4.912,-5.353,-2.902,-0.417,3.17,-4.886,1.152,-1.045,-1.555,-3.603,0,90.239,20.083,-2.619,180.023,-40.092
82993.368,299.98,0.964,14.903,107.026,104.754,-9.62,-3.902,-2.138,-0.626,0.108,-4.983,-4.592,-6.209,-3.795,-0.208,2.641,-4.674,0.628,-0.418,-2.177,-4.279,0,90.297,20.113,-2.622,180.023,-40.081
82985.305,299.98,0.964,14.887,106.789,104.594,-8.647,-4.236,-2.245,-0.522,0,-5.606,-4.485,-4.71,-3.795,-0.104,2.536,-5.205,0.838,0,-1.969,-3.828,0,90.297,20.093,-2.624,180.04,-40.081
82981.274,299.979,0.964,14.887,106.789,104.594,-9.08,-3.679,-3.101,-0.731,0,-6.436,-4.805,-5.031,-3.46,-0.417,2.958,-4.143,0.628,0.209,-1.348,-3.941,0,90.297,20.123,-2.625,180.04,-40.081
82985.305,299.98,0.964,14.892,106.868,104.914,-8.539,-3.01,-2.566,-0.835,-0.324,-5.294,-5.339,-4.924,-3.46,-0.834,2.958,-4.462,1.466,0,-1.555,-3.265,0,90.336,20.103,-2.628,180.04,-40.092
82989.337,299.982,0.964,14.903,107.026,104.914,-9.08,-3.902,-2.031,-1.357,-0.216,-5.191,-5.019,-5.567,-3.572,-0.313,2.43,-4.249,1.152,0.209,-1.762,-3.265,0,90.316,20.123,-2.631,180.04,-40.081
82997.399,299.982,0.964,14.891,106.868,104.914,-8.539,-3.567,-2.245,-0.313,-0.432,-5.087,-4.485,-5.139,-3.238,-0.104,2.853,-4.674,0.942,0.419,-3.006,-3.378,0,90.374,20.123,-2.633,180.04,-40.092
82989.337,299.975,0.964,14.908,107.105,104.914,-9.62,-3.567,-2.673,-1.253,-0.108,-5.502,-5.019,-5.031,-3.684,-0.313,3.17,-4.249,1.571,-0.104,-1.037,-3.265,0,90.413,20.134,-2.636,180.007,-40.06
