%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83057.870,299.727,0.965,15.158,110.907,109.898,-8.001,-3.010,-1.283,-0.940,0.757,-3.945,-4.592,-4.389,-2.791,-0.208,3.170,-4.037,1.780,0.733,-1.140,-2.928,0.000,34.396,-22.188,2.527,240.028,-50.021
83053.839,299.727,0.965,15.153,110.827,109.898,-8.758,-3.121,-1.925,-0.940,0.541,-4.568,-4.058,-5.353,-2.903,0.522,2.641,-4.355,1.571,-0.209,-1.658,-3.041,0.000,34.416,-22.188,2.528,240.028,-49.999
83057.870,299.730,0.965,15.164,110.986,109.738,-8.001,-3.567,-2.031,-0.418,-0.324,-4.880,-4.165,-5.031,-3.238,0.104,3.592,-4.886,1.257,1.047,-1.866,-2.477,0.000,34.416,-22.188,2.528,239.995,-50.021
83053.839,299.727,0.965,15.158,110.907,109.738,-8.001,-3.344,-1.604,-0.522,0.541,-5.088,-3.844,-5.246,-3.349,0.418,3.381,-3.930,1.571,0.628,-1.244,-4.279,0.000,34.473,-22.188,2.527,240.011,-49.999
83057.870,299.727,0.965,15.153,110.827,109.738,-8.218,-3.010,-2.245,-0.418,0.757,-4.776,-4.912,-5.674,-2.568,-0.625,3.064,-3.930,1.257,0.523,-1.555,-2.365,0.000,34.454,-22.168,2.527,240.028,-50.010
83057.870,299.727,0.965,15.158,110.907,109.738,-8.001,-3.121,-1.925,-1.044,0.433,-4.361,-4.592,-4.817,-2.456,0.522,3.275,-4.249,1.780,-0.418,-1.140,-2.928,0.000,34.454,-22.178,2.525,240.011,-50.010
83053.839,299.724,0.965,15.158,110.907,110.058,-7.677,-3.456,-1.925,-0.209,0.216,-4.672,-3.951,-5.674,-2.345,0.313,3.698,-4.037,1.780,0.314,-2.073,-3.604,0.000,34.512,-22.188,2.524,240.028,-50.010
83061.902,299.724,0.965,15.158,110.907,109.578,-7.136,-3.902,-1.925,-0.731,0.108,-4.257,-3.844,-4.603,-3.461,0.104,3.487,-5.099,1.466,0.942,-1.658,-3.041,0.000,34.531,-22.188,2.524,240.044,-50.010
83057.870,299.724,0.965,15.153,110.827,109.578,-8.542,-3.010,-2.887,-0.731,0.649,-5.295,-4.378,-4.710,-2.568,0.418,3.381,-4.143,0.838,0.419,-1.348,-3.829,0.000,34.531,-22.198,2.524,240.011,-50.021
83061.902,299.727,0.965,15.152,110.827,109.898,-7.785,-3.121,-1.818,-1.044,0.757,-4.568,-5.126,-4.817,-2.680,-0.313,3.487,-4.143,1.676,0.419,-1.866,-2.365,0.000,34.550,-22.178,2.522,240.011,-50.010
