%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82771.641,300.059,0.961,24.941,298.881,190.196,-9.407,-4.236,-2.566,-0.522,0.324,-5.503,-4.805,-4.817,-4.354,-0.417,3.487,-4.674,1.257,0.419,-1.969,-3.266,0.000,-3.836,5.078,-1.146,210.025,-10.022
82775.673,300.058,0.961,24.940,298.881,190.356,-8.650,-3.010,-3.314,-0.835,0.541,-5.191,-4.912,-4.603,-2.233,-0.313,2.853,-4.143,0.733,0.105,-1.658,-3.491,0.000,-3.913,5.057,-1.147,210.025,-10.011
82771.641,300.058,0.961,24.940,298.881,190.196,-9.083,-3.344,-2.031,-1.148,0.108,-5.191,-5.446,-5.567,-3.014,0.000,2.747,-4.037,1.361,-0.941,-1.555,-3.716,0.000,-3.990,5.037,-1.148,210.009,-10.022
82771.641,300.062,0.961,24.941,298.881,189.875,-9.299,-3.902,-2.566,-0.626,0.108,-4.672,-4.058,-5.567,-2.791,0.418,2.219,-4.355,1.152,-0.627,-2.280,-3.378,0.000,-4.105,5.027,-1.149,209.993,-10.033
82775.673,300.059,0.961,24.940,298.881,189.875,-8.650,-4.571,-2.138,-0.940,-0.864,-5.710,-4.378,-5.460,-3.014,-0.104,3.275,-5.205,1.047,0.628,-2.280,-3.153,0.000,-4.182,5.006,-1.149,210.009,-10.022
82775.673,300.058,0.961,24.943,298.960,190.356,-9.191,-4.013,-2.031,-0.418,0.865,-5.918,-4.378,-4.710,-3.461,0.104,3.381,-4.037,1.571,0.105,-1.555,-4.504,0.000,-4.182,4.986,-1.152,210.025,-10.033
82779.704,300.062,0.961,24.936,298.801,190.356,-9.299,-3.344,-2.566,-0.209,0.541,-4.465,-4.378,-5.246,-3.126,-0.834,2.958,-4.568,0.628,0.105,-1.348,-3.491,0.000,-4.278,4.966,-1.154,210.025,-10.043
82775.673,300.056,0.961,24.933,298.722,190.036,-9.083,-3.790,-1.925,-1.253,-0.324,-5.087,-4.592,-5.567,-3.126,0.522,2.536,-5.099,1.047,-0.941,-1.969,-3.153,0.000,-4.259,4.976,-1.157,210.009,-10.043
82779.704,300.061,0.961,24.933,298.722,190.516,-9.623,-3.679,-2.245,-0.626,-0.432,-5.191,-4.165,-5.888,-2.903,0.522,3.064,-4.143,0.838,-0.000,-1.762,-3.829,0.000,-4.317,4.956,-1.158,210.009,-10.033
82775.673,300.058,0.961,24.930,298.643,190.676,-8.650,-4.236,-1.711,-0.418,-0.324,-5.503,-4.271,-4.817,-3.349,-0.104,3.487,-4.568,1.257,0.523,-1.244,-3.266,0.000,-4.317,4.976,-1.160,210.025,-10.043
