%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82779.704,300.093,0.961,14.857,106.062,65.413,-8.974,-4.236,-2.780,-0.418,-0.972,-5.087,-4.913,-5.782,-3.573,-0.000,3.275,-4.143,0.838,0.314,-2.799,-3.153,0.000,63.939,1.818,-2.051,210.112,-9.971
82787.767,300.093,0.961,14.845,105.904,65.413,-8.866,-3.679,-2.780,-0.835,0.433,-5.814,-4.806,-4.497,-4.243,-0.208,2.853,-4.887,0.838,0.314,-1.451,-3.604,0.000,63.939,1.798,-2.050,210.095,-9.982
82787.767,300.090,0.961,14.845,105.904,65.573,-9.083,-3.233,-2.994,-0.522,0.108,-5.607,-4.272,-5.353,-2.568,-0.417,3.487,-3.718,0.733,-0.209,-1.555,-3.266,0.000,63.920,1.828,-2.049,210.128,-9.993
82787.767,300.093,0.961,14.851,105.983,65.253,-9.191,-3.456,-1.925,-0.940,0.865,-4.880,-4.699,-4.818,-3.126,-0.521,3.381,-3.718,1.571,-0.105,-1.969,-3.378,0.000,63.901,1.818,-2.048,210.095,-9.971
82791.798,300.091,0.961,14.840,105.825,65.573,-9.948,-3.567,-2.031,-0.209,0.108,-5.087,-4.379,-5.246,-2.791,-0.104,2.430,-4.675,1.361,-0.209,-1.658,-3.378,0.000,63.939,1.808,-2.047,210.128,-9.982
82791.798,300.093,0.961,14.856,106.062,65.893,-8.758,-4.571,-1.925,-0.418,-0.540,-5.814,-4.379,-5.246,-3.014,-0.104,3.592,-4.462,1.152,-0.209,-1.969,-3.041,0.000,63.901,1.798,-2.044,210.128,-9.982
82787.767,300.090,0.961,14.856,106.062,66.053,-8.974,-3.233,-2.031,-0.104,0.433,-5.191,-4.271,-5.139,-3.908,-0.313,2.958,-4.462,1.256,0.523,-1.348,-3.604,0.000,63.881,1.818,-2.043,210.112,-9.982
82783.736,300.093,0.961,14.862,106.141,65.893,-8.866,-2.899,-2.673,-0.522,0.324,-5.087,-4.165,-5.245,-2.791,-1.042,3.487,-3.825,1.256,0.628,-1.451,-3.041,0.000,63.862,1.788,-2.043,210.095,-9.971
82787.767,300.090,0.961,14.856,106.062,66.213,-8.974,-3.122,-1.604,-1.044,0.433,-5.087,-4.912,-5.138,-2.568,0.209,3.275,-3.931,1.885,-0.314,-1.037,-3.266,0.000,63.785,1.808,-2.040,210.079,-9.982
82791.798,300.090,0.961,14.856,106.062,66.533,-9.407,-3.456,-1.390,-0.731,0.000,-5.295,-3.951,-6.102,-2.903,0.104,2.641,-3.612,1.152,0.419,-1.866,-3.604,0.000,63.804,1.828,-2.039,210.128,-9.971
82787.767,300.091,0.961,14.862,106.141,66.533,-8.542,-4.013,-2.245,-0.626,-0.108,-4.984,-4.378,-5.245,-3.349,-0.104,3.487,-5.206,0.942,-0.209,-1.244,-4.054,0.000,63.727,1.828,-2.038,210.128,-9.982
