%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82658.762,298.608,0.964,14.905,107.119,104.228,-8.325,-3.010,-2.566,-1.044,0.541,-4.671,-4.378,-5.460,-2.456,-0.730,3.170,-4.143,0.942,0.314,-1.762,-3.265,0.000,-49.210,46.124,-1.466,90.143,-28.775
82650.700,298.609,0.964,14.900,107.040,103.907,-8.973,-3.345,-1.283,-1.253,0.324,-4.463,-4.912,-5.139,-3.014,0.418,3.064,-3.718,1.571,0.209,-1.555,-3.490,0.000,-49.306,46.094,-1.463,90.159,-28.786
82658.762,298.609,0.964,14.916,107.277,104.228,-8.541,-3.345,-1.710,-0.000,0.757,-4.982,-3.951,-5.353,-2.568,0.522,3.381,-4.037,1.571,0.209,-1.451,-3.265,0.000,-49.402,46.063,-1.462,90.175,-28.786
82650.700,298.611,0.964,14.911,107.198,104.067,-7.460,-3.902,-1.497,-0.209,0.216,-4.878,-4.272,-4.496,-2.903,0.418,3.170,-4.674,1.152,0.419,-1.451,-3.603,0.000,-49.518,46.063,-1.460,90.192,-28.775
82650.700,298.609,0.964,14.917,107.277,104.067,-8.757,-2.899,-3.100,-0.835,-0.000,-5.397,-4.378,-5.032,-2.121,-0.208,2.853,-4.143,1.257,0.314,-1.348,-3.716,0.000,-49.614,46.053,-1.459,90.192,-28.754
82654.731,298.609,0.964,14.922,107.356,104.067,-8.541,-2.899,-1.817,-0.940,0.433,-4.775,-5.126,-5.139,-2.345,-0.104,3.064,-3.506,2.199,0.105,-2.073,-2.815,0.000,-49.710,46.043,-1.457,90.192,-28.797
82658.762,298.611,0.964,14.911,107.198,104.067,-8.541,-3.567,-1.497,-0.731,0.541,-4.048,-3.951,-5.139,-2.345,0.209,2.747,-3.824,2.304,0.314,-1.244,-2.927,0.000,-49.806,46.023,-1.457,90.159,-28.797
82654.731,298.608,0.964,14.911,107.198,104.067,-8.108,-3.456,-1.924,-0.313,0.108,-4.878,-3.524,-4.389,-2.791,0.000,4.015,-4.249,1.047,0.837,-1.555,-3.040,0.000,-49.864,46.033,-1.455,90.192,-28.754
82650.700,298.609,0.964,14.917,107.277,104.067,-8.000,-3.456,-2.245,-0.731,1.406,-5.397,-4.272,-4.068,-2.679,0.313,3.698,-3.399,1.571,1.047,-1.451,-3.941,0.000,-49.980,46.043,-1.455,90.175,-28.797
82654.731,298.606,0.964,14.922,107.356,104.067,-8.216,-2.787,-2.245,-0.000,0.757,-4.359,-4.058,-5.246,-2.009,-0.417,3.170,-3.718,1.989,0.837,-1.140,-2.702,0.000,-50.057,46.033,-1.455,90.175,-28.786
82650.700,298.609,0.964,14.922,107.356,104.067,-8.757,-3.567,-1.604,-1.253,0.865,-4.567,-4.378,-4.924,-2.456,0.418,2.113,-3.824,1.257,-0.313,-1.555,-3.490,0.000,-50.172,46.053,-1.455,90.159,-28.786
82658.762,298.611,0.964,14.922,107.356,104.228,-8.325,-3.456,-1.817,-0.313,-0.000,-5.294,-4.378,-5.031,-2.344,0.835,4.121,-4.567,1.885,0.523,-2.280,-3.265,0.000,-50.211,46.043,-1.454,90.175,-28.786
82666.825,298.611,0.964,14.910,107.198,103.907,-8.325,-3.567,-2.138,-0.313,0.649,-4.982,-4.272,-4.924,-3.126,0.209,3.487,-4.355,1.466,0.314,-0.726,-3.828,0.000,-50.288,46.074,-1.454,90.159,-28.786
82658.762,298.608,0.964,14.932,107.514,104.067,-8.000,-2.899,-2.673,-0.313,0.541,-4.359,-4.272,-4.817,-2.009,0.209,3.275,-4.142,1.257,0.523,-1.762,-3.153,0.000,-50.403,46.063,-1.455,90.175,-28.775
82658.762,298.611,0.964,14.922,107.356,103.907,-7.784,-2.787,-1.710,-0.940,0.649,-4.567,-4.378,-5.246,-2.679,0.418,3.064,-4.673,1.466,0.209,-1.969,-3.490,0.000,-50.480,46.074,-1.454,90.175,-28.786
82666.825,298.611,0.964,14.932,107.514,104.067,-8.433,-3.567,-1.710,-0.835,-0.000,-4.359,-3.310,-5.246,-3.014,0.522,3.064,-4.248,1.780,0.837,-1.451,-3.378,0.000,-50.557,46.094,-1.455,90.175,-28.764
82658.762,298.611,0.964,14.927,107.435,104.067,-8.325,-4.348,-2.031,-0.313,0.108,-4.982,-4.058,-4.603,-3.349,-0.313,3.170,-5.098,1.780,0.942,-1.140,-3.490,0.000,-50.615,46.094,-1.455,90.143,-28.786
82658.762,298.609,0.964,14.933,107.514,104.228,-8.325,-3.122,-2.673,-0.940,0.649,-4.878,-4.165,-5.031,-3.014,-0.313,3.170,-4.036,0.419,0.314,-2.073,-4.053,0.000,-50.711,46.104,-1.456,90.175,-28.775
82658.762,298.613,0.964,14.933,107.514,104.067,-8.541,-2.899,-2.352,-1.357,0.324,-4.567,-4.805,-5.139,-2.456,-0.313,3.487,-4.036,1.466,-0.104,-1.451,-3.153,0.000,-50.769,46.124,-1.456,90.159,-28.775
82654.731,298.609,0.964,14.922,107.356,104.067,-8.973,-3.233,-1.604,-0.209,-0.108,-4.359,-4.165,-6.102,-2.344,0.522,2.641,-4.142,1.152,-0.104,-1.762,-3.716,0.000,-50.788,46.135,-1.457,90.159,-28.764
82666.825,298.613,0.964,14.932,107.514,104.228,-7.676,-3.679,-2.031,-0.418,0.108,-4.256,-4.058,-4.603,-2.233,0.209,3.487,-4.248,1.361,0.942,-1.659,-3.153,0.000,-50.923,46.135,-1.457,90.192,-28.797
82666.825,298.609,0.964,14.932,107.514,104.067,-8.000,-2.564,-2.459,-0.522,0.865,-5.086,-4.485,-5.031,-2.679,0.209,3.487,-3.824,1.257,0.209,-1.037,-3.828,0.000,-51.000,46.155,-1.457,90.159,-28.786
82662.794,298.608,0.964,14.938,107.593,104.067,-8.541,-3.233,-1.710,-0.940,-0.324,-4.567,-5.126,-4.389,-2.121,-0.313,3.381,-4.567,1.361,0.000,-1.866,-3.040,0.000,-51.057,46.145,-1.459,90.175,-28.775
82658.762,298.609,0.964,14.933,107.514,104.228,-8.325,-3.456,-1.604,-0.835,0.216,-4.463,-3.738,-4.924,-2.902,0.418,2.641,-4.355,1.885,0.105,-1.451,-3.265,0.000,-51.134,46.165,-1.459,90.159,-28.775
82662.794,298.608,0.964,14.927,107.435,104.388,-8.000,-3.902,-2.031,-0.418,-0.540,-4.463,-3.738,-5.139,-2.567,0.626,3.804,-4.461,1.780,1.151,-1.969,-2.927,0.000,-51.211,46.175,-1.460,90.175,-28.797
82654.731,298.608,0.964,14.927,107.435,104.388,-7.784,-3.345,-2.352,-0.835,0.865,-4.982,-4.592,-4.710,-2.902,0.731,3.275,-3.930,1.466,0.523,-0.829,-3.828,0.000,-51.269,46.175,-1.461,90.208,-28.786
82662.794,298.606,0.964,14.943,107.672,104.228,-8.649,-3.345,-3.100,-0.418,0.541,-4.463,-4.485,-4.817,-2.233,-0.730,3.064,-4.248,0.733,0.523,-1.140,-3.040,0.000,-51.365,46.175,-1.462,90.159,-28.764
82666.825,298.611,0.964,14.943,107.672,104.388,-8.541,-3.122,-1.924,-1.357,0.757,-4.256,-4.592,-4.817,-2.121,0.522,3.275,-4.036,1.990,-0.313,-1.659,-3.153,0.000,-51.385,46.175,-1.462,90.192,-28.786
82654.731,298.608,0.964,14.938,107.593,104.067,-8.000,-2.899,-1.817,-0.000,0.324,-4.567,-3.951,-5.995,-2.456,0.418,3.381,-4.142,1.361,0.733,-1.866,-3.490,0.000,-51.500,46.165,-1.463,90.159,-28.786
82654.731,298.608,0.964,14.938,107.593,104.388,-7.892,-3.679,-1.817,-0.418,0.324,-4.878,-4.058,-4.603,-2.902,0.418,3.170,-4.567,1.256,0.837,-1.140,-3.265,0.000,-51.577,46.155,-1.463,90.175,-28.786
82654.731,298.608,0.964,14.944,107.672,104.548,-8.216,-2.787,-2.886,-0.418,0.324,-5.086,-3.951,-5.031,-2.567,0.104,3.381,-4.249,1.047,0.942,-1.244,-3.490,0.000,-51.693,46.175,-1.466,90.175,-28.775
82658.762,298.609,0.964,14.938,107.593,104.388,-8.000,-2.899,-1.924,-1.149,0.324,-4.463,-5.126,-5.031,-2.902,-0.313,2.958,-4.249,1.047,-0.313,-1.555,-3.265,0.000,-51.731,46.155,-1.465,90.175,-28.754
82658.762,298.606,0.964,14.938,107.593,104.228,-8.757,-3.679,-2.352,-0.626,0.541,-4.878,-3.631,-5.353,-2.679,0.000,2.536,-4.142,1.361,0.523,-1.659,-3.153,0.000,-51.827,46.155,-1.466,90.175,-28.797
82654.731,298.608,0.964,14.938,107.593,104.388,-7.892,-4.013,-2.138,-0.313,0.216,-4.775,-4.378,-4.817,-3.014,0.000,3.592,-5.311,1.571,0.105,-1.762,-3.603,0.000,-51.923,46.124,-1.468,90.143,-28.764
82654.731,298.608,0.964,14.938,107.593,104.708,-8.325,-2.899,-2.459,-0.731,0.649,-5.086,-4.058,-5.031,-2.567,-0.521,3.064,-4.036,1.047,0.837,-1.244,-4.166,0.000,-52.020,46.124,-1.468,90.175,-28.786
82654.731,298.608,0.964,14.944,107.672,104.067,-8.433,-2.899,-1.818,-0.626,0.216,-4.567,-4.699,-5.139,-2.233,0.104,2.747,-3.930,1.780,0.209,-1.659,-3.378,0.000,-52.116,46.084,-1.468,90.159,-28.775
82658.762,298.608,0.964,14.949,107.751,104.708,-8.757,-3.679,-1.818,-1.044,0.433,-4.878,-4.165,-5.139,-2.902,0.522,2.430,-3.930,1.571,0.523,-1.244,-2.702,0.000,-52.193,46.084,-1.469,90.192,-28.786
82650.700,298.608,0.964,14.950,107.751,104.388,-7.243,-3.456,-2.245,-0.209,-0.108,-4.671,-3.844,-5.031,-2.902,0.522,4.015,-4.567,1.571,1.047,-1.969,-2.702,0.000,-52.308,46.063,-1.469,90.143,-28.786
82646.668,298.605,0.964,14.955,107.830,104.388,-8.433,-3.010,-1.818,-0.522,0.649,-4.982,-3.951,-4.710,-2.791,0.626,3.804,-3.930,1.256,0.314,-1.140,-3.828,0.000,-52.366,46.013,-1.469,90.175,-28.786
82654.731,298.606,0.964,14.938,107.593,104.067,-7.892,-2.564,-2.887,-0.731,0.973,-4.567,-4.058,-4.282,-2.344,-0.521,3.698,-4.461,1.466,0.628,-1.348,-2.928,0.000,-52.482,46.002,-1.468,90.143,-28.764
82650.700,298.606,0.964,14.955,107.830,104.388,-8.865,-3.122,-1.497,-0.835,0.757,-4.463,-3.738,-4.924,-2.567,0.313,3.170,-4.355,1.361,-0.313,-1.140,-3.378,0.000,-52.578,45.992,-1.468,90.192,-28.797
82646.668,298.606,0.964,14.950,107.751,104.228,-8.325,-3.345,-1.604,-0.418,0.433,-4.775,-3.738,-5.674,-2.233,0.313,3.381,-4.461,1.571,0.733,-1.555,-3.941,0.000,-52.636,45.941,-1.469,90.192,-28.775
82650.700,298.605,0.964,14.955,107.830,104.228,-8.000,-4.236,-1.711,-0.313,1.190,-4.775,-4.165,-4.496,-3.684,0.000,3.275,-4.355,1.675,0.523,-1.348,-3.828,0.000,-52.713,45.931,-1.468,90.175,-28.786
82650.700,298.605,0.964,14.955,107.830,104.228,-8.108,-3.345,-2.352,-0.626,0.433,-5.190,-4.165,-4.389,-2.344,0.000,3.381,-4.142,1.152,0.942,-1.037,-4.053,0.000,-52.828,45.911,-1.467,90.175,-28.775
82642.637,298.605,0.964,14.950,107.751,103.907,-7.892,-2.899,-1.711,-0.731,0.324,-4.567,-4.805,-5.246,-2.233,-0.313,3.170,-4.249,1.885,-0.104,-1.659,-2.702,0.000,-52.886,45.881,-1.467,90.175,-28.775
82646.668,298.606,0.964,14.950,107.751,104.228,-8.541,-2.899,-1.390,-0.522,0.433,-4.671,-3.524,-5.139,-2.567,0.626,3.064,-4.461,2.094,0.419,-1.762,-3.153,0.000,-52.963,45.860,-1.466,90.175,-28.775
82650.700,298.606,0.964,14.955,107.830,104.228,-7.892,-4.013,-1.818,-0.835,-0.108,-4.775,-4.058,-4.710,-2.902,0.209,3.487,-5.098,1.675,0.419,-1.659,-3.265,0.000,-53.040,45.830,-1.466,90.143,-28.764
82642.637,298.605,0.964,14.950,107.751,103.907,-8.541,-2.676,-2.138,-0.313,0.757,-4.775,-3.738,-4.710,-2.567,0.418,3.275,-3.505,1.152,0.523,-1.140,-3.828,0.000,-53.136,45.809,-1.465,90.159,-28.775
82646.668,298.605,0.964,14.955,107.830,103.907,-8.325,-3.233,-1.925,-0.940,0.216,-4.359,-4.699,-4.924,-2.456,-0.313,3.064,-4.355,1.885,0.419,-1.348,-3.378,0.000,-53.174,45.809,-1.464,90.175,-28.786
82642.637,298.608,0.964,14.961,107.909,103.907,-8.649,-3.456,-1.711,-0.835,0.108,-4.463,-3.738,-5.353,-3.014,0.000,2.747,-4.142,1.466,-0.000,-1.555,-3.828,0.000,-53.232,45.809,-1.464,90.192,-28.764
82642.637,298.606,0.964,14.950,107.751,103.747,-8.108,-3.902,-2.031,-0.626,0.000,-4.775,-4.485,-5.246,-2.679,0.313,3.381,-4.780,1.256,0.628,-1.762,-2.928,0.000,-53.290,45.769,-1.464,90.175,-28.775
82650.700,298.608,0.964,14.950,107.751,103.747,-7.892,-3.122,-2.031,-0.418,0.757,-4.982,-4.378,-4.924,-2.679,0.731,3.487,-4.036,1.571,0.837,-0.933,-3.716,0.000,-53.386,45.789,-1.462,90.175,-28.786
82638.605,298.611,0.964,14.956,107.830,103.587,-7.784,-2.787,-2.352,-0.731,0.216,-4.359,-4.272,-5.353,-2.233,-0.834,3.592,-4.355,1.256,0.419,-1.451,-2.477,0.000,-53.425,45.769,-1.461,90.159,-28.775
82642.637,298.611,0.964,14.950,107.751,103.267,-8.108,-3.122,-1.710,-0.835,0.216,-4.671,-3.844,-5.353,-2.567,1.357,2.430,-4.036,1.361,-0.104,-1.140,-3.040,0.000,-53.463,45.789,-1.461,90.159,-28.775
82638.605,298.609,0.964,14.945,107.672,103.427,-8.000,-3.122,-1.497,-0.000,0.324,-4.463,-3.738,-4.817,-2.121,0.522,3.381,-4.355,1.675,1.047,-2.384,-3.378,0.000,-53.463,45.809,-1.460,90.159,-28.775
82646.668,298.611,0.964,14.945,107.672,103.587,-8.541,-3.790,-2.138,-0.940,0.541,-5.086,-3.951,-4.175,-2.791,-0.104,3.592,-4.249,1.571,0.628,-1.037,-3.716,0.000,-53.579,45.809,-1.459,90.175,-28.775
82650.700,298.611,0.964,14.944,107.672,103.587,-8.216,-2.787,-2.779,-0.209,0.324,-4.463,-4.272,-4.924,-2.567,-0.521,3.064,-4.142,0.942,-0.000,-1.037,-3.040,0.000,-53.598,45.840,-1.459,90.159,-28.775
82650.700,298.611,0.964,14.950,107.751,103.267,-8.649,-2.899,-1.817,-0.940,0.541,-4.359,-4.592,-4.710,-3.014,0.313,2.853,-3.611,1.571,-0.522,-1.348,-2.815,0.000,-53.598,45.850,-1.458,90.159,-28.797
82646.668,298.611,0.964,14.950,107.751,102.947,-8.325,-3.233,-1.924,-0.418,0.216,-4.567,-3.844,-6.209,-2.456,0.313,2.641,-4.673,1.571,0.942,-1.555,-3.153,0.000,-53.675,45.870,-1.458,90.175,-28.764
82646.668,298.613,0.964,14.950,107.751,103.267,-8.325,-3.233,-2.245,-0.522,0.324,-4.567,-3.631,-4.603,-3.461,-0.208,3.381,-5.098,2.094,0.419,-1.037,-3.265,0.000,-53.713,45.891,-1.457,90.175,-28.775
82658.762,298.611,0.964,14.938,107.593,102.947,-8.541,-3.010,-2.245,-0.731,0.541,-5.190,-4.272,-4.817,-2.344,-0.104,3.275,-3.611,0.628,0.314,-1.555,-3.716,0.000,-53.713,45.931,-1.457,90.175,-28.786
82646.668,298.613,0.964,14.945,107.672,103.267,-8.108,-2.787,-1.497,-0.835,0.541,-4.463,-4.805,-5.246,-2.009,0.522,2.958,-4.249,1.361,-0.104,-1.244,-3.153,0.000,-53.733,45.982,-1.456,90.159,-28.775
82650.700,298.611,0.964,14.939,107.593,103.107,-8.541,-3.122,-1.390,-0.835,0.324,-4.463,-3.951,-5.460,-2.121,1.044,2.853,-3.930,1.571,0.105,-1.244,-3.490,0.000,-53.752,45.992,-1.455,90.192,-28.775
82642.637,298.611,0.964,14.940,107.593,103.267,-7.676,-4.236,-2.031,-0.418,-0.216,-4.463,-4.272,-5.139,-2.456,0.418,3.487,-4.780,1.571,0.314,-1.762,-3.265,0.000,-53.771,46.033,-1.455,90.159,-28.797
82650.700,298.613,0.964,14.933,107.514,103.427,-8.000,-3.010,-2.245,-0.731,0.757,-5.294,-4.378,-4.603,-2.679,0.209,3.487,-3.930,0.838,0.733,-1.244,-4.166,0.000,-53.810,46.063,-1.455,90.143,-28.786
82650.700,298.613,0.964,14.944,107.672,102.947,-8.000,-3.233,-1.710,-0.418,0.757,-4.048,-4.592,-4.603,-2.902,-0.521,3.170,-3.824,1.675,0.314,-1.659,-3.153,0.000,-53.810,46.114,-1.455,90.159,-28.786
82646.668,298.613,0.964,14.928,107.435,102.947,-8.541,-2.899,-2.138,-0.626,0.865,-4.256,-3.951,-5.139,-2.679,0.731,2.641,-4.142,1.466,0.105,-1.659,-2.928,0.000,-53.829,46.124,-1.454,90.159,-28.775
82650.700,298.609,0.964,14.933,107.514,103.267,-7.784,-3.122,-1.497,-0.626,0.108,-4.048,-4.058,-5.353,-2.567,0.731,3.170,-4.249,1.466,0.523,-2.073,-2.702,0.000,-53.829,46.196,-1.453,90.159,-28.786
82650.700,298.613,0.964,14.950,107.751,102.947,-7.892,-3.568,-1.710,-0.626,1.081,-4.671,-4.485,-4.389,-2.902,0.522,3.487,-4.567,1.675,0.733,-0.726,-3.603,0.000,-53.867,46.206,-1.454,90.159,-28.764
82650.700,298.611,0.964,14.922,107.356,103.107,-8.108,-2.564,-2.459,-0.522,0.649,-4.878,-4.165,-4.924,-2.567,-0.313,3.381,-4.249,0.838,0.419,-1.969,-3.490,0.000,-53.810,46.226,-1.453,90.175,-28.775
82650.700,298.608,0.964,14.933,107.514,103.107,-8.325,-3.233,-2.031,-1.566,0.324,-4.463,-4.699,-5.031,-2.679,0.522,3.487,-4.249,1.571,-0.418,-1.866,-3.265,0.000,-53.848,46.267,-1.452,90.159,-28.775
82658.762,298.609,0.964,14.938,107.593,103.427,-8.325,-3.010,-1.390,-0.626,-0.000,-4.671,-3.844,-5.460,-2.456,0.940,3.909,-4.036,1.152,0.942,-1.348,-3.378,0.000,-53.867,46.277,-1.452,90.159,-28.775
82654.731,298.609,0.964,14.927,107.435,102.627,-8.000,-4.013,-2.138,-0.522,0.108,-5.086,-4.378,-5.353,-3.126,-0.208,2.853,-4.461,1.571,0.105,-1.659,-3.716,0.000,-53.848,46.307,-1.451,90.175,-28.786
82654.731,298.609,0.964,14.927,107.435,103.267,-8.541,-2.899,-2.566,-0.940,0.216,-5.501,-3.738,-4.710,-2.902,-0.313,2.958,-4.142,0.524,0.523,-1.659,-2.815,0.000,-53.848,46.317,-1.452,90.175,-28.786
82646.668,298.608,0.964,14.934,107.514,103.267,-8.325,-2.899,-2.031,-1.044,0.433,-4.463,-4.912,-4.924,-2.567,0.522,2.958,-4.355,1.780,-0.313,-1.762,-2.815,0.000,-53.867,46.328,-1.451,90.175,-28.775
82658.762,298.605,0.964,14.927,107.435,103.107,-8.757,-3.233,-1.924,-0.731,0.216,-5.190,-4.378,-5.888,-2.791,0.835,2.536,-4.355,1.466,0.837,-1.762,-2.702,0.000,-53.848,46.328,-1.450,90.192,-28.775
82646.668,298.608,0.964,14.939,107.593,103.267,-8.649,-3.568,-1.924,-0.835,0.649,-4.359,-3.844,-4.389,-3.237,0.418,4.015,-4.886,1.361,0.837,-1.451,-3.716,0.000,-53.848,46.348,-1.450,90.175,-28.786
82650.700,298.608,0.964,14.939,107.593,103.267,-8.541,-2.787,-2.566,-0.418,0.324,-5.501,-4.165,-4.603,-2.009,0.104,3.275,-3.930,1.152,1.047,-1.555,-3.716,0.000,-53.848,46.348,-1.450,90.143,-28.764
82654.731,298.608,0.964,14.933,107.514,103.587,-8.000,-2.899,-1.497,-0.104,0.216,-4.567,-4.485,-4.710,-2.233,-0.104,3.064,-3.930,1.780,0.419,-1.244,-2.815,0.000,-53.867,46.328,-1.449,90.159,-28.786
82658.762,298.606,0.964,14.943,107.672,103.267,-8.973,-3.233,-1.710,-1.253,0.541,-4.256,-4.165,-5.031,-2.456,0.104,2.853,-3.824,1.571,0.628,-1.348,-2.815,0.000,-53.829,46.348,-1.449,90.192,-28.786
82650.700,298.608,0.964,14.933,107.514,103.427,-7.676,-3.568,-2.031,-0.313,-0.216,-4.463,-3.844,-4.924,-2.344,0.209,3.804,-4.036,1.361,0.628,-2.177,-3.153,0.000,-53.848,46.328,-1.448,90.159,-28.775
82654.731,298.606,0.964,14.938,107.593,103.427,-8.325,-2.453,-1.390,-0.418,1.081,-5.086,-3.524,-4.496,-2.791,0.418,3.487,-3.611,1.361,0.314,-0.622,-3.490,0.000,-53.867,46.317,-1.447,90.159,-28.764
82658.762,298.606,0.964,14.932,107.514,103.267,-7.892,-2.676,-1.497,-0.313,1.190,-4.048,-4.272,-4.924,-2.679,-0.104,3.698,-3.930,1.466,0.523,-1.348,-2.815,0.000,-53.848,46.297,-1.447,90.175,-28.775
82650.700,298.608,0.964,14.944,107.672,103.427,-8.865,-3.679,-2.031,-1.149,1.081,-4.463,-4.272,-5.031,-3.014,0.522,2.747,-4.142,1.361,-0.209,-1.659,-3.040,0.000,-53.867,46.287,-1.446,90.159,-28.775
82654.731,298.606,0.964,14.938,107.593,103.427,-8.216,-3.790,-2.138,-0.626,-0.108,-4.463,-3.951,-4.817,-3.237,0.000,3.381,-4.248,1.256,0.942,-1.555,-3.265,0.000,-53.887,46.267,-1.444,90.159,-28.775
82658.762,298.605,0.964,14.943,107.672,103.427,-8.108,-3.233,-2.031,-0.418,0.649,-4.878,-4.165,-5.246,-3.014,0.209,2.958,-4.248,1.361,0.419,-1.451,-3.716,0.000,-53.848,46.226,-1.444,90.192,-28.786
