%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82936.929,300.649,0.961,24.982,299.889,299.215,-9.189,-3.010,-2.566,-0.522,0.433,-5.814,-4.165,-5.031,-3.126,-0.000,3.381,-3.824,0.838,-0.105,-1.658,-3.604,0.000,40.323,4.447,-0.234,150.739,-39.943
82936.929,300.651,0.961,24.982,299.889,299.055,-8.541,-2.899,-1.925,-0.835,-0.540,-5.191,-5.233,-5.781,-3.460,-0.938,2.747,-4.674,1.047,-0.523,-1.969,-3.378,0.000,40.304,4.478,-0.233,150.722,-39.932
82924.834,300.649,0.961,24.977,299.731,299.215,-9.514,-3.010,-2.138,-0.940,0.541,-5.191,-4.165,-5.888,-3.349,0.209,2.324,-3.930,1.256,-0.418,-1.866,-2.815,0.000,40.285,4.498,-0.233,150.722,-39.921
82928.866,300.648,0.961,24.973,299.652,299.055,-8.433,-3.679,-2.138,-0.313,-0.432,-4.672,-4.592,-5.995,-3.349,-0.313,3.486,-4.886,0.942,0.105,-2.177,-3.716,0.000,40.227,4.518,-0.233,150.722,-39.932
82920.803,300.651,0.961,24.975,299.652,299.215,-8.757,-4.125,-2.673,-0.835,0.541,-5.295,-4.912,-5.246,-3.795,-0.625,2.641,-4.780,1.152,0.000,-1.969,-4.392,0.000,40.227,4.549,-0.232,150.755,-39.932
82928.866,300.649,0.961,24.980,299.810,299.375,-8.973,-3.456,-3.208,-0.940,0.324,-4.776,-4.378,-4.710,-2.567,-0.834,3.064,-4.355,0.733,-0.105,-1.555,-3.604,0.000,40.227,4.589,-0.232,150.755,-39.932
82928.866,300.649,0.961,24.980,299.810,299.055,-9.081,-3.567,-2.459,-1.775,0.000,-5.399,-5.019,-5.031,-3.237,-0.313,3.064,-4.886,1.361,-0.836,-2.591,-3.604,0.000,40.208,4.610,-0.232,150.755,-39.921
82924.834,300.646,0.961,24.981,299.810,299.215,-9.622,-3.456,-2.459,-1.357,-0.432,-5.399,-4.271,-6.102,-3.349,-0.104,2.536,-4.037,1.152,0.209,-2.177,-4.054,0.000,40.246,4.661,-0.232,150.739,-39.953
82928.866,300.649,0.961,24.977,299.731,299.375,-8.865,-4.682,-2.566,-1.148,-0.432,-5.191,-4.592,-5.567,-3.684,-1.042,2.958,-4.993,1.571,0.000,-2.177,-3.716,0.000,40.266,4.691,-0.232,150.771,-39.943
82936.929,300.649,0.961,24.979,299.810,299.055,-8.757,-3.567,-2.352,-1.357,0.324,-5.710,-4.592,-5.031,-3.126,-0.730,3.064,-4.568,0.942,0.419,-1.555,-4.054,0.000,40.227,4.722,-0.233,150.739,-39.921
82928.866,300.646,0.961,24.977,299.731,299.215,-8.757,-3.010,-1.925,-0.731,-0.216,-5.191,-4.805,-5.460,-3.014,-0.730,3.487,-4.355,1.256,0.105,-2.073,-3.266,0.000,40.246,4.762,-0.233,150.755,-39.932
82924.834,300.648,0.961,24.981,299.810,299.535,-9.838,-3.344,-2.245,-1.671,0.108,-5.503,-4.805,-5.781,-3.573,-0.104,1.902,-4.462,0.942,-0.627,-2.280,-3.491,0.000,40.266,4.803,-0.235,150.755,-39.921
