%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
83001.431,300.536,0.962,15.011,108.398,58.692,-7.568,-2.118,-1.925,0.209,0.649,-4.256,-4.058,-4.817,-2.233,0.209,3.487,-3.824,1.571,1.465,-1.451,-3.266,0.000,-544.798,-289.718,14.557,90.031,-10.043
83001.431,300.535,0.962,15.011,108.398,58.532,-7.892,-2.453,-1.069,-0.418,0.649,-3.841,-4.058,-4.710,-2.010,0.626,3.804,-3.081,2.828,0.837,-1.140,-3.153,0.000,-544.798,-289.718,14.557,89.982,-10.032
83001.431,300.533,0.962,15.000,108.240,58.692,-7.784,-2.787,-1.176,-0.418,0.432,-4.360,-3.951,-5.031,-2.791,0.626,2.958,-3.718,2.304,1.047,-1.348,-3.041,0.000,-544.798,-289.718,14.557,90.015,-10.021
83001.431,300.535,0.962,15.000,108.240,58.692,-7.568,-3.790,-1.390,-0.209,0.108,-4.049,-4.165,-4.817,-2.121,0.731,4.015,-4.462,2.304,1.151,-1.451,-2.815,0.000,-544.798,-289.718,14.557,90.031,-10.032
82997.399,300.535,0.962,15.000,108.240,58.051,-7.243,-2.453,-0.855,-0.104,1.298,-4.983,-4.058,-5.031,-2.903,0.313,3.909,-3.718,1.990,1.047,-1.451,-3.716,0.000,-544.798,-289.718,14.557,90.031,-10.054
82997.399,300.536,0.962,15.000,108.240,57.891,-7.135,-2.230,-1.497,0.000,0.757,-3.737,-4.271,-4.710,-1.451,0.418,4.437,-2.974,2.618,0.837,-0.622,-2.365,0.000,-544.798,-289.718,14.557,90.031,-10.032
83001.431,300.536,0.962,14.995,108.161,57.891,-7.568,-2.118,-0.855,-0.522,0.757,-3.945,-3.844,-4.282,-2.121,0.731,3.381,-4.143,2.409,0.733,-0.622,-3.041,0.000,-544.798,-289.718,14.557,90.015,-10.054
83005.462,300.535,0.962,14.994,108.161,57.731,-7.568,-3.122,-1.390,0.418,0.432,-4.256,-3.951,-5.031,-2.568,0.731,4.015,-3.718,2.304,1.256,-0.933,-2.928,0.000,-544.798,-289.718,14.557,90.015,-10.043
83001.431,300.536,0.962,15.000,108.240,57.571,-7.243,-2.899,-1.176,0.105,1.189,-3.841,-3.951,-4.496,-2.456,1.044,3.698,-3.612,2.513,1.361,-0.829,-3.266,0.000,-544.798,-289.718,14.557,90.031,-10.032
82997.399,300.538,0.962,14.995,108.161,57.251,-7.351,-2.230,-1.925,-0.522,0.432,-3.633,-3.631,-4.175,-1.451,0.209,3.592,-3.612,1.885,0.837,-0.829,-3.041,0.000,-544.798,-289.718,14.557,90.031,-10.032
83001.431,300.538,0.962,14.995,108.161,57.411,-7.460,-2.341,-0.855,-1.044,1.081,-4.049,-4.592,-4.282,-2.456,0.731,4.438,-3.399,2.618,0.523,-0.933,-2.590,0.000,-544.798,-289.718,14.557,90.031,-10.032
83005.462,300.536,0.962,15.000,108.240,57.091,-7.243,-2.007,-0.962,-0.209,1.081,-4.049,-3.310,-4.924,-2.345,1.148,3.592,-3.612,2.513,1.151,-1.140,-3.041,0.000,-544.798,-289.718,14.557,90.015,-10.032
82993.368,300.538,0.962,15.001,108.240,56.771,-7.243,-3.345,-1.283,-0.626,0.324,-4.568,-3.631,-4.496,-2.568,0.731,4.860,-4.355,2.199,1.465,-0.622,-3.153,0.000,-544.798,-289.718,14.557,90.031,-10.043
83005.462,300.536,0.962,15.000,108.240,56.931,-7.135,-2.230,-1.497,0.000,0.757,-4.775,-3.738,-4.924,-1.898,0.626,4.121,-3.506,1.675,1.047,-1.555,-3.266,0.000,-544.798,-289.718,14.557,90.031,-10.043
83001.431,300.538,0.962,15.000,108.240,56.610,-7.243,-2.564,-1.604,-0.835,0.649,-4.152,-4.805,-4.924,-2.345,-0.104,3.381,-3.824,2.304,0.942,-1.037,-2.252,0.000,-544.798,-289.718,14.557,89.999,-10.032
82989.337,300.536,0.962,14.996,108.161,56.290,-7.784,-2.118,-1.283,-0.835,0.973,-4.049,-3.631,-5.031,-2.233,0.731,3.275,-3.718,2.094,0.942,-1.140,-2.927,0.000,-544.798,-289.718,14.557,90.048,-10.054
