%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82900.646,299.738,0.964,15.015,108.618,107.851,-9.191,-3.679,-2.459,-1.357,-0.216,-4.776,-5.766,-5.567,-2.791,-0.625,2.747,-4.462,1.152,-0.105,-1.969,-3.266,0.000,39.911,26.425,-2.458,150.179,-40.118
82908.709,299.737,0.964,15.004,108.460,107.531,-9.515,-3.567,-2.352,-1.253,-0.216,-5.088,-4.271,-5.674,-2.791,-0.521,2.324,-4.568,1.047,-0.000,-2.073,-3.941,0.000,39.911,26.384,-2.459,150.098,-40.118
82904.677,299.735,0.964,15.009,108.539,107.531,-8.866,-4.459,-2.245,-1.044,-0.108,-5.191,-4.592,-5.246,-3.684,-0.313,3.170,-4.780,0.733,0.105,-2.488,-3.716,0.000,39.891,26.354,-2.461,150.098,-40.096
82900.646,299.738,0.964,15.015,108.618,107.691,-8.974,-4.236,-2.994,-1.044,0.324,-5.814,-4.592,-5.031,-3.684,-0.625,3.064,-4.462,0.943,-0.000,-1.762,-4.167,0.000,39.911,26.344,-2.465,150.098,-40.096
82904.677,299.738,0.964,15.021,108.697,107.531,-9.407,-3.902,-2.566,-1.148,-0.216,-5.399,-5.019,-4.924,-3.573,-0.625,2.641,-4.355,0.838,0.105,-1.658,-3.378,0.000,39.891,26.303,-2.467,150.114,-40.118
82904.677,299.738,0.964,15.015,108.618,107.691,-9.623,-3.344,-1.711,-1.462,-0.540,-4.880,-4.699,-5.246,-3.461,-0.208,2.747,-4.037,0.943,-0.941,-1.244,-3.829,0.000,39.911,26.303,-2.470,150.098,-40.086
82900.646,299.738,0.964,15.021,108.697,107.691,-9.515,-3.344,-2.566,-0.418,-0.216,-5.191,-4.378,-5.995,-3.238,0.000,2.853,-4.355,1.152,0.733,-1.762,-3.491,0.000,39.891,26.283,-2.473,150.098,-40.107
82900.646,299.738,0.964,15.021,108.697,107.851,-9.191,-4.013,-2.994,-0.940,-0.324,-5.607,-4.699,-5.245,-3.796,-0.521,3.381,-5.099,1.047,-0.000,-2.073,-4.167,0.000,39.891,26.273,-2.477,150.147,-40.096
82900.646,299.740,0.964,15.021,108.697,107.691,-9.299,-3.122,-2.780,-1.357,0.541,-5.710,-4.165,-5.245,-2.791,-0.104,2.958,-3.612,0.838,-0.209,-1.658,-4.167,0.000,39.891,26.252,-2.481,150.098,-40.118
82908.709,299.738,0.964,15.026,108.776,107.851,-8.758,-3.567,-2.138,-0.835,-0.000,-4.568,-5.766,-5.031,-2.902,-1.042,2.536,-4.674,1.152,0.105,-1.658,-3.604,0.000,39.872,26.252,-2.483,150.130,-40.096
