%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
82836.144,300.141,0.961,15.069,109.16,63.191,-7.676,-2.564,-1.711,-0.104,0.973,-4.256,-3.844,-3.961,-2.345,-0.521,3.592,-3.399,1.989,0.942,-1.348,-2.59,0,5.526,29.568,-1.138,90.008,-9.003
82836.144,300.141,0.961,15.069,109.16,63.031,-8.216,-2.453,-1.39,-0.626,0.433,-3.944,-3.951,-4.603,-2.233,1.148,3.592,-3.612,2.408,0.209,-1.348,-2.477,0,5.507,29.599,-1.141,90.024,-9.003
82836.144,300.14,0.961,15.063,109.081,63.031,-7.243,-2.899,-1.497,0.209,0.433,-4.463,-4.058,-5.246,-2.01,0.835,4.015,-3.399,2.199,1.465,-1.555,-3.04,0,5.469,29.66,-1.144,90.024,-8.992
82844.207,300.138,0.962,15.068,109.16,63.031,-7.676,-2.899,-1.497,0.314,0.865,-4.048,-4.058,-3.961,-2.568,1.148,3.909,-4.249,1.78,1.047,-0.829,-2.927,0,5.507,29.701,-1.146,90.024,-9.014
82832.112,300.14,0.961,15.075,109.239,63.031,-7.46,-2.453,-2.138,-0.209,0.649,-4.567,-3.631,-4.389,-1.451,0.418,3.592,-3.506,1.675,0.942,-1.244,-3.828,0,5.488,29.751,-1.148,90.008,-9.025
82832.112,300.14,0.961,15.08,109.318,62.871,-7.46,-2.676,-1.176,-0.731,0.216,-4.256,-4.592,-4.924,-2.01,0.522,3.381,-3.506,1.885,-0.209,-1.037,-3.04,0,5.488,29.823,-1.151,90.008,-9.014
82836.144,300.14,0.961,15.08,109.318,62.711,-8.325,-3.122,-1.711,-0.313,0.216,-4.049,-3.631,-5.246,-2.68,0.94,2.853,-3.612,1.885,0.314,-1.244,-2.702,0,5.449,29.904,-1.154,90.041,-9.003
82832.112,300.138,0.961,15.075,109.239,63.191,-6.811,-3.345,-1.711,-0.313,0.324,-4.464,-4.165,-4.71,-2.903,0.313,3.698,-4.568,1.989,0.837,-1.762,-3.04,0,5.449,29.955,-1.157,90.008,-9.003
82832.112,300.138,0.961,15.08,109.318,62.871,-7.46,-3.233,-1.818,-0.418,0.541,-5.087,-3.738,-4.389,-2.679,0.313,3.804,-3.718,2.199,1.151,-0.622,-3.49,0,5.526,30.036,-1.16,90.024,-9.025
82832.112,300.138,0.961,15.08,109.318,62.711,-7.568,-2.564,-1.925,-0.209,0.649,-3.945,-4.058,-4.817,-2.009,-0.208,3.17,-3.612,1.885,0.942,-1.037,-2.365,0,5.526,30.117,-1.162,90.024,-9.014
