%Atmospheric Pressure [Pa],Atmospheric Temperature [K],Atmospheric Density [kg/m^3],Airspeed [m/s],Pitot Dynamic Pressure [Pa],Aux Dynamic Pressure [Pa],Scanivalve Pressure 1 [Pa],Scanivalve Pressure 2 [Pa],Scanivalve Pressure 3 [Pa],Scanivalve Pressure 4 [Pa],Scanivalve Pressure 5 [Pa],Scanivalve Pressure 6 [Pa],Scanivalve Pressure 7 [Pa],Scanivalve Pressure 8 [Pa],Scanivalve Pressure 9 [Pa],Scanivalve Pressure 10 [Pa],Scanivalve Pressure 11 [Pa],Scanivalve Pressure 12 [Pa],Scanivalve Pressure 13 [Pa],Scanivalve Pressure 14 [Pa],Scanivalve Pressure 15 [Pa],Scanivalve Pressure 16 [Pa],Angle of Attack [deg],Sting Normal Force [N],Sting Axial Force [N],Sting Pitching Moment [Nm],ELD Probe X axis [mm],ELD Probe Y axis [mm]
10026.646,272.791,0.128,14.921,14.253,13.977,-7.243,-3.233,-1.604,0.523,0.649,-3.945,-3.310,-4.282,-2.344,0.835,3.804,-4.248,2.199,1.465,-1.348,-2.590,0.000,20.973,18.307,0.270,210.199,-41.922
10034.708,272.790,0.128,14.873,14.174,13.657,-7.784,-2.007,-1.283,0.314,1.298,-4.672,-4.058,-4.389,-2.344,1.044,4.121,-3.293,1.989,1.151,-0.933,-3.490,0.000,20.915,18.318,0.272,210.216,-41.922
10030.677,272.795,0.128,14.918,14.253,14.137,-7.784,-2.230,-1.710,-0.418,1.190,-3.945,-3.631,-4.282,-1.674,-0.000,4.543,-3.293,1.989,1.465,-0.726,-2.702,0.000,20.819,18.379,0.275,210.167,-41.922
10030.677,272.791,0.128,14.793,14.016,13.977,-7.784,-2.453,-1.176,-0.940,0.973,-4.152,-3.417,-4.282,-2.233,1.461,3.381,-3.293,2.513,0.523,-1.037,-2.590,0.000,20.684,18.389,0.277,210.199,-41.932
10030.677,272.793,0.128,14.918,14.253,13.817,-7.027,-2.676,-1.069,0.105,0.433,-3.945,-3.417,-5.139,-1.674,1.148,4.121,-3.293,2.199,1.361,-1.555,-3.040,0.000,20.607,18.439,0.279,210.232,-41.911
10026.646,272.793,0.128,14.879,14.174,14.297,-7.676,-2.899,-1.710,-0.209,1.298,-4.464,-3.951,-4.710,-2.791,1.148,4.226,-3.611,1.675,1.780,-0.622,-2.702,0.000,20.530,18.460,0.281,210.199,-41.922
10034.708,272.791,0.128,14.832,14.095,14.137,-8.000,-2.007,-2.138,-0.209,1.081,-4.256,-4.271,-4.710,-1.340,0.104,3.804,-3.186,2.094,1.151,-0.518,-2.927,0.000,20.415,18.490,0.283,210.216,-41.932
10026.646,272.790,0.128,14.838,14.095,14.137,-7.676,-3.010,-0.855,-0.731,1.298,-4.152,-4.058,-4.496,-1.898,0.940,3.909,-3.505,1.780,0.209,-0.933,-2.590,0.000,20.338,18.511,0.285,210.216,-41.911
10030.677,272.791,0.128,14.835,14.095,13.977,-7.568,-2.787,-0.855,-0.104,0.757,-3.530,-3.631,-5.353,-1.898,1.253,4.015,-2.974,1.885,0.837,-1.348,-2.590,0.000,20.203,18.531,0.287,210.216,-41.932
10026.646,272.791,0.128,14.879,14.174,14.137,-7.676,-3.233,-1.283,-0.209,0.757,-4.464,-3.417,-4.282,-2.344,0.940,3.698,-3.824,1.675,1.570,-0.726,-2.815,0.000,20.107,18.551,0.289,210.216,-41.922
